,original vs. on crop,original vs. corrected on crop,original vs. SERN corrected on crop,on crop vs. SERN values,model,relative_likelihood,cap_radius,graph_type,coord_type,n,k,radius_factor
degree,0.9099901773633547,0.943410135513046,0.5727751777636588,-0.15411907992944365,exp,1.0398757744731548,1,delaunay,uniform,5000,,
pagerank,0.9194633736619068,0.944979298649347,0.7225734011109972,-0.20982144181873374,exp,1.031239099906244,1,delaunay,uniform,5000,,
betweenness,0.39738638994655506,0.5776855221171582,0.39912305867269104,-0.13384281445907362,exp,1.4048407365807098,1,delaunay,uniform,5000,,
closeness,0.5820065190598247,0.4638213206586411,0.6878350905714401,-0.4015415246390467,exp,2.0932208844532667,1,delaunay,uniform,5000,,
harmonic,0.5232775599759583,0.6887151218112737,0.5779743830735933,-0.7024207697877758,exp,1.784540673926377,1,delaunay,uniform,5000,,
clustering,0.9464249815855424,0.947538567104442,0.6364360283206509,0.19985123831862453,pieli,1.0001733833260114,1,delaunay,uniform,5000,,
degree,0.9603974352268462,0.9767854392390498,0.6236573947087503,-0.17667443443414382,exp,1.0154748995566611,2,delaunay,uniform,5000,,
pagerank,0.9650788131096164,0.9777890085686277,0.767749147305393,-0.21950870016154683,exp,1.0117390468647338,2,delaunay,uniform,5000,,
betweenness,0.6010594125848325,0.7778474229750311,0.5978091588256218,-0.05710045097910837,exp,1.2716064916837808,2,delaunay,uniform,5000,,
closeness,0.3533091130605167,0.6395038971625246,0.3519974091946013,-0.3564316373006207,exp,2.795488834106161,2,delaunay,uniform,5000,,
harmonic,0.3877575636401736,0.7583403575171883,0.3638313929091942,-0.7738719969648841,exp,2.2598231187516995,2,delaunay,uniform,5000,,
clustering,0.9781676351331233,0.9781676351331233,0.6549990634825651,0.23754048608636125,original,1.0,2,delaunay,uniform,5000,,
degree,0.9318875627756249,0.9482017435670419,0.18645327410223902,0.49368805415806155,pieli,1.0150675455399112,1,knn,uniform,5000,5.0,
pagerank,0.9264049079840221,0.941812174490354,0.05720597287354735,0.6292942683817857,pieli,1.0134629716957697,1,knn,uniform,5000,5.0,
betweenness,0.5932132790186947,0.6660064121803996,0.5962017665405537,0.27016982392391853,pieli,1.058949006533627,1,knn,uniform,5000,5.0,
closeness,-0.11166622367917121,0.4153298186983374,0.04588024320924072,0.003317160831292451,pieli,3.262417381806424,1,knn,uniform,5000,5.0,
harmonic,0.2113010139963359,0.7685081663185582,0.33107726567543416,0.6144120239814808,pieli,2.098739223164649,1,knn,uniform,5000,5.0,
clustering,0.9075746833847136,0.9283385707602834,0.2997259261679628,0.48635241887909375,pieli,1.0171064334502975,1,knn,uniform,5000,5.0,
degree,0.9752818015290452,0.9816566911175946,0.2060188546961056,0.547534832579742,pieli,1.0046139405175434,2,knn,uniform,5000,5.0,
pagerank,0.9727477822916526,0.9785960622713861,0.00336391721205596,0.6573911957386904,pieli,1.003782629324707,2,knn,uniform,5000,5.0,
betweenness,0.8850673892596445,0.8886559492021022,0.8198349553797597,0.08662791903937442,pieli,1.0053540029799197,2,knn,uniform,5000,5.0,
closeness,0.44540862866576625,0.8894548496155699,-0.033256585238119654,0.14446337093765194,pieli,3.759672636652414,2,knn,uniform,5000,5.0,
harmonic,0.5272854411466609,0.9453868815288851,0.5587277792802581,0.4859059701748648,exp,2.258897337343201,2,knn,uniform,5000,5.0,
clustering,0.9634445846923321,0.975616965318272,0.3110120561748,0.5199538561965115,exp,1.0118827518018243,2,knn,uniform,5000,5.0,
degree,0.8879925243755067,0.926894256225139,0.15031355565406,0.6115582923193994,pieli,1.0438633346241653,1,knn,uniform,5000,10.0,
pagerank,0.8785113033304082,0.9165045168354691,-0.11267493963749552,0.7243700923735075,pieli,1.0431306611118258,1,knn,uniform,5000,10.0,
betweenness,0.7173625963969028,0.7832286816581864,0.7058941744471787,0.5121939499824328,pieli,1.1269147324787125,1,knn,uniform,5000,10.0,
closeness,0.29925400425746806,0.5322841594137822,0.6508167600168739,0.9786408365451901,pieli,5.484035781132488,1,knn,uniform,5000,10.0,
harmonic,0.3953571119359576,0.730220458938033,0.5998579801959238,0.9107338585472379,exp,3.7824703423972847,1,knn,uniform,5000,10.0,
clustering,0.8052786538027126,0.8858020207035271,0.3071633678011401,0.7816893460799635,exp,1.191933720957757,1,knn,uniform,5000,10.0,
degree,0.9582747042754276,0.9727253381349931,0.08217319805589415,0.6154889563883009,pieli,1.01496998340067,2,knn,uniform,5000,10.0,
pagerank,0.9544821463393041,0.9673792239838186,-0.2065225860674379,0.7216074171787318,pieli,1.0127501883878995,2,knn,uniform,5000,10.0,
betweenness,0.8067765195974903,0.810960448333244,0.7350650535161102,0.16702163888781574,pieli,1.0037650755781584,2,knn,uniform,5000,10.0,
closeness,0.2959760469822489,0.7443784815107882,0.5382610869843114,0.934193723906674,pieli,5.128433571733264,2,knn,uniform,5000,10.0,
harmonic,0.42693265223353466,0.878817214238869,0.6267272581135036,0.8419063594653493,exp,3.403866809325671,2,knn,uniform,5000,10.0,
clustering,0.9356185662945445,0.9781813730661453,0.2984536161051,0.7449592013401185,exp,1.034844440873211,2,knn,uniform,5000,10.0,
degree,0.845157428225142,0.9028271680092057,0.008051338095055635,0.6827633131758692,pieli,1.0625496102019063,1,knn,uniform,5000,15.0,
pagerank,0.8224903424915451,0.8760250018910927,-0.25442282358808327,0.7453034716141294,pieli,1.0581037334061558,1,knn,uniform,5000,15.0,
betweenness,0.6256593292488037,0.7071600892246982,0.6276221167956005,0.5892888469235097,pieli,1.144623903441348,1,knn,uniform,5000,15.0,
closeness,0.058604870712730336,0.5988819487049841,0.61537338620019,0.9710825062805366,pieli,6.112965381915173,1,knn,uniform,5000,15.0,
harmonic,0.14399548467876683,0.7012435795944769,0.5799652938847926,0.9121734109116317,exp,4.354172598183082,1,knn,uniform,5000,15.0,
clustering,0.7465803356548077,0.8907662372565197,0.12016764349865033,0.8349190761316512,pieli,1.1916372463600233,1,knn,uniform,5000,15.0,
degree,0.9169619970636307,0.948172471673689,0.023227693983914964,0.657144941907428,exp,1.032109196024909,2,knn,uniform,5000,15.0,
pagerank,0.9099426336087313,0.9385634859131926,-0.26250776011993,0.7385715828327764,exp,1.030295121640152,2,knn,uniform,5000,15.0,
betweenness,0.7568954583812264,0.7622138394278914,0.6854346673010974,0.24725624487734585,pieli,1.004509109633111,2,knn,uniform,5000,15.0,
closeness,0.12902109701703834,0.7285664105991021,0.4701067886001792,0.9750029737087771,pieli,5.4216205809209566,2,knn,uniform,5000,15.0,
harmonic,0.2264882061602243,0.8891574272922496,0.6641128682059245,0.8859557318031189,exp,3.694410202016616,2,knn,uniform,5000,15.0,
clustering,0.8805122458538833,0.9593791931430772,0.16221107617802594,0.8355794776558254,pieli,1.0922331576428246,2,knn,uniform,5000,15.0,
degree,0.9967591074010143,0.9932916325607719,0.8552587876994515,0.3354379182385503,pieli,1.0037682492379818,1,rnn,uniform,5000,,1.0
pagerank,0.994244712640193,0.9925260256045263,0.8104688351753746,0.30709346072688987,original,1.0,1,rnn,uniform,5000,,1.0
betweenness,0.9987523420257907,0.9869233234703838,0.8090151039124653,0.4074869436676608,pieli,1.0064517856785156,1,rnn,uniform,5000,,1.0
closeness,0.992370792284193,0.9907577362269757,-0.006623908850781402,-0.006510033661165493,exp,1.0036149361771998,1,rnn,uniform,5000,,1.0
harmonic,0.9972215575991373,0.9878191080221432,0.47811475933692205,0.5299367682769324,pieli,1.0127990209226836,1,rnn,uniform,5000,,1.0
clustering,0.9895764151309345,0.9836919133495758,0.9895764151309345,,pieli,1.0025802909311623,1,rnn,uniform,5000,,1.0
degree,0.9965604858326902,0.9965604858326902,0.756971925924021,0.5203720223226616,original,1.0,2,rnn,uniform,5000,,1.0
