,original vs. on crop,original vs. corrected on crop,original vs. SERN corrected on crop,on crop vs. SERN values,model,relative_likelihood,cap_radius,graph_type,coord_type,n,k,radius_factor
degree,0.908007876553526,0.9362346612498877,0.5911323373738997,-0.15677093956964666,exp,1.034691350300073,1,delaunay,uniform,5000,,
pagerank,0.9170857647183781,0.9388290933088703,0.7221442756168933,-0.21028601917754308,exp,1.0266484285244697,1,delaunay,uniform,5000,,
betweenness,0.4448139222964339,0.645477914571058,0.44916833607919643,-0.1646811884215686,exp,1.452067340500382,1,delaunay,uniform,5000,,
closeness,0.5228303279310791,0.4906024273779408,0.5433569719394628,-0.4721500679205956,exp,1.87504439458986,1,delaunay,uniform,5000,,
harmonic,0.5202898363231303,0.6601784740157414,0.4962221966467581,-0.7225408280841493,exp,1.6068331053321796,1,delaunay,uniform,5000,,
clustering,0.9446042936477697,0.9446042936477697,0.6309991674694508,0.20457563709886323,original,1.0,1,delaunay,uniform,5000,,
degree,0.9627173058624838,0.9789845472181264,0.6490327761337997,-0.18620726055209558,pieli,1.0159516177287617,2,delaunay,uniform,5000,,
pagerank,0.9668859106286136,0.9797328486646273,0.7855925392525546,-0.2412556443293659,pieli,1.0121199031547097,2,delaunay,uniform,5000,,
betweenness,0.6020239620469837,0.7371075975294132,0.5988631131491609,-0.08419617183673134,exp,1.2132975815826195,2,delaunay,uniform,5000,,
closeness,0.26730466552040355,0.5620742747487518,0.28312736647788106,-0.3074042520829351,exp,2.9137245726542296,2,delaunay,uniform,5000,,
harmonic,0.35674412395476746,0.7341072955919796,0.3158488857785583,-0.7734569073166234,exp,2.310663931315185,2,delaunay,uniform,5000,,
clustering,0.9781613737788214,0.9781613737788214,0.6721272438061796,0.248735251141412,original,1.0,2,delaunay,uniform,5000,,
degree,0.9322717998346243,0.949887994897191,0.2223973557694358,0.5474685410084001,pieli,1.0180164292774925,1,knn,uniform,5000,5.0,
pagerank,0.9242200587519218,0.9404732612471343,0.02939921390907093,0.6643826010387768,pieli,1.0172517931213159,1,knn,uniform,5000,5.0,
betweenness,0.6927306887820244,0.7694488261569972,0.6540897923976547,0.3124208064523255,exp,1.1047721713004361,1,knn,uniform,5000,5.0,
closeness,0.41818797698297167,0.6703728210399599,0.48032645711080124,0.5559673201087985,pieli,3.917801331904977,1,knn,uniform,5000,5.0,
harmonic,0.5092542487228953,0.7817771994634513,0.6184055827177839,0.7301259797451111,exp,2.737869356646987,1,knn,uniform,5000,5.0,
clustering,0.8807943892661756,0.9051889377588576,0.2593134662174525,0.5499732462950015,pieli,1.0635405760853625,1,knn,uniform,5000,5.0,
degree,0.9725296350757724,0.9794338948047069,0.21106644789475468,0.5586308343977977,pieli,1.0078428029413409,2,knn,uniform,5000,5.0,
pagerank,0.9704776282255295,0.9764072802734176,-0.019480895264219644,0.6704695826854699,pieli,1.006991253374949,2,knn,uniform,5000,5.0,
betweenness,0.8371258558701674,0.8406509178197498,0.7313379064613681,0.1057117699181517,pieli,1.004768846518422,2,knn,uniform,5000,5.0,
closeness,0.1265360480430231,0.794445494794712,0.41976346776349255,0.40433925968537265,exp,3.9666423111087146,2,knn,uniform,5000,5.0,
harmonic,0.3774320288241955,0.9303896994878764,0.5039247926866564,0.6075727480227451,exp,2.226345263131461,2,knn,uniform,5000,5.0,
clustering,0.959300986053736,0.9685812244132588,0.2904438940031652,0.5552066418755255,pieli,1.0118637324918376,2,knn,uniform,5000,5.0,
degree,0.8768081357273549,0.9247618369596646,0.12177679715623069,0.6332578374664491,pieli,1.0558095805331438,1,knn,uniform,5000,10.0,
pagerank,0.8640959060886629,0.9103334715860883,-0.15125659946267594,0.7354575989714636,pieli,1.0522201642357494,1,knn,uniform,5000,10.0,
betweenness,0.6646875144073875,0.7525928712407832,0.678766116016511,0.6211580098288839,exp,1.1389296063975793,1,knn,uniform,5000,10.0,
closeness,0.052414651127882766,0.49549549347772415,0.6817800365985696,0.9616268429133674,pieli,5.930738911956388,1,knn,uniform,5000,10.0,
harmonic,0.1578835567057298,0.7491423707778209,0.7116708316305173,0.8917866146620811,exp,4.034654111386604,1,knn,uniform,5000,10.0,
clustering,0.7969486364554511,0.9073175539203947,0.21822176733884427,0.7787654706569477,pieli,1.156404578811636,1,knn,uniform,5000,10.0,
degree,0.9494050910679399,0.9674512312869257,0.13028262516944433,0.6292300312410268,pieli,1.0179305758294115,2,knn,uniform,5000,10.0,
pagerank,0.9451691291812655,0.9620819062138858,-0.17724558467521728,0.7175845960466966,pieli,1.0169543326692123,2,knn,uniform,5000,10.0,
betweenness,0.8219803637155658,0.8273226104203446,0.7448493979986777,0.2643440535353515,pieli,1.0054564020611527,2,knn,uniform,5000,10.0,
closeness,0.2662699301735829,0.7890762440913421,0.5958225555927336,0.939851695444529,pieli,5.384285483375113,2,knn,uniform,5000,10.0,
harmonic,0.362990215782828,0.9301059554044695,0.6934118731389174,0.8272020771202927,exp,3.3782872086930738,2,knn,uniform,5000,10.0,
