,original vs. on crop,original vs. corrected on crop,original vs. SERN corrected on crop,on crop vs. SERN values,model,relative_likelihood,cap_radius,graph_type,coord_type,n,k,radius_factor
degree,0.9036035439575815,0.9036035439575815,0.6211439266570817,-0.1702853035416919,original,1.0,1,delaunay,uniform,5000,,
pagerank,0.912846675073484,0.9504199112249241,0.7362766289158954,-0.22061482700475815,pieli,1.0313160482887258,1,delaunay,uniform,5000,,
betweenness,0.40258821955099366,0.6007807366755824,0.4017415227707725,-0.15527371201414442,exp,1.4190582318431908,1,delaunay,uniform,5000,,
closeness,0.3059992700687614,0.36810072636782937,0.3609476079320113,-0.4351775158812323,exp,2.026422183285988,1,delaunay,uniform,5000,,
harmonic,0.35952180476606527,0.5822261614590827,0.30787139227585714,-0.7282887233674388,exp,1.7257558370529786,1,delaunay,uniform,5000,,
clustering,0.9373558387049603,0.9373558387049603,0.6638099724641964,0.2056782005923033,original,1.0,1,delaunay,uniform,5000,,
degree,0.9501569303138919,0.964631800302248,0.6515148739518217,-0.17856758647046456,pieli,1.0118831496617697,2,delaunay,uniform,5000,,
pagerank,0.9560459053123924,0.9671088929979941,0.7801917969229625,-0.22314561849288778,exp,1.0080146423555258,2,delaunay,uniform,5000,,
betweenness,0.5735922832035246,0.6940535141706731,0.5703311541979501,-0.061707303410656535,exp,1.1911482789371528,2,delaunay,uniform,5000,,
closeness,0.2820190692688748,0.6615471606469943,0.2559254162010684,-0.31878107219842156,exp,2.9596928835344665,2,delaunay,uniform,5000,,
harmonic,0.3229142528730265,0.7454329872336691,0.27677116533523105,-0.814901918719483,exp,2.3487015127521618,2,delaunay,uniform,5000,,
clustering,0.9709369029262429,0.9709369029262429,0.6858279853739079,0.20567249566567836,original,1.0,2,delaunay,uniform,5000,,
degree,0.9258437093217174,0.9506317626205099,0.22432343805300725,0.5712901517514779,pieli,1.0240802369121145,1,knn,uniform,5000,5.0,
pagerank,0.9185774592729947,0.9413492036089318,-0.007602394938891344,0.666990523761694,pieli,1.02167665700493,1,knn,uniform,5000,5.0,
betweenness,0.6853717412153988,0.7659340583976542,0.6694284438345188,0.4166071462899159,exp,1.0985589083813214,1,knn,uniform,5000,5.0,
closeness,-0.04264142953294258,0.7410458804894828,0.06849007045272926,0.04953380636658976,pieli,3.5278061917969237,1,knn,uniform,5000,5.0,
harmonic,0.18990937849646572,0.8273802321384784,0.31110065003758747,0.6462669834365696,exp,2.072122137701221,1,knn,uniform,5000,5.0,
clustering,0.8817180280623041,0.9097177209152264,0.22936331254655826,0.5522426795960225,pieli,1.0217460107670107,1,knn,uniform,5000,5.0,
degree,0.9721667731941631,0.9789855957460599,0.2269032840559529,0.573917971381468,exp,1.0065246566198363,2,knn,uniform,5000,5.0,
pagerank,0.9705789051619755,0.9770642663517335,-0.001955031534735672,0.6703438844465588,exp,1.0068755102738922,2,knn,uniform,5000,5.0,
betweenness,0.8953935985240846,0.9039043499103205,0.8063592344972674,0.11943807576869785,exp,1.0084104707701895,2,knn,uniform,5000,5.0,
closeness,0.12198721200395218,0.8406763605025087,-0.033275050647634634,0.123923825518156,pieli,5.48116110122751,2,knn,uniform,5000,5.0,
harmonic,0.3572753215890444,0.9415744244784713,0.4459714543740234,0.6365803099732976,exp,2.4167076506523144,2,knn,uniform,5000,5.0,
clustering,0.9437855032360278,0.962383152710943,0.29754835744421704,0.5958438161803608,exp,1.0209384481192965,2,knn,uniform,5000,5.0,
degree,0.8747241491711668,0.9117910784937595,0.13229982976975088,0.6506041314236644,pieli,1.0713117294379344,1,knn,uniform,5000,10.0,
pagerank,0.8644234486353949,0.897349899194849,-0.17628127907613877,0.7529257885050296,pieli,1.0641504905041697,1,knn,uniform,5000,10.0,
betweenness,0.6404788659939369,0.7319605402390558,0.6430574142709002,0.591744192337153,pieli,1.1278702382934485,1,knn,uniform,5000,10.0,
closeness,0.17237654864889573,0.7070471993540555,0.5874404052533128,0.9456219723196073,pieli,5.796983853351548,1,knn,uniform,5000,10.0,
harmonic,0.20479208819435146,0.7746199393807449,0.5775507708850764,0.891566151256566,exp,3.858539857204325,1,knn,uniform,5000,10.0,
clustering,0.7933057580867748,0.8893093806117234,0.19533326710092402,0.7617866031572775,exp,1.1220662498364689,1,knn,uniform,5000,10.0,
degree,0.9515404121465194,0.9700458259811742,0.1314374018801558,0.6503558871130678,exp,1.0182338831623436,2,knn,uniform,5000,10.0,
pagerank,0.9475029801355594,0.9664019266215212,-0.20435673163832058,0.7412120268543857,pieli,1.0203444205141294,2,knn,uniform,5000,10.0,
betweenness,0.8313908097130399,0.8340267051720812,0.7516449844360085,0.23105707327845987,pieli,1.0076374038508662,2,knn,uniform,5000,10.0,
closeness,0.436379112260714,0.7945632734315777,0.6763225307756382,0.9568821613363048,pieli,6.472339811210341,2,knn,uniform,5000,10.0,
harmonic,0.4223998234408965,0.9068413383656997,0.7208207991232479,0.898780016435476,exp,3.804839452813003,2,knn,uniform,5000,10.0,
clustering,0.9220516695029992,0.9649585273294692,0.2146334528797891,0.7914232001264415,pieli,1.051046315013511,2,knn,uniform,5000,10.0,
degree,0.7729428623140973,0.8662925294732524,-0.02177625151926852,0.6950561539121546,pieli,1.0876603232231794,1,knn,uniform,5000,15.0,
pagerank,0.7508584385672723,0.8363463392830381,-0.23488220996699707,0.7401049264552432,pieli,1.0798501142761843,1,knn,uniform,5000,15.0,
betweenness,0.6431270923273578,0.725855811161094,0.673084206426703,0.6240080869017067,pieli,1.1642057248951774,1,knn,uniform,5000,15.0,
