,original vs. on crop,original vs. corrected on crop,original vs. SERN corrected on crop,on crop vs. SERN values,model,relative_likelihood,cap_radius,graph_type,coord_type,n,k,radius_factor
degree,0.9041691396156755,0.9363996134378091,0.5992660547382245,-0.1716614943394919,exp,1.0352982286321897,1,delaunay,uniform,5000,,
pagerank,0.9129639560637115,0.9389248773763397,0.7276214680435344,-0.22076869474001895,exp,1.0273812405805882,1,delaunay,uniform,5000,,
betweenness,0.474921684279349,0.5828372611387787,0.4740118201714979,-0.1452944309577693,pieli,1.2517102482466398,1,delaunay,uniform,5000,,
closeness,0.4288874371991962,0.45857033067799574,0.4728597583233804,-0.3614901396486273,exp,2.026470026115759,1,delaunay,uniform,5000,,
harmonic,0.5195540058274947,0.6435182935802256,0.4906399959482656,-0.6188348202162762,exp,1.7338321116755582,1,delaunay,uniform,5000,,
clustering,0.917870358456974,0.9177962450786674,0.6608833104247617,0.19491389929400188,pieli,1.000287572309882,1,delaunay,uniform,5000,,
degree,0.9568495126285077,0.9756189577058689,0.6347375074903563,-0.17698327518172102,exp,1.0158215615021768,2,delaunay,uniform,5000,,
pagerank,0.9611794247025213,0.9764567370165353,0.7823517595851839,-0.2368248650995168,exp,1.0123980700157316,2,delaunay,uniform,5000,,
betweenness,0.6261706651532387,0.7716065209777426,0.6218300425238108,-0.05199748469308939,exp,1.2149092591944446,2,delaunay,uniform,5000,,
closeness,0.3114692479686736,0.624476428442374,0.3081946048545432,-0.35907946577706285,exp,2.3466402427312643,2,delaunay,uniform,5000,,
harmonic,0.38117551502873287,0.7326798413036428,0.31951912806029026,-0.8260732242360752,exp,2.039519843656572,2,delaunay,uniform,5000,,
clustering,0.9754993153967676,0.9754993153967676,0.6820751227073942,0.22611559855505864,original,1.0,2,delaunay,uniform,5000,,
degree,0.9190876689256507,0.9367391993500297,0.1863806357233218,0.4892568942837225,pieli,1.014793306977244,1,knn,uniform,5000,5.0,
pagerank,0.9115594878837678,0.9275749094235609,0.035258155737863964,0.6260274060709665,pieli,1.0134937734965286,1,knn,uniform,5000,5.0,
betweenness,0.7229516698983844,0.7986657040826964,0.6687649404576739,0.40579701656488154,exp,1.0943902433384238,1,knn,uniform,5000,5.0,
closeness,-0.06742677324775993,0.7249678720930464,0.5394791742644134,0.5621234446064449,pieli,4.640588520222911,1,knn,uniform,5000,5.0,
harmonic,0.12616208173435112,0.87872160855617,0.6117099768574656,0.719371067284627,exp,2.644248489044122,1,knn,uniform,5000,5.0,
clustering,0.8894803533807798,0.9291310832556212,0.28200821492313616,0.4513075550614082,pieli,1.0260939541946,1,knn,uniform,5000,5.0,
degree,0.9751738232156169,0.9824480102664077,0.2245824616575682,0.5390600906776808,exp,1.0065332578837494,2,knn,uniform,5000,5.0,
pagerank,0.973656197246102,0.9804339922638403,0.030751413802322315,0.645419924854939,pieli,1.0058632006856265,2,knn,uniform,5000,5.0,
betweenness,0.8732540633151289,0.880567403763497,0.7960488231520676,0.11044986941354279,pieli,1.006720464161264,2,knn,uniform,5000,5.0,
closeness,0.13719262090283452,0.8899619803825837,0.5512521433862669,0.36787230558834894,pieli,3.6685296599339328,2,knn,uniform,5000,5.0,
harmonic,0.35953855478769364,0.9523648429543686,0.6722105555595514,0.6200051811610028,exp,1.9879115071482456,2,knn,uniform,5000,5.0,
clustering,0.9616735029888079,0.9725154486435321,0.2996883622014816,0.5408353727107853,exp,1.005977629747546,2,knn,uniform,5000,5.0,
degree,0.8743491793496355,0.91907197485506,0.13696324445906277,0.6017145062077343,pieli,1.0433105216673721,1,knn,uniform,5000,10.0,
pagerank,0.8683377977660807,0.9067663814966368,-0.14878690773640985,0.7427385406220541,pieli,1.037889587828862,1,knn,uniform,5000,10.0,
betweenness,0.6411233115098833,0.7267683543585821,0.6459625037944936,0.5280041892219159,pieli,1.1027252792036102,1,knn,uniform,5000,10.0,
closeness,-0.4371442380727596,0.42245143870802493,0.7369524495964113,0.964618994950815,pieli,5.850902551310391,1,knn,uniform,5000,10.0,
harmonic,-0.11067245366260366,0.7412791279342298,0.6325012940827721,0.9311446765984448,exp,3.986148703761746,1,knn,uniform,5000,10.0,
clustering,0.878768715596747,0.9281405863490788,0.24562235582035286,0.6945811611837682,exp,1.0773708765757322,1,knn,uniform,5000,10.0,
degree,0.9479603931534427,0.9643479481575618,0.07679319956304703,0.6276030616086369,pieli,1.0181003293497446,2,knn,uniform,5000,10.0,
pagerank,0.9418175264461086,0.9566906240214437,-0.21088084760802556,0.7312978231566537,pieli,1.0149286280169578,2,knn,uniform,5000,10.0,
betweenness,0.739688377189853,0.76139437969266,0.6720707311450537,0.173832006204566,pieli,1.0413456688053426,2,knn,uniform,5000,10.0,
closeness,0.3966433256413943,0.7252821437084043,0.42087080810602107,0.9068883965315219,pieli,4.543473184696816,2,knn,uniform,5000,10.0,
harmonic,0.37041131001679267,0.9175136573751026,0.6433755467485116,0.8114860633849597,exp,3.0419378072344094,2,knn,uniform,5000,10.0,
clustering,0.9276174272047027,0.9704090489760424,0.2525834378769396,0.7658910258067266,exp,1.0450300346935328,2,knn,uniform,5000,10.0,
degree,0.8163414313873081,0.8959478340439859,0.098408938253186,0.6792526560476935,pieli,1.0895974978698781,1,knn,uniform,5000,15.0,
pagerank,0.8065371982862728,0.8800497973955207,-0.21479564837068016,0.8014147168366498,pieli,1.0852004572683578,1,knn,uniform,5000,15.0,
betweenness,0.6061892143885803,0.7133460623753136,0.6234992407799,0.6458097901771669,pieli,1.1678128496813394,1,knn,uniform,5000,15.0,
closeness,0.10031338435156968,0.6829803661237808,0.5376093517894502,0.9822760632806241,pieli,5.624811590368635,1,knn,uniform,5000,15.0,
harmonic,0.18215850515378154,0.773082838235239,0.5422221708920716,0.9306701091679959,exp,3.850026686522674,1,knn,uniform,5000,15.0,
clustering,0.7108402563001885,0.8843010526454086,0.05853899388499638,0.859031394366573,exp,1.2309893997019523,1,knn,uniform,5000,15.0,
degree,0.9305605344114435,0.9596960213516816,0.07480025348289608,0.669641406044622,pieli,1.0298585733346504,2,knn,uniform,5000,15.0,
pagerank,0.9255220217375538,0.9529815597289242,-0.2894362716379883,0.7667945622567176,pieli,1.0284309556807574,2,knn,uniform,5000,15.0,
betweenness,0.772452472070762,0.7791298003191879,0.685465591596794,0.2745753586354492,pieli,1.004137308865726,2,knn,uniform,5000,15.0,
closeness,-0.26712461880683014,0.6872840771633802,0.5956674422580208,0.984307784078154,pieli,6.172177895447757,2,knn,uniform,5000,15.0,
harmonic,0.07203535783506526,0.882656467589411,0.6308877646345428,0.9258028834251572,exp,4.030271735659736,2,knn,uniform,5000,15.0,
clustering,0.885713202916909,0.9669488588636301,0.1404039534595824,0.8490871395020353,pieli,1.0775709454056301,2,knn,uniform,5000,15.0,
degree,0.9968174518174547,0.9943577300223093,0.8655002977851338,0.31459735212485895,exp,1.0002700198379368,1,rnn,uniform,5000,,1.0
pagerank,0.9947816752346406,0.9929042377794663,0.8257187685441018,0.24411373319912782,original,1.0,1,rnn,uniform,5000,,1.0
betweenness,0.9886980937903213,0.9886196831417847,0.7245343046045152,0.14128435776309917,pieli,1.0002235632555163,1,rnn,uniform,5000,,1.0
closeness,0.9899395415105279,0.9902760688296749,,,exp,1.000008929688707,1,rnn,uniform,5000,,1.0
harmonic,0.9935639774883096,0.9935639774883096,0.5216387140613847,0.466839086763352,original,1.0,1,rnn,uniform,5000,,1.0
clustering,0.9929177509955553,0.9792980759537255,0.9929177509955553,,pieli,1.0074467083676961,1,rnn,uniform,5000,,1.0
degree,0.9980012742976848,0.9980012742976848,0.7580678619113221,0.5138581131928277,original,1.0,2,rnn,uniform,5000,,1.0
pagerank,0.997225776325747,0.9955169749710115,0.7327960941283087,0.41661760054174385,original,1.0,2,rnn,uniform,5000,,1.0
betweenness,0.9964146567050118,0.9935178566496327,0.772612019284241,0.26553231490626816,pieli,1.0015515543980864,2,rnn,uniform,5000,,1.0
