,original vs. on crop,original vs. corrected on crop,original vs. SERN corrected on crop,on crop vs. SERN values,model,relative_likelihood,cap_radius,graph_type,coord_type,n,k,radius_factor
degree,0.9093916457328709,0.9449658967849528,0.6154558615033076,-0.15800897360745134,pieli,1.0490973165080109,1,delaunay,uniform,5000,,
pagerank,0.9182385333302481,0.946383094308018,0.7457550733092249,-0.2176545953405097,pieli,1.039514863640529,1,delaunay,uniform,5000,,
betweenness,0.4227679536599931,0.6658817122546836,0.4201947826909685,-0.1652523023334459,exp,1.5769919937912462,1,delaunay,uniform,5000,,
closeness,0.1187776812578523,0.33723552669661405,0.16823866956598527,-0.43734936110333034,exp,2.001675926058138,1,delaunay,uniform,5000,,
harmonic,0.24906273492513611,0.5236185323824702,0.2443487454402181,-0.6626713317524547,exp,1.6959679845697229,1,delaunay,uniform,5000,,
clustering,0.9580539195630265,0.9580539195630265,0.7004333804802843,0.23829823100001535,original,1.0,1,delaunay,uniform,5000,,
degree,0.9623063302978948,0.9750000914327828,0.6482403065376174,-0.17374502745201667,exp,1.0156051402331199,2,delaunay,uniform,5000,,
pagerank,0.966046149191431,0.9755873704034603,0.7933584391337959,-0.2326590984535843,exp,1.0118586656133255,2,delaunay,uniform,5000,,
betweenness,0.6497841328024357,0.7563748203553988,0.6462678978940323,-0.034620465258280164,exp,1.2063007366169893,2,delaunay,uniform,5000,,
closeness,0.2252461345189397,0.6917877994804471,0.23536575126744325,-0.2648737531161686,exp,2.732684082686474,2,delaunay,uniform,5000,,
harmonic,0.32071141665976655,0.7518494956403063,0.3037632886429614,-0.7576486884458384,exp,2.205522453174732,2,delaunay,uniform,5000,,
clustering,0.974979252070197,0.974979252070197,0.6954036626956286,0.2294494861878727,original,1.0,2,delaunay,uniform,5000,,
degree,0.919480888301394,0.9368744878242772,0.2703262154345951,0.48652732965169354,exp,1.012718721790036,1,knn,uniform,5000,5.0,
pagerank,0.9125589491178234,0.9303903974234753,0.1097684806898301,0.6107556512630549,pieli,1.0122015478899418,1,knn,uniform,5000,5.0,
betweenness,0.6955040522994279,0.7751492807677629,0.691178942870013,0.39227283829842857,exp,1.0641443588790123,1,knn,uniform,5000,5.0,
closeness,-0.2183140745328053,0.5768318259122986,0.06246374677870896,0.201266892470154,pieli,4.696342362814633,1,knn,uniform,5000,5.0,
harmonic,0.3028650203209854,0.7841034656131693,0.37581364274035844,0.8229124725596362,pieli,2.582348767899763,1,knn,uniform,5000,5.0,
clustering,0.9232157626250568,0.9416354987841378,0.33547202919685837,0.5101246050668266,pieli,1.015564485222827,1,knn,uniform,5000,5.0,
degree,0.9793755442974772,0.9835683619963832,0.2277092772264806,0.5413754537608597,exp,1.0036128229660966,2,knn,uniform,5000,5.0,
pagerank,0.9770784052752208,0.9814853610816957,0.02927979802403145,0.6575321657115235,pieli,1.0040344456737833,2,knn,uniform,5000,5.0,
betweenness,0.8840988518274069,0.8919753715721843,0.7921190642218355,0.11456221222509405,pieli,1.0101703988200048,2,knn,uniform,5000,5.0,
closeness,0.12432818995910022,0.8573859453909596,0.5435675798077454,0.40639459131592104,exp,4.2595423409124615,2,knn,uniform,5000,5.0,
harmonic,0.4971974549533604,0.9466678124969387,0.5651342156534023,0.6558005662775346,exp,2.292952332416596,2,knn,uniform,5000,5.0,
clustering,0.9659841093691415,0.9776788427807591,0.26805492702470546,0.5826904494292462,pieli,1.0166538399096552,2,knn,uniform,5000,5.0,
degree,0.8870397844508305,0.9302045384405322,0.12866288060943892,0.6644926823448832,pieli,1.0609375346598646,1,knn,uniform,5000,10.0,
pagerank,0.8732995196100476,0.9169312873353728,-0.16995227339213032,0.7580457239762328,pieli,1.0584515810765318,1,knn,uniform,5000,10.0,
betweenness,0.6933091426726886,0.7536330179567121,0.6917074078278167,0.4653135688832881,pieli,1.0905769777740575,1,knn,uniform,5000,10.0,
closeness,0.20746622003650422,0.48216996037682325,0.636224317527117,0.9437688710783936,pieli,5.708245561274203,1,knn,uniform,5000,10.0,
harmonic,0.30731688006526736,0.7550873215789945,0.7060020810760094,0.8835291131036229,exp,4.080082086825842,1,knn,uniform,5000,10.0,
clustering,0.8301719383335661,0.9259328610303688,0.15673568723350778,0.7039836347600998,pieli,1.088622538410123,1,knn,uniform,5000,10.0,
degree,0.9585884746533156,0.9738783925414909,0.11749272519609963,0.6103641140571691,exp,1.0097014313066304,2,knn,uniform,5000,10.0,
pagerank,0.9545245189168229,0.9701311868920934,-0.154328223113738,0.7130911005309275,exp,1.0102763035807347,2,knn,uniform,5000,10.0,
betweenness,0.8224494997929712,0.8291247356692207,0.7626251543022051,0.20430925394377886,pieli,1.0068271660317227,2,knn,uniform,5000,10.0,
