,original vs. on crop,original vs. corrected on crop,original vs. SERN corrected on crop,on crop vs. SERN values,model,relative_likelihood,cap_radius,graph_type,coord_type,n,k,radius_factor
degree,0.9142108319856874,0.9161469641288467,0.6420994952192103,-0.2102773827101151,pieli,1.0016139415742287,1,delaunay,uniform,5000,,
pagerank,0.9233960560375558,0.9369446002455183,0.7556715305152314,-0.26404346604616774,pieli,1.03114154885278,1,delaunay,uniform,5000,,
betweenness,0.44500407432116645,0.5460235381755172,0.44572568561510323,-0.20294152359694406,pieli,1.356769937430289,1,delaunay,uniform,5000,,
closeness,0.13194097759942716,0.4678848403742266,0.16281821557524204,-0.3739095116290427,exp,1.91293484776528,1,delaunay,uniform,5000,,
harmonic,0.35059734911133705,0.6350923978128596,0.32480403952096193,-0.7094889082949367,exp,1.670768103630565,1,delaunay,uniform,5000,,
clustering,0.9472140698538454,0.9491215331740339,0.6717635559187719,0.2528056676267568,pieli,1.000567218600424,1,delaunay,uniform,5000,,
degree,0.9652495954928157,0.9748161029689837,0.6696813513309425,-0.1860190005120297,exp,1.0136734913799552,2,delaunay,uniform,5000,,
pagerank,0.9690199265205146,0.9758546915043205,0.7972098367955647,-0.23553144462201225,exp,1.0106069609754844,2,delaunay,uniform,5000,,
betweenness,0.5698872005973027,0.6698441107592461,0.5671918235491586,-0.0859982761093886,exp,1.1578487555250943,2,delaunay,uniform,5000,,
closeness,0.32839457964110796,0.6444066517650373,0.32004950563706824,-0.23260489955020106,exp,2.607856574333219,2,delaunay,uniform,5000,,
harmonic,0.35494510996374984,0.7411925520590457,0.3063360078138464,-0.75158573348431,exp,2.2008523228183283,2,delaunay,uniform,5000,,
clustering,0.9726673802828776,0.9733287706010608,0.6781618140343563,0.21863535195757328,pieli,1.0003695983872343,2,delaunay,uniform,5000,,
degree,0.9553335342248346,0.9628936652426702,0.24701218547196352,0.557387527544627,pieli,1.0135609345604497,1,knn,uniform,5000,5.0,
pagerank,0.9499987091534826,0.9574235532035504,0.0058394998621597236,0.6830064877189225,pieli,1.0117914198284617,1,knn,uniform,5000,5.0,
betweenness,0.6722920185554234,0.7418919376194607,0.6649749157395772,0.17217117992178224,pieli,1.0629360971982909,1,knn,uniform,5000,5.0,
closeness,0.07783403817315017,0.6193014778553287,-0.04709659841581451,0.14271706093237743,exp,3.2792104520550875,1,knn,uniform,5000,5.0,
harmonic,0.3546391543513919,0.8123111272212644,0.49436046213725404,0.6527180055116204,exp,2.065539502242767,1,knn,uniform,5000,5.0,
clustering,0.9233992315201278,0.9354970632337234,0.4036752135988152,0.49074813077006113,pieli,1.0215626545237904,1,knn,uniform,5000,5.0,
degree,0.9805546460790483,0.983042104234481,0.249980193212035,0.5630127398256415,pieli,1.0033231922167807,2,knn,uniform,5000,5.0,
pagerank,0.9790846342266947,0.9812248255741809,0.03370491282269541,0.6703124389793773,pieli,1.0029282852023922,2,knn,uniform,5000,5.0,
betweenness,0.8818121908902791,0.8869162967899924,0.7890791739350266,0.08595341018284465,exp,1.0053187595362807,2,knn,uniform,5000,5.0,
closeness,-0.03563552638063687,0.8340427401249404,0.012173038792524616,0.11302870708404704,pieli,3.030253506598812,2,knn,uniform,5000,5.0,
harmonic,0.28548381186476646,0.8928358458279136,0.5948325872127332,0.5676326974183925,exp,1.7727969609414613,2,knn,uniform,5000,5.0,
clustering,0.9685344283645059,0.9685344283645059,0.3059031570845326,0.5612213697852397,original,1.0,2,knn,uniform,5000,5.0,
degree,0.8574990741226982,0.9146916221084367,0.12218383765258395,0.6248489664757588,pieli,1.06089805427359,1,knn,uniform,5000,10.0,
pagerank,0.8456644783833988,0.9006767579469244,-0.0976685764024538,0.7152599823232809,pieli,1.0554701478567112,1,knn,uniform,5000,10.0,
betweenness,0.7602684564907707,0.8107865769404516,0.7410248407941349,0.5619583257548231,pieli,1.1192408314833366,1,knn,uniform,5000,10.0,
closeness,0.2615120036966848,0.6919924968581921,0.6698957213382535,0.9705076887715023,pieli,5.001014253270311,1,knn,uniform,5000,10.0,
harmonic,0.17566712158579206,0.8110880649235854,0.664277791415339,0.8597886295259892,exp,3.3933463429276802,1,knn,uniform,5000,10.0,
clustering,0.8363167162526874,0.9285772543210266,0.21899728178194644,0.7919514242207659,pieli,1.0715216081136558,1,knn,uniform,5000,10.0,
degree,0.9424588346426115,0.9678448973391178,0.16375924222347338,0.6468548896011335,pieli,1.026707812926146,2,knn,uniform,5000,10.0,
pagerank,0.937226768044318,0.9620812407999252,-0.16274440761647802,0.7327712431324832,pieli,1.0248054169126442,2,knn,uniform,5000,10.0,
betweenness,0.8099171538489215,0.8133490241285277,0.7453069462631454,0.2105147053838718,pieli,1.0043778776719852,2,knn,uniform,5000,10.0,
closeness,-0.021414390727604565,0.7790919785605568,0.581416593314156,0.9753486828959563,pieli,5.361086807528202,2,knn,uniform,5000,10.0,
harmonic,0.18854765110090468,0.9266550823171709,0.6816014820834564,0.8803472755449747,exp,3.2237111036730934,2,knn,uniform,5000,10.0,
clustering,0.9209445990661721,0.9656104127822313,0.24271529804162606,0.7889416638829561,exp,1.042385272462201,2,knn,uniform,5000,10.0,
degree,0.8349992355527606,0.904661533608321,0.030308186305977168,0.7025266483288426,pieli,1.0869173849202347,1,knn,uniform,5000,15.0,
pagerank,0.821587080013831,0.8859820419816311,-0.26713019586775216,0.7742908973209691,pieli,1.0811392023179278,1,knn,uniform,5000,15.0,
betweenness,0.6761127473782651,0.7738801776946664,0.7154128283792331,0.5714637415011139,pieli,1.1233511028135363,1,knn,uniform,5000,15.0,
closeness,0.1305503117835476,0.7069650363662957,0.6601513686158662,0.9705155770522412,pieli,5.788234412439687,1,knn,uniform,5000,15.0,
harmonic,0.15921694845808215,0.758933143975683,0.631639432494185,0.9092963522763329,exp,4.185114682159066,1,knn,uniform,5000,15.0,
