,original vs. on crop,original vs. corrected on crop,original vs. SERN corrected on crop,on crop vs. SERN values,model,relative_likelihood,cap_radius,graph_type,coord_type,n,k,radius_factor
degree,0.8795269510680606,0.9275082196812374,0.6013339265154742,-0.1771823244828858,exp,1.0438897687241826,1,delaunay,uniform,5000,,
pagerank,0.8896542717989468,0.9294141312287463,0.7154098594457748,-0.21573241307341048,exp,1.0349625598410912,1,delaunay,uniform,5000,,
betweenness,0.4179161820329983,0.6143905054676078,0.41719043343734846,-0.14078827154554613,pieli,1.4238259005060434,1,delaunay,uniform,5000,,
closeness,0.16550435781639197,0.4207251352359387,0.18050286262939313,-0.4013875846669246,exp,1.9447708394423928,1,delaunay,uniform,5000,,
harmonic,0.3136580096947139,0.5909589277954359,0.2481757880430852,-0.7119883238635767,exp,1.6636606653606094,1,delaunay,uniform,5000,,
clustering,0.9307200854775718,0.9307200854775718,0.6495341790542541,0.2169964733602255,original,1.0,1,delaunay,uniform,5000,,
degree,0.9693074245939073,0.980237410556432,0.6417803183384432,-0.1691495037090405,pieli,1.013215186943425,2,delaunay,uniform,5000,,
pagerank,0.9734923445461342,0.9815138634954038,0.7822297952502573,-0.208663553340126,exp,1.009715884752106,2,delaunay,uniform,5000,,
betweenness,0.6016309103129032,0.7041789968770753,0.5979531927913789,-0.05422230287382468,pieli,1.1673650248540286,2,delaunay,uniform,5000,,
closeness,0.3700725098583068,0.6203733816515626,0.3380811984111074,-0.29416632375533214,exp,2.701239126065652,2,delaunay,uniform,5000,,
harmonic,0.3532180100313551,0.723263170023685,0.29664209313327616,-0.8229671102808058,exp,2.236158382683012,2,delaunay,uniform,5000,,
clustering,0.9775846374549844,0.977652900708383,0.6949330923740203,0.2363713371489946,pieli,1.0002353513047744,2,delaunay,uniform,5000,,
degree,0.9258575132662139,0.9459703380705418,0.19529676567350945,0.530143023740103,pieli,1.0163881373334773,1,knn,uniform,5000,5.0,
pagerank,0.9203214632142311,0.9394480454526946,0.03040879524601283,0.647552988924053,pieli,1.0154285563136376,1,knn,uniform,5000,5.0,
betweenness,0.7120356951746811,0.780947059530287,0.7026030843300833,0.2989120104813679,exp,1.099878980784882,1,knn,uniform,5000,5.0,
closeness,0.2595003733652004,0.7363423522699548,-0.003737525955221479,0.11725871338389857,pieli,4.213213377985026,1,knn,uniform,5000,5.0,
harmonic,0.44149956871608564,0.8823070017211974,0.35199932469178496,0.7601521564963576,exp,2.520682099845941,1,knn,uniform,5000,5.0,
clustering,0.9038066451700039,0.9363878877759744,0.2569654421200279,0.48617919712434915,exp,1.0539657593851504,1,knn,uniform,5000,5.0,
degree,0.9744295024730896,0.9815563866538096,0.19340660808587362,0.5556734405911925,exp,1.0084377327836183,2,knn,uniform,5000,5.0,
pagerank,0.9717965502646936,0.9781825098415518,-0.006764718949042294,0.6587209110124163,exp,1.0077425336008694,2,knn,uniform,5000,5.0,
betweenness,0.8745527131429293,0.8784230692509482,0.771464798140887,0.09863856680414085,pieli,1.008031154568929,2,knn,uniform,5000,5.0,
closeness,0.3278620197430376,0.7799478569883682,-0.0097445427039945,0.13464535411882533,pieli,5.056013800209901,2,knn,uniform,5000,5.0,
harmonic,0.4592172495765562,0.9208602129275807,0.538985872951427,0.6430822562239584,exp,2.633936094463463,2,knn,uniform,5000,5.0,
clustering,0.9602604983279017,0.9721402374101039,0.29135099489843475,0.5824075238195028,pieli,1.010114475725393,2,knn,uniform,5000,5.0,
degree,0.8698549749954003,0.9246451735009685,0.12352000643485378,0.6535857707539011,pieli,1.0342715404740934,1,knn,uniform,5000,10.0,
pagerank,0.8609062420120801,0.9097415830047391,-0.14949592777364143,0.7392351432328271,pieli,1.0309176638331239,1,knn,uniform,5000,10.0,
betweenness,0.6597874374935389,0.7447032687407039,0.6793208142077312,0.5582202007569124,pieli,1.1418031491646161,1,knn,uniform,5000,10.0,
