,original vs. on crop,original vs. corrected on crop,original vs. SERN corrected on crop,on crop vs. SERN values,model,relative_likelihood,cap_radius,graph_type,coord_type,n,k,radius_factor
degree,0.9048406883096545,0.9386036468016979,0.6289339342988816,-0.16689719393245567,pieli,1.0422754728801717,1,delaunay,uniform,5000,,
pagerank,0.9146393002345158,0.9408984147413885,0.7520788933428063,-0.22390378547221026,exp,1.0319798898527563,1,delaunay,uniform,5000,,
betweenness,0.42062227289517207,0.6116574704977525,0.419399476432989,-0.1585570738603158,exp,1.4013068032468192,1,delaunay,uniform,5000,,
closeness,0.06797912591659579,0.49606674282660973,0.06779141416676666,-0.3912781250271586,exp,1.871513960698786,1,delaunay,uniform,5000,,
harmonic,0.30489622642773695,0.6308262909420335,0.27989473142993837,-0.6895236607208759,exp,1.674743091615538,1,delaunay,uniform,5000,,
clustering,0.9423871540839479,0.9423871540839479,0.6348923143421544,0.2262406264004157,original,1.0,1,delaunay,uniform,5000,,
degree,0.9607148001410178,0.9726591820626741,0.6338538001134277,-0.17833762993045454,exp,1.012881778683891,2,delaunay,uniform,5000,,
pagerank,0.9650745575773045,0.9740892902392729,0.7754018451620891,-0.22420771327657363,exp,1.0096142075019268,2,delaunay,uniform,5000,,
betweenness,0.6363181604097685,0.735896307312947,0.6321902577103846,-0.04948466627130599,exp,1.1570112466874185,2,delaunay,uniform,5000,,
closeness,0.17073870463681093,0.6010469379112552,0.14331886374765798,-0.30046416403786,exp,2.5189682811486884,2,delaunay,uniform,5000,,
harmonic,0.31686219382730635,0.7231081076214347,0.25616674036724024,-0.7585144737779659,exp,2.1113219851198495,2,delaunay,uniform,5000,,
clustering,0.9748504140451304,0.9748504140451304,0.6718340000918517,0.23462641922006214,original,1.0,2,delaunay,uniform,5000,,
degree,0.9402299959446607,0.9553664475704158,0.2164914489726019,0.5590165169302215,exp,1.006417854768612,1,knn,uniform,5000,5.0,
pagerank,0.9325763081047885,0.947060691528813,0.058638077830904675,0.6577077688252915,exp,1.0061524889020914,1,knn,uniform,5000,5.0,
betweenness,0.6923149006288736,0.7704032495869142,0.6593217482125923,0.3817944572901378,pieli,1.0976868552630006,1,knn,uniform,5000,5.0,
closeness,-0.0925663747384153,0.636922910594077,0.5110189323199401,0.476172608819737,pieli,3.3744885871919768,1,knn,uniform,5000,5.0,
harmonic,0.06434278210311997,0.7821957460246752,0.6365633155801974,0.6467867180513589,exp,2.14450563543963,1,knn,uniform,5000,5.0,
clustering,0.8737106106768637,0.902573331810216,0.29071380264530383,0.4788882727243753,pieli,1.0380696724528602,1,knn,uniform,5000,5.0,
degree,0.9734390900970904,0.9801978417788034,0.22486227523123692,0.5432989198375676,pieli,1.0060534234138192,2,knn,uniform,5000,5.0,
pagerank,0.9714165707770517,0.9776359700837169,0.036797013445353695,0.6520293176598573,pieli,1.0053531014514963,2,knn,uniform,5000,5.0,
betweenness,0.87434677281061,0.8816520400674976,0.7876000088831041,0.12750545607182406,pieli,1.0055799622176893,2,knn,uniform,5000,5.0,
closeness,0.3281009032358444,0.8638863910466317,-0.011937413992689539,0.0996217450440268,pieli,4.109160741481213,2,knn,uniform,5000,5.0,
harmonic,0.5017836697739733,0.9501381024340453,0.5356235012577247,0.6415493430483357,exp,2.141289503334994,2,knn,uniform,5000,5.0,
clustering,0.9624816728001955,0.9631721714397855,0.31052937088654586,0.5600996065960036,pieli,1.001102055710929,2,knn,uniform,5000,5.0,
degree,0.9024151922602441,0.931725464032915,0.08479630170815045,0.6442105492210539,exp,1.0476933793937389,1,knn,uniform,5000,10.0,
pagerank,0.8874466795645999,0.9197230452715406,-0.1892745505265797,0.7462929239005486,pieli,1.050514681159464,1,knn,uniform,5000,10.0,
betweenness,0.6958461522106449,0.7557546964014993,0.7026411038023879,0.44633637653737973,pieli,1.0820468558340357,1,knn,uniform,5000,10.0,
closeness,0.2526398361202759,0.6641330475334972,0.5944888658050068,0.9494677824004848,pieli,5.213781147809036,1,knn,uniform,5000,10.0,
harmonic,0.36060546549987915,0.7696070511150168,0.5792628283032237,0.8577591975257832,exp,3.756721201128457,1,knn,uniform,5000,10.0,
clustering,0.8028940973400598,0.9012590314432135,0.22214023853197534,0.7376190596875436,pieli,1.1108218843037279,1,knn,uniform,5000,10.0,
degree,0.9526744440968923,0.9672162622090004,0.12297717984190558,0.641264787191834,pieli,1.0145087902479535,2,knn,uniform,5000,10.0,
pagerank,0.9494988395486178,0.9620167299247195,-0.17498043692250637,0.7248650702312902,pieli,1.0130220106754169,2,knn,uniform,5000,10.0,
betweenness,0.7582939601881966,0.784922128760239,0.6768638970412841,0.17257996989998173,pieli,1.0277982364718952,2,knn,uniform,5000,10.0,
closeness,0.36186522849268715,0.7966864308533937,0.4482633115671979,0.9286623479296179,pieli,5.114219068063584,2,knn,uniform,5000,10.0,
harmonic,0.31445638184273317,0.9285791409093288,0.6084717507070616,0.8340628439012092,exp,3.301925448738408,2,knn,uniform,5000,10.0,
clustering,0.9324494074926579,0.9631306534192987,0.23045218578267895,0.777733378029584,pieli,1.0354770038118002,2,knn,uniform,5000,10.0,
degree,0.8241190968229628,0.87857826450837,0.021196149368219175,0.6461622498836486,pieli,1.092239322586015,1,knn,uniform,5000,15.0,
pagerank,0.8137333137252631,0.8614793063122931,-0.24234667176750424,0.7418182276613258,pieli,1.0805893320353883,1,knn,uniform,5000,15.0,
betweenness,0.6306956528711471,0.7017190906129546,0.6337117287073337,0.5923432293542279,pieli,1.1325818808783756,1,knn,uniform,5000,15.0,
closeness,0.21047549271382032,0.4945851143131611,0.5480588106043163,0.9760245948403159,pieli,5.831321097666454,1,knn,uniform,5000,15.0,
harmonic,0.3116111881078558,0.5938298006793756,0.5569065789380467,0.9110085248665991,pieli,4.5044358890374845,1,knn,uniform,5000,15.0,
clustering,0.764086889375962,0.8870823141040711,0.21543961872918233,0.8141702704680944,pieli,1.1909731995739028,1,knn,uniform,5000,15.0,
degree,0.9387805066984576,0.9580782234018427,0.052490134781714895,0.679359303290865,pieli,1.0247970208650135,2,knn,uniform,5000,15.0,
pagerank,0.9329295541587151,0.9502233395065802,-0.3091607373595195,0.7721463870509041,pieli,1.0240584667182921,2,knn,uniform,5000,15.0,
betweenness,0.7319241211429328,0.7601481192307084,0.6578820315978409,0.24917768565931891,pieli,1.038833581582669,2,knn,uniform,5000,15.0,
closeness,0.005250505560833676,0.705718720202249,0.5495273852749142,0.9609237952671666,pieli,4.303730280946184,2,knn,uniform,5000,15.0,
harmonic,0.12340860231145415,0.8506506371137453,0.6162023717245895,0.8863013045859757,exp,3.5462360920075295,2,knn,uniform,5000,15.0,
clustering,0.9072459769166262,0.9608063591786882,0.15935227267661806,0.8364227392177992,exp,1.0680198797679477,2,knn,uniform,5000,15.0,
degree,0.988199245662161,0.9858540670614999,0.8643111254489548,0.35363089465318087,pieli,1.000101485433976,1,rnn,uniform,5000,,1.0
pagerank,0.9791799292130634,0.9772348118049019,0.8199062442378806,0.28378939861490293,original,1.0,1,rnn,uniform,5000,,1.0
betweenness,0.9955691941884668,0.9955691941884668,0.801098408018494,0.1902602281918957,original,1.0,1,rnn,uniform,5000,,1.0
closeness,0.9727046057207804,0.9727046057207804,,,original,1.0,1,rnn,uniform,5000,,1.0
harmonic,0.9850989107838916,0.9800589446188062,0.5274643368674063,0.5220052882836181,pieli,1.0023101932559288,1,rnn,uniform,5000,,1.0
clustering,0.994226251722679,0.994226251722679,0.994226251722679,,original,1.0,1,rnn,uniform,5000,,1.0
degree,0.9981231412599598,0.9974375063423878,0.732829148444019,0.5595904254614922,pieli,1.0008554054678407,2,rnn,uniform,5000,,1.0
pagerank,0.9968590802344064,0.9953085404781414,0.7041661115212912,0.432692619297002,original,1.0,2,rnn,uniform,5000,,1.0
betweenness,0.999359447537534,0.21287551704172164,0.7041740132553815,0.39034765885611167,exp,1.0000622292649899,2,rnn,uniform,5000,,1.0
closeness,0.9962640876122039,0.9959883062974568,0.02259642891897968,0.0029982373869073733,exp,1.0017044881238162,2,rnn,uniform,5000,,1.0
harmonic,0.9983069337729227,0.9974481917732565,0.2937113788049644,0.6994737888379364,exp,1.0019544568990897,2,rnn,uniform,5000,,1.0
clustering,0.9966685104079016,0.9966685104079016,0.9960460667086329,0.06427898989358907,original,1.0,2,rnn,uniform,5000,,1.0
degree,0.9735675735705289,0.9662161783706459,0.5158666090863393,0.818013326822197,pieli,1.0304620864257847,1,rnn,uniform,5000,,2.0
pagerank,0.9726541517614279,0.9705241185929712,0.630351851990968,0.5982328326898454,original,1.0,1,rnn,uniform,5000,,2.0
betweenness,0.9386801974956962,0.9091103842610418,0.8348237745332383,0.4876754196126652,pieli,1.0399297337717828,1,rnn,uniform,5000,,2.0
closeness,0.8472681410006173,0.9057107521735495,0.7576841038441344,0.3785687640088666,exp,1.0692728728539753,1,rnn,uniform,5000,,2.0
harmonic,0.9528080346321406,0.8941355172200116,0.37267841729858464,0.7625489046625389,exp,1.1138542027533562,1,rnn,uniform,5000,,2.0
clustering,0.9533445714065463,0.9533445714065463,0.6910147117682668,0.5844987105401017,original,1.0,1,rnn,uniform,5000,,2.0
degree,0.9903129094838999,0.9897088428833489,0.3776633576431484,0.8969530389478872,pieli,1.0026405938792957,2,rnn,uniform,5000,,2.0
pagerank,0.984027721687933,0.9818129989690491,0.49529780769206,0.7831087931777234,exp,1.0001407386708123,2,rnn,uniform,5000,,2.0
betweenness,0.8992355970492318,0.9056973674886828,0.3021198579408995,0.40502529401025805,pieli,1.0109402726400096,2,rnn,uniform,5000,,2.0
closeness,0.9566090569376724,0.9641792869337207,0.7526891931878312,0.5423697311000821,exp,1.0065449121375338,2,rnn,uniform,5000,,2.0
harmonic,0.8989734907514227,0.9327380231526361,0.011178444097667828,0.7768347212345829,pieli,1.0542741201372519,2,rnn,uniform,5000,,2.0
clustering,0.9878894102084508,0.9867419064386622,0.5103885401709259,0.6557017331411031,pieli,1.0000403387958856,2,rnn,uniform,5000,,2.0
degree,0.9268946968523668,0.9779727403844823,0.3597339105328933,0.9364901421579902,pieli,1.039641247154375,1,rnn,uniform,5000,,3.0
pagerank,0.9190022262021134,0.9516273784027545,0.4488149819980021,0.8734331413112446,pieli,1.0235467020109665,1,rnn,uniform,5000,,3.0
betweenness,0.7320731878825323,0.7980877189818969,0.5847692303860368,0.598581631365687,exp,1.1383370633198744,1,rnn,uniform,5000,,3.0
closeness,0.5496063876747124,0.41027817861391835,0.5128335824148358,0.9673563830376909,exp,4.432808874759228,1,rnn,uniform,5000,,3.0
harmonic,0.6546038983914717,0.765261721979354,0.5482580190849133,0.9566307691469926,exp,2.270150345926139,1,rnn,uniform,5000,,3.0
clustering,0.8725182139658461,0.9034202744309587,0.5262669856290438,0.7850603079282036,pieli,1.0678096490237234,1,rnn,uniform,5000,,3.0
degree,0.9789384962109148,0.9934060096420982,0.24704198575928055,0.961012701191732,exp,1.0143770983026934,2,rnn,uniform,5000,,3.0
pagerank,0.9755696701047247,0.98557058433715,0.3165857472922091,0.926184472892862,pieli,1.0076634340236668,2,rnn,uniform,5000,,3.0
betweenness,0.8834162077999874,0.892408659376219,0.716346331070122,0.631730236181608,exp,1.0154506697925467,2,rnn,uniform,5000,,3.0
closeness,0.18021517014686214,0.9350581593364378,0.48336182962370483,0.9918335898447349,exp,3.638952954431386,2,rnn,uniform,5000,,3.0
harmonic,0.5296220232223579,0.979973989461689,0.4579770809814159,0.9769265453308431,exp,1.829547253310117,2,rnn,uniform,5000,,3.0
clustering,0.9665774047558462,0.975537104344795,0.36782747283718387,0.8513676647403068,pieli,1.0125206851035577,2,rnn,uniform,5000,,3.0
degree,0.9053069584734378,0.9053069584734378,0.4936033237976042,-0.11982525511939392,original,1.0,1,delaunay,kappa=1,5000,,
pagerank,0.913446356172287,0.9257858571848286,0.7512856857218378,-0.23834894181038177,exp,1.0222341409952553,1,delaunay,kappa=1,5000,,
betweenness,0.3933521229063013,0.5326718489236817,0.39767717288180326,-0.16029873459547717,exp,1.316578391808111,1,delaunay,kappa=1,5000,,
closeness,0.5002318972619249,0.5754969054385275,0.24656959737692913,-0.2685781069228268,exp,1.8799469892055425,1,delaunay,kappa=1,5000,,
harmonic,0.48315454062569463,0.6809160031939778,0.2852553736752789,-0.37681615884787095,exp,1.633902933821435,1,delaunay,kappa=1,5000,,
