,original vs. on crop,original vs. corrected on crop,original vs. SERN corrected on crop,on crop vs. SERN values,model,relative_likelihood,cap_radius,graph_type,coord_type,n,k,radius_factor
degree,0.8911933626758146,0.9385135286844402,0.603615782894405,-0.1833990537995095,exp,1.0444245079856211,1,delaunay,uniform,5000,,
pagerank,0.901604833563793,0.9393931891908349,0.7267191427236388,-0.2421330816310862,exp,1.034338054070797,1,delaunay,uniform,5000,,
betweenness,0.4300276091028805,0.7430632264197347,0.42712653395555744,-0.16878186511722723,exp,1.6419963474969068,1,delaunay,uniform,5000,,
closeness,0.027697050318866833,0.5278499591417305,0.009197636747217752,-0.33053292170508675,exp,2.1449261125390233,1,delaunay,uniform,5000,,
harmonic,0.23874913560856229,0.6490674963124122,0.1689713875299853,-0.7604405201002731,exp,1.7901265118133418,1,delaunay,uniform,5000,,
clustering,0.9276394321590403,0.9276394321590403,0.64670524498099,0.22788671608960806,original,1.0,1,delaunay,uniform,5000,,
degree,0.9665567984920022,0.9759373731366963,0.6432755876126948,-0.17780165561107264,exp,1.008926363460099,2,delaunay,uniform,5000,,
pagerank,0.970226215956949,0.9769366422567592,0.7873585194421949,-0.2367350378266266,exp,1.006200991829602,2,delaunay,uniform,5000,,
betweenness,0.6337553628379031,0.7416331812592931,0.632795657919093,-0.08410306179468331,pieli,1.160815322932656,2,delaunay,uniform,5000,,
closeness,0.37862486030835396,0.6963539432498922,0.39774258024009723,-0.3810696908590574,exp,2.4504509661216347,2,delaunay,uniform,5000,,
harmonic,0.41095674850124864,0.7730292694237871,0.36244331123447054,-0.7576740574162194,exp,2.0921795552865796,2,delaunay,uniform,5000,,
clustering,0.9809038355906338,0.9809038355906338,0.6512449387710215,0.2195212297260094,original,1.0,2,delaunay,uniform,5000,,
degree,0.9324318651899091,0.9467080969169834,0.1880394815155183,0.5682605430348909,exp,1.018801245757734,1,knn,uniform,5000,5.0,
pagerank,0.9253644776903515,0.9403096253222054,0.00041100620242573525,0.643276385256019,pieli,1.0197006146872236,1,knn,uniform,5000,5.0,
betweenness,0.749034278749428,0.8097767055517906,0.71020982285094,0.23964970926021814,exp,1.0823931611590767,1,knn,uniform,5000,5.0,
closeness,0.1411090025712331,0.7136954689021091,0.07024970069173793,0.1723535278300975,pieli,4.297493461473407,1,knn,uniform,5000,5.0,
