,original vs. on crop,original vs. corrected on crop,original vs. SERN corrected on crop,on crop vs. SERN values,model,relative_likelihood,cap_radius,graph_type,coord_type,n,k,radius_factor
degree,0.9151796563769026,0.951873929397326,0.620629192072836,-0.19067292669786895,exp,1.034496686070384,1,delaunay,uniform,5000,,
pagerank,0.924846740902038,0.9542971856933842,0.7504264500081512,-0.2467860238411973,pieli,1.0260630560935082,1,delaunay,uniform,5000,,
betweenness,0.473420237692619,0.7516170301978542,0.4712167516880381,-0.1915600308239373,exp,1.5392767972838783,1,delaunay,uniform,5000,,
closeness,0.056965325288519865,0.5021896733885297,0.0536029784604425,-0.3709379090274846,exp,2.0758168993479442,1,delaunay,uniform,5000,,
harmonic,0.2608410098599238,0.6451039992373735,0.22996515785268093,-0.7057536984361109,exp,1.764954984348494,1,delaunay,uniform,5000,,
clustering,0.9415565934238757,0.9415565934238757,0.6772031067449906,0.2598440069609411,original,1.0,1,delaunay,uniform,5000,,
degree,0.9572035310631476,0.9732581583634394,0.6532637074720051,-0.19083883236913463,pieli,1.0123054444486936,2,delaunay,uniform,5000,,
pagerank,0.9616932347042486,0.9729073471503705,0.7841756016090943,-0.23989638942841304,exp,1.0076843519751117,2,delaunay,uniform,5000,,
betweenness,0.5962598661340655,0.7104611077113921,0.5935478989518206,-0.07724255810903011,pieli,1.174325552523886,2,delaunay,uniform,5000,,
closeness,0.15342303787007883,0.6407957357491258,0.13933899899828794,-0.2913574391884809,exp,2.5466473288626794,2,delaunay,uniform,5000,,
harmonic,0.3211860360794301,0.7459583223927168,0.27545926934087617,-0.7928900049999734,exp,2.1754490022198976,2,delaunay,uniform,5000,,
clustering,0.9753786738011663,0.9753786738011663,0.6750598957231784,0.2214375333046803,original,1.0,2,delaunay,uniform,5000,,
degree,0.9299339773661187,0.9451737443664294,0.20879617804815295,0.5744202412165176,pieli,1.0165795987611972,1,knn,uniform,5000,5.0,
pagerank,0.9212312808326664,0.935818976032891,0.020824481015018638,0.6527400618636148,pieli,1.0157266909597005,1,knn,uniform,5000,5.0,
betweenness,0.7359792947876643,0.7894913363498454,0.6959884773904734,0.3259825689528179,pieli,1.0862110301280805,1,knn,uniform,5000,5.0,
closeness,0.37131636920626804,0.5374734005219697,0.42339314171794507,0.571224266773358,pieli,4.180599234181383,1,knn,uniform,5000,5.0,
harmonic,0.50657805994929,0.7644140398766974,0.3628430628187159,0.7548928489887008,pieli,2.3992298709967117,1,knn,uniform,5000,5.0,
clustering,0.9145750305642084,0.9410732542275371,0.3256035038205436,0.5314748133074356,exp,1.0226396704985843,1,knn,uniform,5000,5.0,
degree,0.9794396961318422,0.9858519520474185,0.23790298254176995,0.5661203143702812,pieli,1.0082326277536975,2,knn,uniform,5000,5.0,
pagerank,0.976594208514354,0.9832599165585408,0.023599737602421622,0.659832349002129,pieli,1.0077677928065452,2,knn,uniform,5000,5.0,
betweenness,0.8829471370415483,0.8849770264126849,0.7778310159844535,0.09136880006734585,pieli,1.00751143008726,2,knn,uniform,5000,5.0,
closeness,0.2041530053671174,0.8287608429781386,0.34255474634970506,0.41359674035327243,pieli,4.650277606838906,2,knn,uniform,5000,5.0,
