,original vs. on crop,original vs. corrected on crop,original vs. SERN corrected on crop,on crop vs. SERN values,model,relative_likelihood,cap_radius,graph_type,coord_type,n,k,radius_factor
degree,0.9116566480896897,0.9116566480896897,0.6166261577968102,-0.1656551697096476,original,1.0,1,delaunay,uniform,5000,,
pagerank,0.9186860977081001,0.9349823551345617,0.7537678538885678,-0.22290571665136472,exp,1.0154638637629176,1,delaunay,uniform,5000,,
betweenness,0.46806688517710865,0.5857627771205244,0.4611188779567731,-0.12617364786881274,pieli,1.2000811203314374,1,delaunay,uniform,5000,,
closeness,0.3993414956376087,0.45494151557063756,0.3980316619141582,-0.330391459700179,exp,1.769607590002978,1,delaunay,uniform,5000,,
harmonic,0.48791238491212396,0.6815969707022538,0.41549041072828774,-0.623788763023047,exp,1.5570231083735433,1,delaunay,uniform,5000,,
clustering,0.9395298333238413,0.9395298333238413,0.6860902787920344,0.18026665877278347,original,1.0,1,delaunay,uniform,5000,,
degree,0.9656863371160155,0.9813801115784979,0.6554023031358187,-0.1786955836391451,exp,1.0148438989948987,2,delaunay,uniform,5000,,
pagerank,0.9699445195363263,0.9818571157322115,0.7937545459470492,-0.22878224115652152,exp,1.0110130558235935,2,delaunay,uniform,5000,,
betweenness,0.586549384262024,0.7766790367809098,0.582841566207565,-0.04031507046466349,pieli,1.3001529245048877,2,delaunay,uniform,5000,,
closeness,0.1735771787938432,0.628707329477602,0.16944574670656806,-0.30174671325472446,exp,2.6794550940452417,2,delaunay,uniform,5000,,
harmonic,0.29318028210425484,0.751068948720103,0.23670339337774646,-0.8212404216810463,exp,2.271228516878024,2,delaunay,uniform,5000,,
clustering,0.9808701078260685,0.9808701078260685,0.6861385483174659,0.22899947378190083,original,1.0,2,delaunay,uniform,5000,,
degree,0.9294704443631943,0.9456722209844304,0.21020596772984262,0.5418371407479637,pieli,1.0172707246220059,1,knn,uniform,5000,5.0,
pagerank,0.9217356490486138,0.9378912717242576,0.051399509593760676,0.6142897240646187,exp,1.0147182821744787,1,knn,uniform,5000,5.0,
betweenness,0.6892934585700002,0.7648299445729726,0.6427554237614465,0.38007094410587516,pieli,1.0866629598645705,1,knn,uniform,5000,5.0,
closeness,0.040625623131931084,0.7611331139116906,0.04857225548553583,0.12131187918432493,pieli,4.5299466678544755,1,knn,uniform,5000,5.0,
harmonic,0.40978742212083735,0.8766466156710859,0.4024460097930743,0.7637628806295547,exp,2.624160605511918,1,knn,uniform,5000,5.0,
