,original vs. on crop,original vs. corrected on crop,original vs. SERN corrected on crop,on crop vs. SERN values,model,relative_likelihood,cap_radius,graph_type,coord_type,n,k,radius_factor
degree,0.9139339968963056,0.9370152349290966,0.6317175771214903,-0.17549508062229907,exp,1.031561435114731,1,delaunay,uniform,5000,,
pagerank,0.9223154869117653,0.9424232574054514,0.7450217283148176,-0.21405339847641797,pieli,1.0279505652695928,1,delaunay,uniform,5000,,
betweenness,0.4287705217448101,0.5136630016995138,0.4312413304113938,-0.16030189518048554,pieli,1.2301880051103653,1,delaunay,uniform,5000,,
closeness,0.49104867323833845,0.556922000877417,0.5518092801634129,-0.4003544041078062,exp,1.9885750601762395,1,delaunay,uniform,5000,,
harmonic,0.5079345754519127,0.6466646392624233,0.5402241739424606,-0.7425592915795294,exp,1.7275506336692792,1,delaunay,uniform,5000,,
clustering,0.9471274381145609,0.9485789000189602,0.6793104603213462,0.23228954856208664,pieli,1.000402824964198,1,delaunay,uniform,5000,,
degree,0.9644179061521819,0.9778433084826486,0.6753876250404267,-0.1900269355649013,exp,1.022904159171459,2,delaunay,uniform,5000,,
pagerank,0.9685210017909741,0.9787738045414274,0.7891763571228784,-0.23717683009780707,exp,1.019089267624657,2,delaunay,uniform,5000,,
betweenness,0.6447347546993831,0.7947458867784092,0.6431499932010055,-0.0727903624545895,exp,1.2661035505393334,2,delaunay,uniform,5000,,
closeness,0.1028453560276639,0.6476983470343798,0.09355143443731645,-0.32264178707856705,exp,2.957263805565896,2,delaunay,uniform,5000,,
harmonic,0.2430248146241369,0.7132349023688482,0.22957125604037293,-0.7672063062300996,exp,2.379769407022641,2,delaunay,uniform,5000,,
clustering,0.9818524222817541,0.9818524222817541,0.6944863683035021,0.2520100792110177,original,1.0,2,delaunay,uniform,5000,,
degree,0.9259884168701482,0.945770730554581,0.24765082132039248,0.5648093599041072,pieli,1.024736999333905,1,knn,uniform,5000,5.0,
pagerank,0.9180850037378212,0.9366656826997188,0.05503998548886671,0.643972579527111,pieli,1.0210157520818857,1,knn,uniform,5000,5.0,
betweenness,0.6728122515892556,0.736487707823438,0.6738385313848176,0.40433303802398185,pieli,1.1071782638387386,1,knn,uniform,5000,5.0,
closeness,0.23116702006037917,0.5792913927184169,0.5418591911703864,0.5812490430625659,exp,4.129467333685881,1,knn,uniform,5000,5.0,
harmonic,0.447859206982934,0.7662778005831974,0.4651815601722322,0.683825372398353,exp,2.306169211919275,1,knn,uniform,5000,5.0,
clustering,0.8644825573889935,0.9011978201934647,0.29614399383913426,0.513537665456391,exp,1.038805521253849,1,knn,uniform,5000,5.0,
degree,0.9759633737009931,0.983062321512979,0.22235776047861183,0.5673922439255225,exp,1.0099790884795303,2,knn,uniform,5000,5.0,
pagerank,0.9741145338213419,0.9809293993706976,0.019297691662495956,0.659178613325336,exp,1.0094065693405083,2,knn,uniform,5000,5.0,
betweenness,0.8526524454575501,0.8648026395068977,0.7849655764655293,0.17252686388923796,pieli,1.0154688481368221,2,knn,uniform,5000,5.0,
closeness,0.3051443418174096,0.7636553372441606,0.04920963473746243,-0.020491220671808443,pieli,3.80751164620676,2,knn,uniform,5000,5.0,
harmonic,0.4770081262311194,0.9167160015399025,0.3969552010368055,0.6604350029839078,exp,2.1969180519980895,2,knn,uniform,5000,5.0,
clustering,0.9676991461199224,0.9759733198550609,0.33095255691729253,0.5362760233668624,exp,1.0087381504646775,2,knn,uniform,5000,5.0,
degree,0.8882437557409504,0.930393930727196,0.1398682400795878,0.6062653047513658,pieli,1.0547824665674204,1,knn,uniform,5000,10.0,
pagerank,0.8774318663812842,0.9169587992536137,-0.08434832745078923,0.7136102934901187,pieli,1.052892452474158,1,knn,uniform,5000,10.0,
betweenness,0.6175214322969003,0.7216648084521656,0.6402493074420201,0.5597838390101535,pieli,1.1278870286994047,1,knn,uniform,5000,10.0,
closeness,-0.052325368108195144,0.5985308309836449,0.6363299297009237,0.9493613207193536,pieli,4.7576731116449595,1,knn,uniform,5000,10.0,
harmonic,0.152486422575544,0.7628830969551071,0.6383141641881196,0.9073431901084605,exp,3.4204461508026327,1,knn,uniform,5000,10.0,
clustering,0.8139178413686925,0.9227400048551718,0.17528396987320494,0.7483923252742114,exp,1.0829602020221956,1,knn,uniform,5000,10.0,
degree,0.9587687624277144,0.97143080995016,0.118407739258765,0.6507249820430239,pieli,1.018066310968767,2,knn,uniform,5000,10.0,
pagerank,0.9554392868225208,0.9666337418017154,-0.1892606753723754,0.7266430739241443,pieli,1.0173724397319965,2,knn,uniform,5000,10.0,
betweenness,0.8379182962377694,0.8449721605743439,0.7763704016672628,0.23631191302265842,pieli,1.0054033292983058,2,knn,uniform,5000,10.0,
closeness,-0.0583656973076046,0.7549699716700904,0.675374074838486,0.9567432245849123,pieli,5.870174990731792,2,knn,uniform,5000,10.0,
harmonic,0.14419586828999548,0.9046454833822237,0.702273971465501,0.859583996870778,exp,3.4483166858283423,2,knn,uniform,5000,10.0,
clustering,0.9435583307111609,0.9723738981703904,0.24150660255389955,0.7763173911189833,pieli,1.0256375255616403,2,knn,uniform,5000,10.0,
degree,0.7902621324219041,0.8702186233232865,0.06940079588238901,0.725726239804898,pieli,1.1214306350315322,1,knn,uniform,5000,15.0,
pagerank,0.7809789887450065,0.850235654058271,-0.2850676317352239,0.7941129685943982,pieli,1.1033666077576034,1,knn,uniform,5000,15.0,
betweenness,0.5809924719345608,0.6863019557484875,0.616662479060046,0.6100437686645512,pieli,1.1578694924345199,1,knn,uniform,5000,15.0,
closeness,-0.04525748859090782,0.4938197619643898,0.5512676896826483,0.9837884065833769,pieli,5.785984091369222,1,knn,uniform,5000,15.0,
harmonic,0.015197077977467964,0.6875948128218682,0.5754657606068587,0.9453791026920533,exp,4.490772393395435,1,knn,uniform,5000,15.0,
clustering,0.6880852532286658,0.8711489018786933,0.22102664757829,0.8278518635651914,pieli,1.2096851893601956,1,knn,uniform,5000,15.0,
degree,0.9330499201010446,0.9598279492176102,0.10137423409863253,0.67760046603793,pieli,1.0284924794088346,2,knn,uniform,5000,15.0,
pagerank,0.9285958607262301,0.9530623930221601,-0.2788209724788569,0.7672102377505929,pieli,1.026872497474961,2,knn,uniform,5000,15.0,
betweenness,0.7204470291524181,0.7490134005023399,0.6404108121847035,0.20215463119541666,pieli,1.0371372235392433,2,knn,uniform,5000,15.0,
closeness,-0.12922671559709736,0.631284664998127,0.54529387863759,0.971993277745053,pieli,5.708832995714466,2,knn,uniform,5000,15.0,
harmonic,0.03128039227619982,0.8716820020787713,0.6359500475794612,0.9130849429228931,exp,3.9708823162343663,2,knn,uniform,5000,15.0,
clustering,0.8940847735453239,0.9663959020990747,0.2146241706203774,0.8523634507037141,exp,1.0859091040526552,2,knn,uniform,5000,15.0,
degree,0.9951776508347154,0.9924881736540195,0.8788932640796201,0.2807232695856495,pieli,1.0012695372305422,1,rnn,uniform,5000,,1.0
pagerank,0.9915907270747911,0.9900059341295656,0.8279424806265347,0.2863449645396763,original,1.0,1,rnn,uniform,5000,,1.0
betweenness,0.9929517133081006,0.9929517133081006,0.9250099260801228,0.12072895146427212,original,1.0,1,rnn,uniform,5000,,1.0
closeness,0.9908327335666685,0.9908327335666685,0.03248035570969569,0.03251031295305188,original,1.0,1,rnn,uniform,5000,,1.0
harmonic,0.994101921478145,0.9894605134418286,0.6614007966668518,0.43366182371740425,pieli,1.003500849887321,1,rnn,uniform,5000,,1.0
clustering,1.0,1.0,1.0,,original,1.0,1,rnn,uniform,5000,,1.0
degree,0.9970431609183159,0.9970431609183159,0.7682526780398967,0.4751457008531763,original,1.0,2,rnn,uniform,5000,,1.0
pagerank,0.9953448654762196,0.9934661628385006,0.7339867346361137,0.3682925748747011,exp,1.0003956183134866,2,rnn,uniform,5000,,1.0
betweenness,0.9994801548395955,0.9994801548395955,0.8429005946269779,0.43948422582458735,original,1.0,2,rnn,uniform,5000,,1.0
closeness,0.9946776147810885,0.9946776147810885,0.01870559485337355,0.015893249617162125,original,1.0,2,rnn,uniform,5000,,1.0
harmonic,0.9972841354002325,0.9959932160122896,0.4715744562289719,0.6542180330267469,pieli,1.0009299908476068,2,rnn,uniform,5000,,1.0
clustering,0.9958042589488681,0.9958042589488681,0.9954261390290253,0.06842131522651135,original,1.0,2,rnn,uniform,5000,,1.0
degree,0.9735747972891866,0.9700535191499075,0.5062833773450652,0.8435255468281377,pieli,1.0114681425580738,1,rnn,uniform,5000,,2.0
pagerank,0.967322609983091,0.9669747660431632,0.5960092219360776,0.6151224903909549,exp,1.0014772323908214,1,rnn,uniform,5000,,2.0
betweenness,0.041023028611058304,0.06454711638287677,0.01837967350084102,0.29848182649050947,exp,1.010307463409688,1,rnn,uniform,5000,,2.0
closeness,0.8677867082366701,0.8846459931600523,0.6646431018104844,0.3936041915029811,exp,1.0056351426998011,1,rnn,uniform,5000,,2.0
harmonic,0.5835500480533639,0.6547576964436669,-0.08983582489972639,0.6067875472940195,exp,1.0269440480470806,1,rnn,uniform,5000,,2.0
clustering,0.975762875084041,0.9692839915174576,0.6961245300914487,0.5425790467872027,pieli,1.0017264123641514,1,rnn,uniform,5000,,2.0
degree,0.9939672375071217,0.9939672375071217,0.4097120511306246,0.8843360115532388,original,1.0,2,rnn,uniform,5000,,2.0
pagerank,0.992799641828741,0.9911636503730366,0.530164516667859,0.765113688506831,pieli,1.0030276988492608,2,rnn,uniform,5000,,2.0
betweenness,0.8602670471773637,0.869731654320928,0.6750087804151219,0.2861741528272983,pieli,1.024705918303899,2,rnn,uniform,5000,,2.0
closeness,0.9708985400394192,-0.0771921965550043,0.7418504040120999,0.503124457916088,exp,1.0090897892991129,2,rnn,uniform,5000,,2.0
harmonic,0.9004034732380042,0.9228090302639333,-0.046793928158981535,0.7056520790113965,pieli,1.023228214014112,2,rnn,uniform,5000,,2.0
clustering,0.986229010996243,0.9859447260313319,0.5446531484948307,0.6627942327369707,exp,1.0011666862664732,2,rnn,uniform,5000,,2.0
degree,0.9222632705004385,0.9805361281030529,0.40862688779595036,0.9085130159036663,pieli,1.0421485145683476,1,rnn,uniform,5000,,3.0
pagerank,0.9148371374957309,0.958302911023121,0.45565232541588374,0.859598432148459,pieli,1.0315905364433873,1,rnn,uniform,5000,,3.0
betweenness,0.7447600240419632,0.8238409956595887,0.6701934946368485,0.5661926105297066,exp,1.091051205989932,1,rnn,uniform,5000,,3.0
closeness,0.054939417756263015,0.8477057377190387,0.6265953512570152,0.9490486341999883,pieli,2.9831671661961643,1,rnn,uniform,5000,,3.0
harmonic,0.33915678517267034,0.9409491446830167,0.5805849959926312,0.9571142760256327,exp,1.889814955385167,1,rnn,uniform,5000,,3.0
clustering,0.917330119547952,0.9429421426308504,0.5807210659750177,0.7954873363838563,pieli,1.0283643887402902,1,rnn,uniform,5000,,3.0
degree,0.9834250767487964,0.994674526253644,0.2517626881404883,0.9579785333248824,exp,1.0130220232940599,2,rnn,uniform,5000,,3.0
pagerank,0.9787739853055958,0.9870515825241623,0.338396855285066,0.9238161523236599,pieli,1.0089130654239977,2,rnn,uniform,5000,,3.0
betweenness,0.8826292452465793,0.8972724793717186,0.6990251140316661,0.6186590508912336,exp,1.0143925827965021,2,rnn,uniform,5000,,3.0
closeness,-0.05985041145189804,-0.042302935443298884,-0.050378531051675515,0.061073334931099385,pieli,1.0014221997255484,2,rnn,uniform,5000,,3.0
harmonic,0.39922022415194625,0.8385544379124164,0.3020502217794132,0.9456615088793825,exp,1.5525472854088722,2,rnn,uniform,5000,,3.0
clustering,0.966252550674112,0.9768916640127382,0.3681211487755026,0.8565795639353662,exp,1.012011075872064,2,rnn,uniform,5000,,3.0
degree,0.7999799888145468,0.8386096471906874,0.5060600796422138,-0.13187772449120533,exp,1.0465398029550166,1,delaunay,kappa=1,5000,,
pagerank,0.8118204087794396,0.844208078061939,0.6707284516720398,-0.19537279949317152,exp,1.039345276106933,1,delaunay,kappa=1,5000,,
betweenness,0.32738311228672934,0.3853903722852832,0.33076398484704217,-0.172262713623749,exp,1.1951869635516486,1,delaunay,kappa=1,5000,,
closeness,0.3779428078624311,0.48180779250229566,0.5723869592643571,-0.29284146425748303,exp,1.864777464532326,1,delaunay,kappa=1,5000,,
harmonic,0.4654570384512685,0.5839107965520628,0.48742771955385733,-0.40606195319932953,exp,1.5799308684369309,1,delaunay,kappa=1,5000,,
clustering,0.8762917248177525,0.8762917248177525,0.5816885944153669,0.24957167010331224,original,1.0,1,delaunay,kappa=1,5000,,
degree,0.9423441909779352,0.9668873015610921,0.4494607098731517,-0.0909680721817236,exp,1.0273951540684012,2,delaunay,kappa=1,5000,,
pagerank,0.9486717385376118,0.9681769208785135,0.7672353523537133,-0.23264894963854132,exp,1.0219284170267622,2,delaunay,kappa=1,5000,,
betweenness,0.5405037633541867,0.7155531031580729,0.5434567527901611,-0.13582958670031264,exp,1.3402428158896544,2,delaunay,kappa=1,5000,,
closeness,0.34091654734587895,0.6854690440173574,0.11178953988937042,0.05944067790202362,exp,2.5245770676775474,2,delaunay,kappa=1,5000,,
harmonic,0.3870993766294144,0.6925505194425118,0.32665199965918335,0.08361675493775794,exp,2.1713029804974897,2,delaunay,kappa=1,5000,,
clustering,0.9627840095846091,0.9631360704232728,0.5702010254347476,0.2005914162891902,pieli,1.0002639433851466,2,delaunay,kappa=1,5000,,
degree,0.9214075956231937,0.9437558315155803,0.20886977659303266,0.290460897680868,pieli,1.0128107191889484,1,knn,kappa=1,5000,5.0,
pagerank,0.9192165612807537,0.9390646769718374,0.18007274463912648,0.5031454696243093,pieli,1.0118393909753696,1,knn,kappa=1,5000,5.0,
betweenness,0.6599268935092404,0.7122854791747164,0.6919548098233534,0.2777458072343393,exp,1.111389589631442,1,knn,kappa=1,5000,5.0,
closeness,-0.1609083414590214,-0.18787649427197228,-0.031768883188400314,-0.02741065821059513,pieli,2.5586467187836273,1,knn,kappa=1,5000,5.0,
harmonic,0.14069915160047006,0.458339424847662,0.19715454857364367,0.3657266848708239,exp,2.1044740621432356,1,knn,kappa=1,5000,5.0,
clustering,0.9184207272244513,0.9403138690237723,0.2517149849914095,0.4196991487084517,exp,1.035354205130067,1,knn,kappa=1,5000,5.0,
degree,0.9785927079547315,0.9829456190101793,0.2108014335152994,0.2949339630739654,pieli,1.003622016413846,2,knn,kappa=1,5000,5.0,
pagerank,0.9758047647086917,0.9801723362764205,0.12063221892577639,0.49116553474289004,pieli,1.003582790033738,2,knn,kappa=1,5000,5.0,
