,original vs. on crop,original vs. corrected on crop,original vs. SERN corrected on crop,on crop vs. SERN values,model,relative_likelihood,cap_radius,graph_type,coord_type,n,k,radius_factor
degree,0.9049910165999284,0.9401206217735831,0.627414294906784,-0.19707575055797974,exp,1.0461475758810221,1,delaunay,uniform,5000,,
pagerank,0.91381930473032,0.9440933606689923,0.7315247146497372,-0.21943521228323365,pieli,1.036665255055405,1,delaunay,uniform,5000,,
betweenness,0.4701852025480714,0.6170357468386523,0.4744356410011396,-0.2095949277289082,exp,1.3624831052934445,1,delaunay,uniform,5000,,
closeness,0.4012129383006252,0.5137353793032149,0.43770276457730567,-0.3657963691284043,exp,1.8538392432053827,1,delaunay,uniform,5000,,
harmonic,0.46299617352465827,0.6456538880837557,0.4647011564852561,-0.7367383098303526,exp,1.607047247748641,1,delaunay,uniform,5000,,
clustering,0.9366799867101219,0.9375544900440139,0.6188522970133211,0.17282798597495824,pieli,1.0002946337142398,1,delaunay,uniform,5000,,
degree,0.9711033105124868,0.9834371427072455,0.6541968522664273,-0.1761929687408918,exp,1.0158342346236822,2,delaunay,uniform,5000,,
pagerank,0.974572877964806,0.983661581497459,0.782184344505808,-0.21142060931078938,exp,1.011690698144434,2,delaunay,uniform,5000,,
betweenness,0.6442632693428598,0.8115413172017216,0.6413877205801325,-0.09497753907743953,exp,1.2952121377935273,2,delaunay,uniform,5000,,
closeness,0.29868221575927384,0.6054954993829011,0.16613125269118284,-0.23584727245581694,exp,2.931144026504509,2,delaunay,uniform,5000,,
harmonic,0.34726611365107574,0.7366256133613176,0.3008570525249742,-0.7653459479083756,exp,2.253883229283695,2,delaunay,uniform,5000,,
clustering,0.9837952894788489,0.9837952894788489,0.6960259399587511,0.22402080042803457,original,1.0,2,delaunay,uniform,5000,,
degree,0.9272698864832033,0.9429044328768428,0.21807247120405882,0.5655921253824513,exp,1.0141061529890316,1,knn,uniform,5000,5.0,
pagerank,0.9203686054550276,0.9341224291509309,0.004268444574721843,0.6542137468511103,exp,1.0132696446205043,1,knn,uniform,5000,5.0,
betweenness,0.7606793371874407,0.808987320626066,0.7053629589370272,0.27892015674345794,pieli,1.1007272451950614,1,knn,uniform,5000,5.0,
closeness,0.2708651548021637,0.6641366147983105,0.4660315775764713,0.4865138950841308,pieli,4.243989700616843,1,knn,uniform,5000,5.0,
harmonic,0.5051647341005374,0.8080297898778652,0.4691098657639927,0.7403099232589792,exp,2.7083948935162936,1,knn,uniform,5000,5.0,
clustering,0.8904540052009953,0.91140255971937,0.2938548555909073,0.5516976369797904,exp,1.062424646661179,1,knn,uniform,5000,5.0,
degree,0.9729000047261027,0.9793940795932712,0.19450257385272263,0.5604510936965571,pieli,1.0060952900262894,2,knn,uniform,5000,5.0,
pagerank,0.9709182922975893,0.9769238614219558,0.00801723760943912,0.6443895720433372,pieli,1.0058310506475299,2,knn,uniform,5000,5.0,
betweenness,0.8774801802541214,0.884990614516035,0.7916865304511824,0.06552736664430824,pieli,1.0071517089963138,2,knn,uniform,5000,5.0,
closeness,0.16294688993199327,0.8937344030854951,-0.012223966391687373,0.1219318958271998,pieli,4.118911929617865,2,knn,uniform,5000,5.0,
harmonic,0.42543667990533407,0.9494538434855686,0.5662494953003763,0.64431415122792,exp,2.271172732831652,2,knn,uniform,5000,5.0,
clustering,0.967022434793599,0.9774445858189632,0.3246698183683878,0.5348190670821409,exp,1.0133077468064389,2,knn,uniform,5000,5.0,
degree,0.8681813318359061,0.912708458217657,0.10306497487079036,0.6722591159852158,exp,1.0466454100875688,1,knn,uniform,5000,10.0,
pagerank,0.8554089948299071,0.8998814901788328,-0.1970580477417539,0.7490438701420166,pieli,1.0446472404549858,1,knn,uniform,5000,10.0,
betweenness,0.6153711089989032,0.7097714110344369,0.6355528503649283,0.55887660527641,pieli,1.1109936693407112,1,knn,uniform,5000,10.0,
closeness,-0.17189726672322084,0.6250921829036725,0.5903156043984741,0.9478901076240263,pieli,6.338719924635287,1,knn,uniform,5000,10.0,
harmonic,0.00013828773256557153,0.7454776645035155,0.6341332448449916,0.9251429194853236,exp,3.7858759099164243,1,knn,uniform,5000,10.0,
clustering,0.8023265674740544,0.8968670015242397,0.22558266563691695,0.7370445731199111,exp,1.106014873565122,1,knn,uniform,5000,10.0,
degree,0.9609608079501124,0.9716912414578907,0.102084449183071,0.6717028538458261,exp,1.0112879875488359,2,knn,uniform,5000,10.0,
pagerank,0.9575199567744044,0.9677367983014539,-0.2277669358302369,0.7374279784346611,exp,1.0103368749460033,2,knn,uniform,5000,10.0,
betweenness,0.8317369660951487,0.8366214629302359,0.757824523705001,0.235017829147254,pieli,1.0070735449003594,2,knn,uniform,5000,10.0,
closeness,0.2168528647002641,0.7449611063097019,0.5702546274454878,0.9402689299386582,pieli,6.191739273203996,2,knn,uniform,5000,10.0,
harmonic,0.2727919716577354,0.9342845599179375,0.7246322239514611,0.8912192483733122,exp,3.510080750347039,2,knn,uniform,5000,10.0,
clustering,0.9232087473821526,0.964123125995767,0.2779656904383329,0.7791578970604568,pieli,1.0518136500649544,2,knn,uniform,5000,10.0,
degree,0.8368320952416404,0.8947925681059585,-0.05693705437323805,0.747283288037359,pieli,1.0798515351551892,1,knn,uniform,5000,15.0,
pagerank,0.8178919558813058,0.873517696000272,-0.362372179253497,0.7970197098262497,pieli,1.0675750882033959,1,knn,uniform,5000,15.0,
betweenness,0.6976469780994292,0.7643691756599713,0.7148185960329766,0.5440073542191076,pieli,1.1042159513043024,1,knn,uniform,5000,15.0,
closeness,0.33537062901739384,0.5793188470775321,0.5134316641050406,0.973853525292897,pieli,5.733906545638394,1,knn,uniform,5000,15.0,
harmonic,0.24433829019378994,0.7295115040466333,0.5940894478891665,0.8888676407908178,exp,4.29356878473865,1,knn,uniform,5000,15.0,
clustering,0.7259465253152892,0.8963385546925641,0.11796076507147898,0.827441874624604,exp,1.2259844961844764,1,knn,uniform,5000,15.0,
degree,0.9338809289075887,0.9588082229912396,0.05381620988855585,0.707015528813101,pieli,1.0324717434564432,2,knn,uniform,5000,15.0,
pagerank,0.9261803579133567,0.9492819462702053,-0.31122839832137716,0.7686796884880946,pieli,1.0287145993437785,2,knn,uniform,5000,15.0,
betweenness,0.7693645736466794,0.7736515142490408,0.7042598817197003,0.20491061489976517,pieli,1.0035217324017065,2,knn,uniform,5000,15.0,
closeness,0.04201421492182435,0.6938651995295466,0.42729860098151184,0.979902286341675,pieli,5.531498546628166,2,knn,uniform,5000,15.0,
harmonic,0.30023720700149914,0.9107176745443358,0.575900509796211,0.9234571926409985,exp,3.7420044059810835,2,knn,uniform,5000,15.0,
clustering,0.8880342371219879,0.9633613821867456,0.18409131106799417,0.8429894035916551,exp,1.0841846868224523,2,knn,uniform,5000,15.0,
degree,0.9907860560838709,0.9906888078762628,0.8576134910347122,0.29795062631992597,exp,1.0054568752513637,1,rnn,uniform,5000,,1.0
pagerank,0.9921585686301746,0.9905444990834881,0.8190319096652214,0.22500044523795382,original,1.0,1,rnn,uniform,5000,,1.0
betweenness,0.9915696332180062,0.984915071269294,0.8656979998146542,0.24640817053478542,pieli,1.00048759993115,1,rnn,uniform,5000,,1.0
closeness,0.98772347397255,0.9867717930786009,0.03648000256119805,-0.03633536303965822,pieli,1.0000989061106016,1,rnn,uniform,5000,,1.0
harmonic,0.9830710768625419,0.9850339167921802,0.5461065443012331,0.47848503670979603,pieli,1.0069674597869909,1,rnn,uniform,5000,,1.0
clustering,0.9892441881672592,0.9800688742533095,0.9892441881672592,,pieli,1.0074983751207138,1,rnn,uniform,5000,,1.0
degree,0.9979285830528297,0.9973729626413081,0.7571885257042561,0.48956532927825275,pieli,1.000802143147111,2,rnn,uniform,5000,,1.0
pagerank,0.9965485499701501,0.9949872731450057,0.7236906588634766,0.38220473057719756,original,1.0,2,rnn,uniform,5000,,1.0
betweenness,0.9950611454742258,0.9921940362116215,0.7598002114221405,0.3388587440842252,pieli,1.0011113740522155,2,rnn,uniform,5000,,1.0
closeness,0.9960995239186206,0.9959872911820966,0.005533620711516831,0.005572908874170969,pieli,1.000120226883309,2,rnn,uniform,5000,,1.0
harmonic,0.9978834997222122,0.996120882083827,0.42814377734586323,0.6367085657870025,pieli,1.0028450323829579,2,rnn,uniform,5000,,1.0
clustering,0.9972591019567184,0.9958819917731302,0.997150002485812,0.03544131978316168,pieli,1.000658636877315,2,rnn,uniform,5000,,1.0
degree,0.9785496417345162,0.973823380360258,0.5634565117981705,0.8434356188773457,pieli,1.000079093287331,1,rnn,uniform,5000,,2.0
pagerank,0.964038469414195,0.9672637144502658,0.6172751463795706,0.66755496942378,exp,1.0069832315653784,1,rnn,uniform,5000,,2.0
betweenness,0.8835754310384468,0.8693116091314105,0.7940902299652589,0.28810443945047937,pieli,1.0417145575267954,1,rnn,uniform,5000,,2.0
closeness,0.9137098438440936,0.9223568454298436,0.7594455419244843,0.2750945157736554,pieli,1.0015307060814624,1,rnn,uniform,5000,,2.0
harmonic,0.9201934708047023,0.9489436482867605,0.668849063742406,0.5686343010110595,exp,1.0272092979839893,1,rnn,uniform,5000,,2.0
clustering,0.9568479835892848,0.9568479835892848,0.710565928612093,0.5644544799906956,original,1.0,1,rnn,uniform,5000,,2.0
degree,0.9943647570799956,0.991332668723793,0.4132365479387775,0.9007189872354442,exp,1.0076890166174868,2,rnn,uniform,5000,,2.0
pagerank,0.9891135752832496,0.987970805814194,0.48946925059157065,0.7881449669705467,exp,1.0011772292115777,2,rnn,uniform,5000,,2.0
betweenness,0.9994828243460989,0.9828741968320811,0.9629247877657576,0.24012293757206252,pieli,1.0171479187355308,2,rnn,uniform,5000,,2.0
closeness,0.96001171838125,0.9652643379783934,0.7784680275291364,0.4768204249814169,pieli,1.0138353938362286,2,rnn,uniform,5000,,2.0
harmonic,0.9931095965184508,0.9676937166048325,0.3805850489006053,0.6860207633822044,pieli,1.0492416805544795,2,rnn,uniform,5000,,2.0
clustering,0.9916357950995606,0.9902086744166437,0.5057438127561928,0.6598508436096153,pieli,1.000423261922906,2,rnn,uniform,5000,,2.0
degree,0.9524907506597465,0.9799798912090492,0.3416701675039177,0.9283248577129082,pieli,1.036654213795733,1,rnn,uniform,5000,,3.0
pagerank,0.9359401746963312,0.9518181401417575,0.418758631128472,0.8735522081172972,pieli,1.02855143301847,1,rnn,uniform,5000,,3.0
betweenness,0.7192495982551939,0.8045111505743558,0.6442985297171502,0.5473519605534956,exp,1.119245221813557,1,rnn,uniform,5000,,3.0
closeness,-0.18531605510326205,-0.18825970268042053,-0.2122061066747665,0.5220865134254165,pieli,1.003716009941129,1,rnn,uniform,5000,,3.0
harmonic,0.36787725106858615,0.6727699044279846,0.47455462788551195,0.9285332168079282,exp,1.7473644178684369,1,rnn,uniform,5000,,3.0
clustering,0.883809544999592,0.9120348293967305,0.5085847534252044,0.6679681629893275,pieli,1.0462872525221176,1,rnn,uniform,5000,,3.0
degree,0.9792061267504717,0.9912189172422667,0.24059736275431548,0.9613550895402341,exp,1.021090704585825,2,rnn,uniform,5000,,3.0
pagerank,0.9751257992810713,0.9861763313524566,0.30614539376549754,0.9270364780880264,pieli,1.0098683207711174,2,rnn,uniform,5000,,3.0
betweenness,0.8779309225130073,0.896741501178887,0.7009332269596878,0.6231858762038756,exp,1.0152923490499943,2,rnn,uniform,5000,,3.0
closeness,0.09021712464395126,0.7372314297489106,0.4280350838104969,0.9916483902084795,exp,4.831764123102903,2,rnn,uniform,5000,,3.0
harmonic,0.43550092318537126,0.9111332797208811,0.40169723981564803,0.9774848898290136,exp,2.062782402646321,2,rnn,uniform,5000,,3.0
clustering,0.9582101659635376,0.9663321799749897,0.3954004667480267,0.8415147783898196,exp,1.006655436612402,2,rnn,uniform,5000,,3.0
degree,0.9059175699563636,0.9245412788498344,0.5134459678492023,-0.127133170918577,exp,1.0127728508166607,1,delaunay,kappa=1,5000,,
pagerank,0.9158431380360821,0.9298732753214058,0.7344431386865509,-0.22861993602559777,exp,1.0086307244286388,1,delaunay,kappa=1,5000,,
betweenness,0.468093354068305,0.5831158735234862,0.4684789031266426,-0.1620105561531282,exp,1.2014607209216301,1,delaunay,kappa=1,5000,,
closeness,-5.236742873455935e-06,0.3454543691815397,-0.1992910302673475,-0.39933534378163693,exp,2.173463776383672,1,delaunay,kappa=1,5000,,
harmonic,0.21600771316761447,0.5671988176810576,-0.02774004364964181,-0.4918622310025529,exp,1.8611469091297264,1,delaunay,kappa=1,5000,,
clustering,0.9313206208320305,0.9313206208320305,0.6082292644694405,0.18329357955087566,original,1.0,1,delaunay,kappa=1,5000,,
degree,0.9697760894217675,0.9764605861304845,0.4565273829611697,-0.10427556774940683,exp,1.0106861018205817,2,delaunay,kappa=1,5000,,
pagerank,0.972981851048329,0.9777537187239698,0.753008217337058,-0.24699829791996125,exp,1.0084276217043588,2,delaunay,kappa=1,5000,,
betweenness,0.6731206542777289,0.7250736574532698,0.6744637922383284,-0.10983495195344115,exp,1.11457611289258,2,delaunay,kappa=1,5000,,
closeness,0.46876929057343053,0.6794273295860125,-0.027871639762033374,-0.08578458768092409,exp,2.000339257052705,2,delaunay,kappa=1,5000,,
harmonic,0.4515296688297704,0.7710723011181435,0.18303961055724483,-0.37734126075785357,exp,1.9231831133781656,2,delaunay,kappa=1,5000,,
clustering,0.9814608953301369,0.9814608953301369,0.6053309451017861,0.15339464399412905,original,1.0,2,delaunay,kappa=1,5000,,
degree,0.9496180535499439,0.9561429936440695,0.20238346390279266,0.36319670643740654,pieli,1.010141412324345,1,knn,kappa=1,5000,5.0,
pagerank,0.9460892127451084,0.9505277453686918,0.12446111866789535,0.5500939410079545,pieli,1.0093885779461453,1,knn,kappa=1,5000,5.0,
betweenness,0.6925572824873198,0.7622421433486679,0.709273283334172,0.3680320876477646,pieli,1.0660243705588717,1,knn,kappa=1,5000,5.0,
closeness,-0.1440954036723695,0.6598665599188441,-0.06652197096245566,-0.11178364617516569,exp,2.614134186225517,1,knn,kappa=1,5000,5.0,
harmonic,0.13387803331071152,0.802426422649485,0.10997265066816386,0.41466212945326614,exp,1.74620793384141,1,knn,kappa=1,5000,5.0,
clustering,0.9106050851345664,0.9345455588694227,0.38354373827294114,0.32731397623288394,pieli,1.0253841714941492,1,knn,kappa=1,5000,5.0,
degree,0.9851422133004861,0.9894380167170823,0.2001535494410972,0.347376523222757,exp,1.0039808785827606,2,knn,kappa=1,5000,5.0,
pagerank,0.9835168339772844,0.9877789582431122,0.09303735843957897,0.5630634225937947,exp,1.003623615480586,2,knn,kappa=1,5000,5.0,
betweenness,0.8831521501708794,0.8895980170304588,0.8646394487195964,0.05447405304905287,pieli,1.00750214277653,2,knn,kappa=1,5000,5.0,
closeness,0.6428999146742231,0.9170488502767933,-0.06429984361760213,-0.12766505125713506,pieli,2.1326704096737212,2,knn,kappa=1,5000,5.0,
harmonic,0.6565176700004218,0.9065288767781348,0.08138122805063316,0.7173635630104188,pieli,1.649100771108029,2,knn,kappa=1,5000,5.0,
clustering,0.9835357322598288,0.9887256683561567,0.3449964219575714,0.3909028340139317,exp,1.0041184268120869,2,knn,kappa=1,5000,5.0,
degree,0.9051866863284674,0.9385332797955493,0.10666101562420632,0.4774539718915908,pieli,1.0462146462469883,1,knn,kappa=1,5000,10.0,
pagerank,0.8960491333930729,0.9270956598873596,-0.10158441671998078,0.6712747780616151,pieli,1.0374308486837416,1,knn,kappa=1,5000,10.0,
betweenness,0.778952779383866,0.8250385835352854,0.7811781803602017,0.355319308633384,pieli,1.0564135700712218,1,knn,kappa=1,5000,10.0,
closeness,0.258990681982017,0.7344001654515078,-0.395205471060677,0.8670722837002678,pieli,3.97683934954672,1,knn,kappa=1,5000,10.0,
harmonic,0.21457730509521428,0.8101431633029362,-0.2086084751513932,0.8072055083452871,pieli,2.960252180359899,1,knn,kappa=1,5000,10.0,
clustering,0.8801136661152562,0.9392774828119741,0.236469291836654,0.6231755897564983,exp,1.064281854889169,1,knn,kappa=1,5000,10.0,
degree,0.963790497399695,0.9774434758936663,0.11000151678197323,0.3291803827812637,pieli,1.016052949704872,2,knn,kappa=1,5000,10.0,
pagerank,0.9604146780985001,0.9723518062983347,-0.027770572200620455,0.5822721516942418,pieli,1.014002945884326,2,knn,kappa=1,5000,10.0,
