,original vs. on crop,original vs. BOSPORUS corrected on crop,original vs. SERN corrected on crop,on crop vs. SERN values,cap_radius,graph_type,coord_type,n,k,radius
degree,0.9119257977911567,0.9349491431103194,0.6245503094970928,-0.18224819170208417,1,delaunay,uniform,5000,,
closeness,0.38936773882504816,0.5216543126118407,0.4214362579680926,-0.7737730329617962,1,delaunay,uniform,5000,,
betweenness,0.47032916845735295,0.5832696103368458,0.4697629447513196,-0.15211799861637965,1,delaunay,uniform,5000,,
harmonic,0.45260792803318706,0.6581293063349156,0.43881902947032625,-0.7172844873812201,1,delaunay,uniform,5000,,
clustering,0.9280442763312583,0.9280442763312583,0.6338296711208675,0.22483175159946472,1,delaunay,uniform,5000,,
pagerank,0.9198445734794942,0.9378456088841927,0.7458001909829522,-0.23064660714445406,1,delaunay,uniform,5000,,
degree,0.9627097765212846,0.9763361906547654,0.6558691592094072,-0.1840971810175076,2,delaunay,uniform,5000,,
closeness,0.23451841603906465,0.6862552646152388,0.20407626782059102,-0.8724649529561617,2,delaunay,uniform,5000,,
betweenness,0.6130745445095815,0.7826806145568258,0.6089535643566177,-0.03472765537907092,2,delaunay,uniform,5000,,
harmonic,0.32383863119645717,0.7676263291412682,0.2955640649513289,-0.7982056740947819,2,delaunay,uniform,5000,,
clustering,0.9817504129766896,0.9817504129766896,0.6673450826956888,0.2341387755860597,2,delaunay,uniform,5000,,
pagerank,0.967103292750301,0.9771691828210731,0.7888650679019938,-0.23395367515394888,2,delaunay,uniform,5000,,
degree,0.9377814015843444,0.9560897635877889,0.24644340470660775,0.5921568231646439,1,knn,uniform,5000,5.0,
closeness,0.3904348820907956,0.6957129219603586,0.6202631051244065,0.9527134350594237,1,knn,uniform,5000,5.0,
betweenness,0.7306519081812928,0.7812649259816948,0.6754822995999143,0.42208505429669674,1,knn,uniform,5000,5.0,
harmonic,0.47624015772831324,0.8418623029819026,0.5956063856243824,0.7476288143461707,1,knn,uniform,5000,5.0,
clustering,0.870967084734048,0.8997113126939665,0.2832390137933599,0.4931554217460239,1,knn,uniform,5000,5.0,
pagerank,0.9322265906788288,0.9502677679370075,0.019338245083295416,0.6822606862266188,1,knn,uniform,5000,5.0,
degree,0.9789670472295438,0.9811217645297317,0.20110653749205862,0.5671156211473014,2,knn,uniform,5000,5.0,
closeness,0.29685753553174477,0.8725593158947849,0.009243908304843524,0.06269423597987397,2,knn,uniform,5000,5.0,
betweenness,0.8752650199450211,0.8802096306689993,0.7916425367736204,0.16571886015247556,2,knn,uniform,5000,5.0,
harmonic,0.4157694870497285,0.9403242183775498,0.5005675866163879,0.6289085889634605,2,knn,uniform,5000,5.0,
clustering,0.9688817683756871,0.976377874339504,0.284445665413083,0.5524686765454263,2,knn,uniform,5000,5.0,
pagerank,0.9766836546079443,0.9784136615384321,0.006359712929654078,0.661260321974766,2,knn,uniform,5000,5.0,
degree,0.8770589081695529,0.92651357596702,0.14502116658506153,0.6823735381871849,1,knn,uniform,5000,10.0,
closeness,0.42243392375206246,0.6129503930189265,0.6793490779993203,0.97872805667594,1,knn,uniform,5000,10.0,
betweenness,0.7269845238898401,0.7920289132373937,0.7211973254364097,0.47549731499175474,1,knn,uniform,5000,10.0,
harmonic,0.3868155216537075,0.7775306867840213,0.6978539349832282,0.8837594161546163,1,knn,uniform,5000,10.0,
clustering,0.7918813625941974,0.8839328714249888,0.18126829785776405,0.6818565902168412,1,knn,uniform,5000,10.0,
pagerank,0.8631077860810481,0.9122281556682208,-0.1698854217678275,0.7596979000492612,1,knn,uniform,5000,10.0,
degree,0.9562627692301313,0.9747752938724221,0.1316433919409997,0.6606782937045287,2,knn,uniform,5000,10.0,
closeness,0.1780236940964205,0.8093934487733692,0.6280730276684301,0.9713639593066867,2,knn,uniform,5000,10.0,
betweenness,0.831053188687529,0.8362104107736485,0.7606435691270941,0.21978284854011318,2,knn,uniform,5000,10.0,
harmonic,0.2537349822337757,0.927393949258562,0.6820431280446682,0.8905566745351319,2,knn,uniform,5000,10.0,
clustering,0.9250350136211055,0.9653067116588725,0.27032142973928075,0.7776210668066644,2,knn,uniform,5000,10.0,
pagerank,0.951117382145123,0.9693119525519482,-0.20027481011871895,0.7402517458213078,2,knn,uniform,5000,10.0,
degree,0.8176893467607551,0.8901799871344288,0.03654794071435877,0.6869306574024026,1,knn,uniform,5000,15.0,
closeness,0.17886863099542388,0.37463092845598944,0.4063926025634752,0.984538160790992,1,knn,uniform,5000,15.0,
betweenness,0.5764406848862915,0.6677057059024902,0.5961104765573351,0.6355317615721852,1,knn,uniform,5000,15.0,
harmonic,0.20096995792726208,0.6037463651986579,0.622395640361844,0.9254011857784599,1,knn,uniform,5000,15.0,
clustering,0.7771475419546892,0.8799434978894716,0.1430896071940458,0.832450813387338,1,knn,uniform,5000,15.0,
pagerank,0.8015051468448329,0.8674001380410992,-0.23467498380715884,0.7750220198254133,1,knn,uniform,5000,15.0,
degree,0.9230594653820327,0.9584908308502627,0.024059132267584226,0.6924380824310585,2,knn,uniform,5000,15.0,
closeness,0.26034416225445833,0.6915222490523868,0.3383237554094773,0.9747024252532066,2,knn,uniform,5000,15.0,
betweenness,0.7571525932747605,0.785730908770718,0.6790326121350294,0.21305671394918746,2,knn,uniform,5000,15.0,
harmonic,0.2932761198872301,0.8955200675077575,0.5758766514419954,0.9067058565244982,2,knn,uniform,5000,15.0,
clustering,0.8794579711306707,0.9606661681534969,0.1937616671005401,0.8376613872257483,2,knn,uniform,5000,15.0,
pagerank,0.915979812762479,0.9496140676203871,-0.31222234243392344,0.7692101817360435,2,knn,uniform,5000,15.0,
degree,0.9852338094984635,0.9908910333840515,0.45095418858101566,0.8782878771414229,1,rnn,uniform,5000,,0.05
closeness,,,,,1,rnn,uniform,5000,,0.05
betweenness,0.808020233463029,0.814704708858026,0.4978346892808305,0.42195189502081054,1,rnn,uniform,5000,,0.05
harmonic,0.9179260558162768,0.9371376176023112,-0.16103370966744435,0.7905934958636773,1,rnn,uniform,5000,,0.05
clustering,0.9701830198825259,0.9701830198825259,0.5600750671448929,0.6329571849390394,1,rnn,uniform,5000,,0.05
pagerank,0.9700478940314621,0.9741394384222783,0.4964585221992942,0.7122676031683199,1,rnn,uniform,5000,,0.05
degree,0.9932761906246879,0.9960258716274317,0.45504489534124726,0.8769772238956788,2,rnn,uniform,5000,,0.05
closeness,,,,,2,rnn,uniform,5000,,0.05
betweenness,0.9979481553671736,0.9959326473133643,0.6692484093526727,0.472870727027552,2,rnn,uniform,5000,,0.05
harmonic,0.9867652208646123,0.9912548576106684,0.22104570767539744,0.7936588808465462,2,rnn,uniform,5000,,0.05
clustering,0.9857081369530172,0.9857081369530172,0.5784507733049653,0.6613934471039994,2,rnn,uniform,5000,,0.05
pagerank,0.9892736076430053,0.9919020264116643,0.579984658401284,0.7666628771385571,2,rnn,uniform,5000,,0.05
degree,0.8995286822427262,0.9682863944137742,0.06380657690538927,0.9933999308944363,1,rnn,uniform,5000,,0.1
closeness,0.21824860818586178,0.749925686921864,0.03903752312847464,0.9988246219310064,1,rnn,uniform,5000,,0.1
betweenness,0.6701394244558412,0.7820505027215768,0.15650211486115684,0.9501184129580491,1,rnn,uniform,5000,,0.1
harmonic,0.3017657786825144,0.9346111758991468,0.10117778558674996,0.9975807826187436,1,rnn,uniform,5000,,0.1
clustering,0.8958079624777433,0.9236918711972235,0.12667219786461198,0.9801232579478101,1,rnn,uniform,5000,,0.1
pagerank,0.9002905010584002,0.953990883221264,0.10150643491791372,0.9881947949468337,1,rnn,uniform,5000,,0.1
degree,0.9721214993180002,0.980026506375905,0.24239852028355227,0.9662139794103181,2,rnn,uniform,5000,,0.1
closeness,-0.14355417271603496,-0.1613814169906646,-0.17542585361711674,0.9832333097698405,2,rnn,uniform,5000,,0.1
betweenness,0.8493090732859554,0.8683221157573409,0.6617051445507123,0.6626040811795719,2,rnn,uniform,5000,,0.1
harmonic,0.4712981324315381,0.7899807270853365,0.36788992134139986,0.9849882095235338,2,rnn,uniform,5000,,0.1
clustering,0.9592949595283868,0.9760781195038839,0.3664482984414358,0.9042806155005295,2,rnn,uniform,5000,,0.1
pagerank,0.9645939760085989,0.9796233484683805,0.30434702755341336,0.9411591322456503,2,rnn,uniform,5000,,0.1
degree,0.8332213431018767,0.9529671660433795,0.11312585915453703,0.9914740451338881,1,rnn,uniform,5000,,0.15
closeness,0.033868653491144964,0.6436213272275888,0.3099588982423301,0.9983210282033291,1,rnn,uniform,5000,,0.15
betweenness,0.5733337518894146,0.7683180522850517,0.3253717530294264,0.9086788216436068,1,rnn,uniform,5000,,0.15
harmonic,0.3675768202550804,0.8844068023477357,0.22787014985806775,0.9974159576262078,1,rnn,uniform,5000,,0.15
clustering,0.7041722009631132,0.9180734794180343,0.23332513651647843,0.9793766218967704,1,rnn,uniform,5000,,0.15
pagerank,0.7828029735052305,0.922306593558851,0.18324566267495632,0.984072388960324,1,rnn,uniform,5000,,0.15
degree,0.9028110916253718,0.9898337728557212,0.14499141138861033,0.983689762185143,2,rnn,uniform,5000,,0.15
closeness,0.13852868149654846,0.8430036927546856,0.4228653366920027,0.9987323219689057,2,rnn,uniform,5000,,0.15
betweenness,0.8344435962892967,0.8625276175090304,0.5370982073110881,0.7864683710398532,2,rnn,uniform,5000,,0.15
harmonic,0.2580875046619506,0.964504076747868,0.27914315793133854,0.9968310979826278,2,rnn,uniform,5000,,0.15
clustering,0.8696698244556086,0.9745589195413791,0.2528578715684963,0.9710199853483472,2,rnn,uniform,5000,,0.15
pagerank,0.9019745748104881,0.9721847542583264,0.2105351841133356,0.9734901771276745,2,rnn,uniform,5000,,0.15
degree,0.9185308143122217,0.9516870122653529,0.49986014326577793,-0.11286057514597182,1,delaunay,kappa=1,5000,,
