,original vs. on crop,original vs. BOSPORUS corrected on crop,original vs. SERN corrected on crop,on crop vs. SERN values,cap_radius,graph_type,coord_type,n,k,radius
degree,0.8825850923994817,0.9354581177622732,0.6313246047954297,-0.19789401259366332,1,delaunay,uniform,5000,,
closeness,0.26046710245346255,0.5817272243101945,0.2416605749657029,-0.7925429653611864,1,delaunay,uniform,5000,,
betweenness,0.43311929993478526,0.6852325316881187,0.4267571345969482,-0.11597342033309384,1,delaunay,uniform,5000,,
harmonic,0.3292103244663266,0.7062310826854236,0.29474822577516346,-0.7170968498268567,1,delaunay,uniform,5000,,
clustering,0.9321639029307729,0.9321639029307729,0.6993315389724041,0.21707138143035223,1,delaunay,uniform,5000,,
pagerank,0.8931208646429576,0.9359110172000753,0.7448295424063538,-0.2526330926763005,1,delaunay,uniform,5000,,
degree,0.963410769716629,0.9782899741995392,0.6381169794245253,-0.17727016521472033,2,delaunay,uniform,5000,,
closeness,0.43212739415338564,0.6728010831969373,0.43265870121167294,-0.8465747649031587,2,delaunay,uniform,5000,,
betweenness,0.5674648051276177,0.6998523982202756,0.5650691736268203,-0.0985669751498861,2,delaunay,uniform,5000,,
harmonic,0.46834178217015393,0.7702893568790328,0.46564865735210803,-0.7638592885643566,2,delaunay,uniform,5000,,
clustering,0.9757608595430659,0.9758563339859354,0.6712471521544583,0.24399874370547803,2,delaunay,uniform,5000,,
pagerank,0.9675070886144456,0.9790313468052707,0.7781171909604325,-0.22613337708264064,2,delaunay,uniform,5000,,
degree,0.9234917313880698,0.9463461739172211,0.16803488365881153,0.5355454619063166,1,knn,uniform,5000,5.0,
closeness,-0.03629297351150784,0.679444285139138,-0.02075605038347526,0.18702659388791912,1,knn,uniform,5000,5.0,
betweenness,0.6501143467112207,0.7276889357819896,0.6667164023915259,0.4036347591883807,1,knn,uniform,5000,5.0,
harmonic,0.24154942946310015,0.7786350979963271,0.4624297081600982,0.7118290820425328,1,knn,uniform,5000,5.0,
clustering,0.8800065359385278,0.9065270143393978,0.31073939014750407,0.471313795012462,1,knn,uniform,5000,5.0,
pagerank,0.916481037838107,0.938468340283422,0.014252826317648893,0.6611010167976996,1,knn,uniform,5000,5.0,
