,original vs. on crop,original vs. BOSPORUS corrected on crop,original vs. SERN corrected on crop,on crop vs. SERN values,cap_radius,graph_type,coord_type,n,k,radius
degree,0.8744721871243715,0.9152106431827614,0.5575228747126959,-0.15970808043714357,1,delaunay,uniform,5000,,
closeness,0.3594067766278041,0.6162499220414503,0.3476077302127806,-0.8479750847478189,1,delaunay,uniform,5000,,
betweenness,0.42597019450729284,0.5818366228425583,0.42360805191034867,-0.14637841708928578,1,delaunay,uniform,5000,,
harmonic,0.40924159888397166,0.712271871042139,0.38887609402982015,-0.7620044478468075,1,delaunay,uniform,5000,,
clustering,0.8987854550803352,0.9000438988226894,0.5658602605769868,0.18479370674930914,1,delaunay,uniform,5000,,
pagerank,0.8852392066591797,0.9183335909454163,0.7071124575899013,-0.21505165157873754,1,delaunay,uniform,5000,,
degree,0.9650112254224761,0.9796716586991858,0.6332452386116376,-0.16687345011128224,2,delaunay,uniform,5000,,
closeness,0.1893378974508809,0.6757830059366556,0.1503549064448328,-0.8969881356026269,2,delaunay,uniform,5000,,
betweenness,0.6180171735015025,0.7403214786945729,0.6149726483636561,-0.0900019173322684,2,delaunay,uniform,5000,,
harmonic,0.3071108253357176,0.7327886158471494,0.28106107107041867,-0.8052763380916919,2,delaunay,uniform,5000,,
clustering,0.9759729975888993,0.9759729975888993,0.6619899625537711,0.23154677285330244,2,delaunay,uniform,5000,,
pagerank,0.9694863392746622,0.9807975749180046,0.7793848763196956,-0.2174894941292565,2,delaunay,uniform,5000,,
degree,0.9501269357423456,0.9600591640662828,0.23173716992108717,0.562029941052946,1,knn,uniform,5000,5.0,
closeness,0.03802526703854485,0.6256378071232502,0.4979502107711872,0.9341191259301757,1,knn,uniform,5000,5.0,
betweenness,0.7389166887352816,0.8054034202928279,0.7112099702769754,0.31766964149769705,1,knn,uniform,5000,5.0,
harmonic,0.28575382234445723,0.81268281070042,0.3949033990475592,0.7903359611750582,1,knn,uniform,5000,5.0,
clustering,0.9216510759783636,0.9374561594973226,0.3038570591289376,0.498420571532079,1,knn,uniform,5000,5.0,
pagerank,0.9463044285320292,0.9549419920126175,0.05894903487516099,0.642255345356993,1,knn,uniform,5000,5.0,
degree,0.9701859685078659,0.9766982529332846,0.2148441324845729,0.517537367466776,2,knn,uniform,5000,5.0,
closeness,0.1007794717124586,0.8790720063635649,-0.01544168316948371,0.041272538813338394,2,knn,uniform,5000,5.0,
betweenness,0.89950609513206,0.9072641776755571,0.8153082842216366,0.09456382408606079,2,knn,uniform,5000,5.0,
harmonic,0.35104301077059796,0.9549166595058931,0.4772252998853699,0.4433896661917395,2,knn,uniform,5000,5.0,
clustering,0.9630819003404552,0.9757221302763748,0.2778632134413658,0.5768400198016309,2,knn,uniform,5000,5.0,
pagerank,0.9686990958738156,0.9749411843717242,0.0572576606413308,0.628701441463061,2,knn,uniform,5000,5.0,
degree,0.869646561969304,0.9149361211708578,0.07002628811659967,0.5939324927942311,1,knn,uniform,5000,10.0,
closeness,0.029034556877039333,0.5386669344858148,0.6020436921210304,0.9679488553876832,1,knn,uniform,5000,10.0,
betweenness,0.6280399964413317,0.7133715012171562,0.6260197532089347,0.5492295278264093,1,knn,uniform,5000,10.0,
harmonic,0.09694931488285127,0.6978372410887633,0.6501656057040676,0.8862468823913339,1,knn,uniform,5000,10.0,
clustering,0.8225108800259039,0.9305080240743209,0.1999245844155099,0.741895348954659,1,knn,uniform,5000,10.0,
pagerank,0.8576058013047498,0.8999773384854906,-0.15510606654390643,0.7098678439234161,1,knn,uniform,5000,10.0,
degree,0.9534189332495202,0.9711865422015995,0.06931197344202626,0.6501360299079435,2,knn,uniform,5000,10.0,
closeness,0.4318785058419237,0.7605847450710899,0.4006466596322841,0.9725310418200201,2,knn,uniform,5000,10.0,
