,original vs. on crop,original vs. BOSPORUS corrected on crop,original vs. SERN corrected on crop,on crop vs. SERN values,cap_radius,graph_type,coord_type,n,k,radius
degree,0.9006507612951262,0.9169287380665377,0.6424111933542467,-0.16587262010897127,1,delaunay,uniform,5000,,
closeness,0.27045705143543436,0.5195977569799224,0.24238620048573367,-0.8257798397540683,1,delaunay,uniform,5000,,
betweenness,0.47408370083424073,0.5552753846354486,0.467759310830208,-0.14801684253228584,1,delaunay,uniform,5000,,
harmonic,0.4083448076507099,0.6599284428431378,0.3590941309894759,-0.7661197174792005,1,delaunay,uniform,5000,,
clustering,0.9436564200252584,0.9436564200252584,0.6989711958300873,0.21105518501021475,1,delaunay,uniform,5000,,
pagerank,0.9105857830668687,0.9219523110285095,0.7581107545640637,-0.21549673657392454,1,delaunay,uniform,5000,,
degree,0.9526281636565461,0.9706451062999345,0.6698627039185227,-0.18624658585808407,2,delaunay,uniform,5000,,
closeness,0.35243179063225805,0.5878050810501151,0.32334941548145824,-0.9081109363922251,2,delaunay,uniform,5000,,
betweenness,0.5887356512286461,0.729965739218194,0.5846697792493656,-0.05804535448074941,2,delaunay,uniform,5000,,
harmonic,0.3826467516898544,0.7214522448049903,0.34841491091974397,-0.8388015233618614,2,delaunay,uniform,5000,,
clustering,0.9725145362777612,0.9725145362777612,0.6807508531954022,0.2148156858106265,2,delaunay,uniform,5000,,
pagerank,0.9573550816025802,0.9718798075451646,0.7876255273657463,-0.2336050041809144,2,delaunay,uniform,5000,,
degree,0.9378444420793284,0.9479833950568095,0.2686080186165334,0.5262578004422581,1,knn,uniform,5000,5.0,
closeness,0.2896948223474285,0.8075490793457123,0.6908896226530713,0.9174490569945377,1,knn,uniform,5000,5.0,
betweenness,0.7595539842621601,0.8255751847942048,0.724454358427378,0.2869648307619923,1,knn,uniform,5000,5.0,
harmonic,0.3937524135976684,0.839066945552428,0.6689675655018009,0.6892407581431026,1,knn,uniform,5000,5.0,
clustering,0.887734052023226,0.9302977371107464,0.29779934432596933,0.5099618624232996,1,knn,uniform,5000,5.0,
pagerank,0.9319586232812068,0.9415726214575211,0.053517098905905745,0.6508109839386057,1,knn,uniform,5000,5.0,
degree,0.9761444853335588,0.9836366055544599,0.2691533102616114,0.5926833286487092,2,knn,uniform,5000,5.0,
closeness,0.1648774299613543,0.8464838484162007,0.09626202759778055,0.032656047431434604,2,knn,uniform,5000,5.0,
betweenness,0.8726335050087486,0.8807473571739362,0.781631266687915,0.10866880546406299,2,knn,uniform,5000,5.0,
harmonic,0.3452395937013496,0.9453958183939677,0.45165182298177675,0.5878192462387297,2,knn,uniform,5000,5.0,
clustering,0.961033758261854,0.9798059886174986,0.3169905109926902,0.5556633084844702,2,knn,uniform,5000,5.0,
pagerank,0.9733943370269456,0.9816801555225986,-0.0010500482027394403,0.684220778698512,2,knn,uniform,5000,5.0,
degree,0.8757680228320674,0.91978841792438,0.15515400215088543,0.6745545182064474,1,knn,uniform,5000,10.0,
closeness,0.07468947926532857,0.42189175651897004,0.37463585624621587,0.9792625245155377,1,knn,uniform,5000,10.0,
betweenness,0.6933427204514103,0.774726770361771,0.7002604126766675,0.5614173621022328,1,knn,uniform,5000,10.0,
harmonic,0.18152919355210845,0.684332287622288,0.5272589123029856,0.9173635553404345,1,knn,uniform,5000,10.0,
clustering,0.8059458253757612,0.9172144240523293,0.23071285888400533,0.8167433997771397,1,knn,uniform,5000,10.0,
pagerank,0.865218774674983,0.9076582375452297,-0.19966552082710462,0.7552435608414264,1,knn,uniform,5000,10.0,
degree,0.9492239160249518,0.9683537804173361,0.1650374821863407,0.6619492045332701,2,knn,uniform,5000,10.0,
closeness,0.2922833794135719,0.727984867752367,0.5360204933751114,0.9706580460086998,2,knn,uniform,5000,10.0,
betweenness,0.7703735089607452,0.7718146185443759,0.6865906017764015,0.2627719657210075,2,knn,uniform,5000,10.0,
harmonic,0.29921549496950395,0.9004681965796969,0.6755580101521348,0.8743087730527589,2,knn,uniform,5000,10.0,
clustering,0.9341705514518557,0.9714324467161723,0.26555522357422345,0.8180668249755514,2,knn,uniform,5000,10.0,
pagerank,0.9459182246097839,0.9633597547878526,-0.19301044018883373,0.737990138195384,2,knn,uniform,5000,10.0,
degree,0.844032297615584,0.9042468582806862,0.08645579590530328,0.7066005298480628,1,knn,uniform,5000,15.0,
closeness,-0.06388149769463349,0.4283789437918649,0.5131435736773384,0.980257824958383,1,knn,uniform,5000,15.0,
betweenness,0.5939554291826628,0.6853480808662713,0.6191864706835608,0.601341688640246,1,knn,uniform,5000,15.0,
harmonic,0.028187286464035573,0.6929009527059946,0.5408780629298661,0.9325118195028653,1,knn,uniform,5000,15.0,
clustering,0.787403995790088,0.9078778840464078,0.14250542713843706,0.8421024620433467,1,knn,uniform,5000,15.0,
pagerank,0.8300603012398479,0.8878188195053494,-0.25353849374226567,0.772530056207041,1,knn,uniform,5000,15.0,
degree,0.9172915048492198,0.9512337429149464,0.0985933166929808,0.7017924182572521,2,knn,uniform,5000,15.0,
closeness,0.35346544090700677,0.7160198079010189,0.38399260940649915,0.975237257617065,2,knn,uniform,5000,15.0,
betweenness,0.72980721355273,0.7325428943760693,0.6465849022721912,0.24401433670637585,2,knn,uniform,5000,15.0,
harmonic,0.32640745947165484,0.8887199905225165,0.6353057663751014,0.912434387928902,2,knn,uniform,5000,15.0,
clustering,0.8933243242031461,0.9686070791188415,0.15345390681789323,0.8552946338015548,2,knn,uniform,5000,15.0,
pagerank,0.9120493157402776,0.9434776378282721,-0.30584359477044076,0.7827339423312796,2,knn,uniform,5000,15.0,
degree,0.9873954151963885,0.9909947691073545,0.476856175255673,0.8054351479230704,1,rnn,uniform,5000,,0.05
closeness,,,,,1,rnn,uniform,5000,,0.05
betweenness,0.7041261848376136,0.7119920399600599,0.43098828600332584,0.29409000224226356,1,rnn,uniform,5000,,0.05
harmonic,0.9550471042401212,0.9622695359098538,0.016206992827601935,0.7206591047946228,1,rnn,uniform,5000,,0.05
clustering,0.9675337906080634,0.9675337906080634,0.6228860958804319,0.585533552577126,1,rnn,uniform,5000,,0.05
pagerank,0.9819023288295432,0.985247739339729,0.520871366084387,0.6483324139172685,1,rnn,uniform,5000,,0.05
degree,0.9913704819277315,0.9959179141897416,0.437374861615218,0.8763684429974605,2,rnn,uniform,5000,,0.05
closeness,,,,,2,rnn,uniform,5000,,0.05
betweenness,0.9996160668660244,0.9930106402648833,0.9227277781084441,0.4991375965168839,2,rnn,uniform,5000,,0.05
harmonic,0.9894587456008526,0.987215570803033,0.2437973752094887,0.8058275701454467,2,rnn,uniform,5000,,0.05
clustering,0.9877171618845528,0.988813413855022,0.5428355264003999,0.6841850328018287,2,rnn,uniform,5000,,0.05
pagerank,0.9913378074892032,0.993168964053938,0.54545051731904,0.7779210595091313,2,rnn,uniform,5000,,0.05
degree,0.8889897938500705,0.9777562187728679,0.28537360328966177,0.9753816171767418,1,rnn,uniform,5000,,0.1
closeness,-0.08427291679685311,0.6371905044407606,0.42975787674885146,0.9961254683200231,1,rnn,uniform,5000,,0.1
betweenness,0.7005899104788773,0.802380231973906,0.3934084245993402,0.8344525790740025,1,rnn,uniform,5000,,0.1
harmonic,0.10632332109623854,0.8877730040615848,0.33239082951884014,0.9902302962379865,1,rnn,uniform,5000,,0.1
clustering,0.8435608222241631,0.87709047982237,0.31657392456868394,0.9395404226037049,1,rnn,uniform,5000,,0.1
pagerank,0.8799913259127677,0.9552009801926362,0.3034342028654716,0.9603751670555669,1,rnn,uniform,5000,,0.1
degree,0.9671043644226639,0.9928886432155625,0.24447259899149143,0.959866435367859,2,rnn,uniform,5000,,0.1
closeness,-0.22445528759229977,0.7717071248766321,0.5011871811884525,0.9959437694193741,2,rnn,uniform,5000,,0.1
betweenness,0.8898160594203259,0.9055395534592823,0.7019680618984511,0.6702448802294939,2,rnn,uniform,5000,,0.1
harmonic,0.1587036079713946,0.9313118121526036,0.34399265343629737,0.986384318980952,2,rnn,uniform,5000,,0.1
clustering,0.9465835139456384,0.9777844312581154,0.3932766872960665,0.9000668120103905,2,rnn,uniform,5000,,0.1
pagerank,0.9613765559201175,0.985635817376775,0.32132282566027137,0.9337383705510439,2,rnn,uniform,5000,,0.1
degree,0.7171497511804059,0.9477525009481155,0.2509515702858248,0.9809451324261307,1,rnn,uniform,5000,,0.15
closeness,-0.005677450024870592,0.5607364235500982,0.32322695081810726,0.9979433733624893,1,rnn,uniform,5000,,0.15
betweenness,0.49825984873417956,0.7402582216618071,0.46750713836324004,0.8324716886163837,1,rnn,uniform,5000,,0.15
harmonic,0.09117475086921162,0.8480548693685588,0.3450491618859843,0.9963014299379098,1,rnn,uniform,5000,,0.15
clustering,0.6696377174527071,0.9061980894360977,0.3039329760092296,0.9584641931232796,1,rnn,uniform,5000,,0.15
pagerank,0.7140561765527259,0.879016859068108,0.29509742752975665,0.9681384286192247,1,rnn,uniform,5000,,0.15
degree,0.8964928928178078,0.9665383475364365,0.13436906358458778,0.9852525088033519,2,rnn,uniform,5000,,0.15
closeness,0.35524631385147587,0.6871141056124148,0.30176290404797046,0.998937184394182,2,rnn,uniform,5000,,0.15
betweenness,0.8179535623625456,0.8507589172730591,0.5359646692038074,0.8037993877309465,2,rnn,uniform,5000,,0.15
harmonic,0.5558927118528609,0.7919870812347412,0.22949357062896045,0.9976656263504629,2,rnn,uniform,5000,,0.15
clustering,0.8738019207213137,0.9707906941148989,0.21656738171166431,0.9748759206046418,2,rnn,uniform,5000,,0.15
pagerank,0.8901198831398398,0.9645003225121223,0.18661359617748535,0.9751195090166725,2,rnn,uniform,5000,,0.15
degree,0.9130706539598734,0.9405393328438252,0.5318982958654613,-0.1301225234311415,1,delaunay,kappa=1,5000,,
closeness,0.3015536072001296,0.24698355972313601,-0.03438488169977144,-0.10400016167636295,1,delaunay,kappa=1,5000,,
betweenness,0.44128746363918187,0.6209238375156083,0.44336220793688746,-0.15639842279842883,1,delaunay,kappa=1,5000,,
harmonic,0.3934718241200918,0.5766570085153737,0.21417472125497858,-0.4253263985295579,1,delaunay,kappa=1,5000,,
clustering,0.9443565076345146,0.9443565076345146,0.6279219778820053,0.1718104137460575,1,delaunay,kappa=1,5000,,
pagerank,0.9216631444312959,0.9431345620230411,0.762495053486538,-0.26414487489390015,1,delaunay,kappa=1,5000,,
degree,0.9602507646621837,0.9735752108558868,0.4562631646207217,-0.10226662316919663,2,delaunay,kappa=1,5000,,
closeness,0.49405981247104447,0.6187975211800116,-0.20042367071829628,0.19870644296258685,2,delaunay,kappa=1,5000,,
betweenness,0.6108737217027876,0.7659938844625888,0.6136703156021418,-0.1340220533977426,2,delaunay,kappa=1,5000,,
harmonic,0.4871775421331566,0.7201873393382043,0.1924274249866776,-0.19781816191848328,2,delaunay,kappa=1,5000,,
clustering,0.9711134249930593,0.9711134249930593,0.6003985089584986,0.16529840926972564,2,delaunay,kappa=1,5000,,
pagerank,0.9649900565085048,0.9747325816673083,0.7884420087168218,-0.2919685249275711,2,delaunay,kappa=1,5000,,
degree,0.9528054542012812,0.965705313010703,0.21586893015087058,0.5007675167006796,1,knn,kappa=1,5000,5.0,
closeness,-0.0442751451056423,0.7610802888255135,-0.027542664513549427,-0.04146106871994089,1,knn,kappa=1,5000,5.0,
betweenness,0.8498543261133216,0.8787487545770103,0.8336822442920311,0.257839390240581,1,knn,kappa=1,5000,5.0,
harmonic,0.2405080705737173,0.8195279924506886,0.4760969609189324,0.6202316020792088,1,knn,kappa=1,5000,5.0,
clustering,0.9347606151773666,0.9520837795167562,0.3204677611646016,0.486933719191009,1,knn,kappa=1,5000,5.0,
pagerank,0.9486038472135017,0.960636080881452,0.05048284366720587,0.6181214033937594,1,knn,kappa=1,5000,5.0,
degree,0.980669340519421,0.9861873051694856,0.20839337004753306,0.3446214811570674,2,knn,kappa=1,5000,5.0,
closeness,0.20036760368808937,0.598766359010573,-0.085337963824627,-0.30534656923064435,2,knn,kappa=1,5000,5.0,
betweenness,0.910434786917639,0.9108359994631245,0.904264718838199,0.06582445643315969,2,knn,kappa=1,5000,5.0,
harmonic,0.47074536787166005,0.8642163847507793,0.20085793138725982,0.4545196866830915,2,knn,kappa=1,5000,5.0,
clustering,0.980795959115919,0.9860919651846558,0.34833911873668133,0.38175642217562716,2,knn,kappa=1,5000,5.0,
pagerank,0.9791778761917601,0.9842479209622783,0.09672415829777999,0.5293828638847395,2,knn,kappa=1,5000,5.0,
degree,0.884426437267344,0.9213525277771185,0.11954868778179371,0.38660439278965375,1,knn,kappa=1,5000,10.0,
closeness,0.22641709898565984,0.5564514164287813,-0.12110067471841025,0.8399812673201963,1,knn,kappa=1,5000,10.0,
betweenness,0.7724751396869178,0.8215186288709058,0.7948976713882961,0.3713480493000614,1,knn,kappa=1,5000,10.0,
harmonic,0.3212209465122969,0.6997530617662526,0.040554698286605566,0.653714230270927,1,knn,kappa=1,5000,10.0,
clustering,0.8490863577962546,0.9171206919289996,0.20952187069281092,0.5735280543119967,1,knn,kappa=1,5000,10.0,
pagerank,0.8792087973365929,0.9115522054535743,-0.010905172300061813,0.6172893990507131,1,knn,kappa=1,5000,10.0,
degree,0.9722392481925378,0.9856974506705758,0.13718173288084184,0.345018370950014,2,knn,kappa=1,5000,10.0,
closeness,0.5057912969054197,0.8384105939291413,-0.10510569088470118,0.1820307336772719,2,knn,kappa=1,5000,10.0,
betweenness,0.8105823000221715,0.8479244483390326,0.7861993765433053,0.06305078488608154,2,knn,kappa=1,5000,10.0,
harmonic,0.4593471775970307,0.9352098456082754,0.03870488735529513,0.8579284244389611,2,knn,kappa=1,5000,10.0,
clustering,0.9630428480107014,0.983050499809762,0.26940047068012457,0.5433612863500659,2,knn,kappa=1,5000,10.0,
pagerank,0.9694809550853293,0.9820481247528576,-0.024849999683442772,0.6042747037065868,2,knn,kappa=1,5000,10.0,
degree,0.8085345340263361,0.8817449469579988,0.11408169759390238,0.321740524234033,1,knn,kappa=1,5000,15.0,
