,original vs. on crop,original vs. BOSPORUS corrected on crop,original vs. SERN corrected on crop,on crop vs. SERN values,cap_radius,graph_type,coord_type,n,k,radius
degree,0.9149929477161409,0.9447015987605933,0.6358236944817064,-0.17044200369202506,1,delaunay,uniform,5000,,
closeness,0.43143442836765444,0.5652549281128343,0.4064244995829013,-0.7392733298623011,1,delaunay,uniform,5000,,
betweenness,0.47339359808040293,0.6489076883243226,0.4725077189094896,-0.17137488558215572,1,delaunay,uniform,5000,,
harmonic,0.5120108194254942,0.7142353038079514,0.47721799694154876,-0.6786318023656579,1,delaunay,uniform,5000,,
clustering,0.9361864188600839,0.9361864188600839,0.6740641093980357,0.24666311784585854,1,delaunay,uniform,5000,,
pagerank,0.9236756391859177,0.9466327499762605,0.7593125672755251,-0.22153009394100873,1,delaunay,uniform,5000,,
degree,0.9575115445062301,0.9729950152187168,0.633935298764415,-0.17445789731234784,2,delaunay,uniform,5000,,
closeness,0.46155159408697455,0.6097311302879889,0.395024728483812,-0.6076491681812666,2,delaunay,uniform,5000,,
betweenness,0.5869587690256495,0.7067848178174586,0.5859942090848386,-0.09308400106473806,2,delaunay,uniform,5000,,
harmonic,0.4432189300882017,0.7336278093316418,0.4052140304653371,-0.7704760611499217,2,delaunay,uniform,5000,,
clustering,0.9729688386319134,0.9726956632785438,0.6745480126487575,0.23717894528159544,2,delaunay,uniform,5000,,
pagerank,0.9623764293622238,0.974290622987593,0.7761333246687321,-0.23276932103609677,2,delaunay,uniform,5000,,
degree,0.929931847763635,0.9454008468467949,0.24075597923733116,0.5427876327074754,1,knn,uniform,5000,5.0,
closeness,0.661789846601603,0.6919038995681153,0.7313350516454941,0.8829473673494188,1,knn,uniform,5000,5.0,
betweenness,0.8178300080754455,0.8388549970547388,0.734478012249447,0.2178871452355984,1,knn,uniform,5000,5.0,
harmonic,0.6701520553643457,0.8235097986042046,0.6073428869486859,0.585593036939703,1,knn,uniform,5000,5.0,
clustering,0.8963946886707845,0.9057127681776966,0.2737542171656727,0.5993793969248842,1,knn,uniform,5000,5.0,
pagerank,0.9225289816040243,0.9374235203506378,0.024362718873687905,0.6409776708650082,1,knn,uniform,5000,5.0,
degree,0.9747968553098583,0.9838625675289783,0.2245702149036839,0.5497520290983704,2,knn,uniform,5000,5.0,
closeness,0.0800647864128217,0.827169563048301,-0.04486422492935004,0.04377316380908748,2,knn,uniform,5000,5.0,
betweenness,0.866832676134352,0.8727629873759393,0.7800826355257571,0.0988376309488361,2,knn,uniform,5000,5.0,
harmonic,0.39658592328749204,0.9336389225981512,0.5094624711614093,0.4869568939875085,2,knn,uniform,5000,5.0,
clustering,0.966315933579631,0.972233284938679,0.267895553327989,0.5858108983374085,2,knn,uniform,5000,5.0,
pagerank,0.9734090916339255,0.9812560582690373,0.010323076095643062,0.6569019731695203,2,knn,uniform,5000,5.0,
degree,0.8817502615664252,0.930330645321386,0.11792035758022142,0.6428811064094471,1,knn,uniform,5000,10.0,
closeness,0.09189583219451203,0.5900729181655036,0.45344875558933107,0.9806149642669262,1,knn,uniform,5000,10.0,
betweenness,0.7084740688293717,0.7722802773840539,0.7021379566344924,0.46028572162011916,1,knn,uniform,5000,10.0,
harmonic,0.24865046934520638,0.7504577892253375,0.5371102631238587,0.9150086280990016,1,knn,uniform,5000,10.0,
clustering,0.8058833720967558,0.9272448364378008,0.2914507548405242,0.7930933617372931,1,knn,uniform,5000,10.0,
pagerank,0.8735001401191842,0.9197654386145885,-0.1514820798477044,0.7326208171275459,1,knn,uniform,5000,10.0,
degree,0.9482762209874919,0.9704824374884842,0.10703822499396368,0.6280630803927356,2,knn,uniform,5000,10.0,
closeness,0.14584691042301556,0.8238981156984624,0.6096676469507543,0.9672818501900584,2,knn,uniform,5000,10.0,
betweenness,0.8118873040221415,0.8153092443287346,0.7517771830448494,0.1936149734255816,2,knn,uniform,5000,10.0,
harmonic,0.27539766139350785,0.9277117192504704,0.7154598359911223,0.8568915317328966,2,knn,uniform,5000,10.0,
clustering,0.9240313277370482,0.9716063962060855,0.2620401603554389,0.7444128635153429,2,knn,uniform,5000,10.0,
pagerank,0.94345725973464,0.9647054473446934,-0.2010319825992049,0.7298359655340843,2,knn,uniform,5000,10.0,
degree,0.8206184299743537,0.889082787951449,0.027331984968719067,0.6883605246217661,1,knn,uniform,5000,15.0,
closeness,-0.0542281014838123,0.5206431672723661,0.5856605858944018,0.9723303732574353,1,knn,uniform,5000,15.0,
betweenness,0.576008923005347,0.6680333093489145,0.6181001339511989,0.5934062743956084,1,knn,uniform,5000,15.0,
harmonic,-0.02035206003557323,0.629427319254749,0.6553624258651807,0.8997471173842542,1,knn,uniform,5000,15.0,
clustering,0.7144481517566458,0.8972479432317848,0.1742650394215339,0.7659335154533355,1,knn,uniform,5000,15.0,
pagerank,0.8035584990371858,0.8678309732915395,-0.2345322571535424,0.7674175663422723,1,knn,uniform,5000,15.0,
degree,0.9355037397668726,0.9635860595372254,0.034739228980417085,0.6709115507897954,2,knn,uniform,5000,15.0,
closeness,0.2492538164899892,0.7204782795793763,0.42522883183458837,0.969385654270891,2,knn,uniform,5000,15.0,
betweenness,0.7239245740142052,0.7673721949011617,0.6426203175939551,0.2127076108578314,2,knn,uniform,5000,15.0,
harmonic,0.3118910370916703,0.8887386877205661,0.6034000032004507,0.8791883957168691,2,knn,uniform,5000,15.0,
clustering,0.8937607267504739,0.9680461761315795,0.18842722740968504,0.8378373383077709,2,knn,uniform,5000,15.0,
pagerank,0.9288124682148104,0.9559398918125557,-0.274193795490981,0.7547731197686425,2,knn,uniform,5000,15.0,
degree,0.9797839592495947,0.9860575492062433,0.43274913452058184,0.8281838622675888,1,rnn,uniform,5000,,0.05
closeness,,,,,1,rnn,uniform,5000,,0.05
betweenness,0.6462777378913037,0.6631152470472454,0.6025215429558615,0.24562276997257473,1,rnn,uniform,5000,,0.05
harmonic,0.9189993105715514,0.9432384096215005,0.19452113228777437,0.6824202337840888,1,rnn,uniform,5000,,0.05
clustering,0.9725224871862362,0.9670887511250454,0.6110830883215154,0.5522818373324889,1,rnn,uniform,5000,,0.05
pagerank,0.9705197900726299,0.9765589402952464,0.5420832804377622,0.6763689228740568,1,rnn,uniform,5000,,0.05
degree,0.9977166527718233,0.9981914159622248,0.4075757687896261,0.9103962810624627,2,rnn,uniform,5000,,0.05
closeness,,,,,2,rnn,uniform,5000,,0.05
betweenness,0.9892495140150764,0.9865234140298542,0.6417087570722237,0.612048581745655,2,rnn,uniform,5000,,0.05
harmonic,0.9881244739086091,0.9803665255801491,0.1740378905831087,0.8632732955956262,2,rnn,uniform,5000,,0.05
clustering,0.9939896685519117,0.9939896685519117,0.4778296727639966,0.7478915297031196,2,rnn,uniform,5000,,0.05
pagerank,0.9941588200927811,0.9946810193861262,0.4910339521418656,0.8288155661262746,2,rnn,uniform,5000,,0.05
degree,0.9309284069685569,0.9824041938280934,0.2769650167535701,0.9645200397444393,1,rnn,uniform,5000,,0.1
closeness,0.011529892984566779,0.05452065238864161,0.4385516239939835,0.9993288357412438,1,rnn,uniform,5000,,0.1
betweenness,0.6688861665279181,0.7746424600058314,0.5168694586919476,0.6783459373403409,1,rnn,uniform,5000,,0.1
harmonic,0.2575100286706229,0.8190222514320153,0.39009932512311496,0.9864238266751952,1,rnn,uniform,5000,,0.1
clustering,0.8354247651150496,0.8844444180056379,0.5139725595910407,0.8643229380605952,1,rnn,uniform,5000,,0.1
pagerank,0.9150239177909458,0.9512146257974196,0.36691028721879887,0.9276580554940131,1,rnn,uniform,5000,,0.1
degree,0.9739813315159439,0.9942548233026627,0.22134352754842368,0.9678942495809255,2,rnn,uniform,5000,,0.1
closeness,0.17671430066028454,0.8679491945771258,0.38230283376252905,0.996142348998458,2,rnn,uniform,5000,,0.1
betweenness,0.8660619678660846,0.8808544060340362,0.6762657746119588,0.637115624869396,2,rnn,uniform,5000,,0.1
harmonic,0.44170715593334875,0.9684518630605969,0.33422609036344997,0.9884453750500868,2,rnn,uniform,5000,,0.1
clustering,0.9139489298304798,0.9375256964624081,0.3946168284811933,0.8972993422460029,2,rnn,uniform,5000,,0.1
pagerank,0.9630288905584738,0.9849048603858381,0.30484058336391395,0.9382814977291066,2,rnn,uniform,5000,,0.1
degree,0.7620730201197409,0.9598638638218218,0.2650894336905393,0.9856737255716774,1,rnn,uniform,5000,,0.15
closeness,0.10223172623545504,0.6569639093397317,0.34501528973376683,0.9975895144427948,1,rnn,uniform,5000,,0.15
betweenness,0.6191019365207524,0.7975980381538075,0.460617828838479,0.8696840597451171,1,rnn,uniform,5000,,0.15
harmonic,0.1705465968509987,0.9024309334869743,0.35933743399794904,0.9961614353700338,1,rnn,uniform,5000,,0.15
clustering,0.6970229488636397,0.904955000616317,0.26241561880887226,0.9673827705339938,1,rnn,uniform,5000,,0.15
