,original vs. on crop,original vs. BOSPORUS corrected on crop,original vs. SERN corrected on crop,on crop vs. SERN values,cap_radius,graph_type,coord_type,n,k,radius
degree,0.8890129960281585,0.9235892662352865,0.6012903600569557,-0.1651878724471006,1,delaunay,uniform,5000,,
closeness,0.09177577087799471,0.4474962781284018,0.05356824483927916,-0.8221296449789498,1,delaunay,uniform,5000,,
betweenness,0.4611090630535092,0.6695827163168113,0.45582050459932544,-0.17660917392278475,1,delaunay,uniform,5000,,
harmonic,0.2664761854270145,0.6087503189447756,0.2256105205676473,-0.7541101436757106,1,delaunay,uniform,5000,,
clustering,0.9253339159077025,0.9253339159077025,0.6369699755385833,0.21378384604787634,1,delaunay,uniform,5000,,
pagerank,0.8992980981215632,0.9247755909326631,0.7283358756168998,-0.21917768604832033,1,delaunay,uniform,5000,,
degree,0.9545487937401316,0.9736127490103951,0.6440358349909574,-0.18780413939493124,2,delaunay,uniform,5000,,
closeness,0.41164555157490224,0.623934680082171,0.34953522790446123,-0.8536076087178222,2,delaunay,uniform,5000,,
betweenness,0.6139938224617163,0.7351831415593776,0.6114765771416544,-0.04629110565919539,2,delaunay,uniform,5000,,
harmonic,0.4385166789698268,0.7534664794456072,0.37065347971465995,-0.7842845779759529,2,delaunay,uniform,5000,,
clustering,0.9703050939592994,0.9703050939592994,0.6767168518573781,0.23255178047158548,2,delaunay,uniform,5000,,
pagerank,0.9590809887719924,0.9744913920925987,0.774890384785606,-0.2351363083348311,2,delaunay,uniform,5000,,
degree,0.926035626896386,0.9404700865475755,0.22530889839918705,0.5693693334030275,1,knn,uniform,5000,5.0,
closeness,0.30836225666629935,0.7382265699887716,0.3344457605187289,0.9319611938196379,1,knn,uniform,5000,5.0,
betweenness,0.7440175614212132,0.7979968683064772,0.7187867460513241,0.3225736425860122,1,knn,uniform,5000,5.0,
harmonic,0.4205324324142202,0.8963627644129196,0.46356376566081015,0.7202975442146011,1,knn,uniform,5000,5.0,
clustering,0.8630954881281849,0.8863173449442676,0.3220555282868759,0.4571550238594834,1,knn,uniform,5000,5.0,
pagerank,0.9176458993480077,0.9300024122424984,0.04207462294185055,0.6394984322636668,1,knn,uniform,5000,5.0,
degree,0.9737483622748432,0.9804454439102017,0.2575637774088761,0.5802378736257401,2,knn,uniform,5000,5.0,
closeness,-0.11001895981533726,0.7060738837789686,0.3632954717245891,0.9329047345894491,2,knn,uniform,5000,5.0,
betweenness,0.8333989805180174,0.8382347846061179,0.7443295991820305,0.09701964815845725,2,knn,uniform,5000,5.0,
harmonic,0.3659546652985912,0.9037770524117192,0.35404743565319974,0.6481618682956751,2,knn,uniform,5000,5.0,
clustering,0.9658168095457877,0.97312251698334,0.3105523410628111,0.5457834268736281,2,knn,uniform,5000,5.0,
pagerank,0.9723841431816518,0.9776687851695454,0.03193200229904855,0.6593367725839949,2,knn,uniform,5000,5.0,
degree,0.863497977259754,0.9025039201627288,0.07624310661160885,0.634028615618266,1,knn,uniform,5000,10.0,
closeness,0.004530444001476414,0.5115420017874047,0.5924338570790468,0.9696721007294561,1,knn,uniform,5000,10.0,
betweenness,0.6797601964539113,0.7471831579203969,0.6964228641796694,0.4727928521523067,1,knn,uniform,5000,10.0,
harmonic,0.139207292241564,0.6931346409947342,0.6341981451510416,0.8830876938042959,1,knn,uniform,5000,10.0,
clustering,0.7914926430149002,0.9120289790601441,0.25866935108560674,0.7628376221901287,1,knn,uniform,5000,10.0,
pagerank,0.8474891429885907,0.889183791594908,-0.16971311152854002,0.715436567072829,1,knn,uniform,5000,10.0,
degree,0.9526284099993881,0.9707734338802599,0.12924288634417122,0.6612989118933592,2,knn,uniform,5000,10.0,
closeness,0.34796262905452435,0.8266427029973258,0.5608229893531774,0.9669878478479477,2,knn,uniform,5000,10.0,
betweenness,0.8256286027805345,0.8275200738940771,0.7543921231347064,0.21580713933513065,2,knn,uniform,5000,10.0,
harmonic,0.3554905539026658,0.9309825345930675,0.6157002880562017,0.8565495443220456,2,knn,uniform,5000,10.0,
clustering,0.9301625242721863,0.9740164480549376,0.2688567560839653,0.7856771222238894,2,knn,uniform,5000,10.0,
pagerank,0.948171879651149,0.9636369046274369,-0.20402903844751963,0.7342505341328098,2,knn,uniform,5000,10.0,
degree,0.7654147506190634,0.8786850863173996,0.118202344298579,0.7438008246702267,1,knn,uniform,5000,15.0,
closeness,-0.11051647166848327,0.46824851449556626,0.5733399030348489,0.9878591082983125,1,knn,uniform,5000,15.0,
betweenness,0.6817065576060573,0.7735308987056315,0.7042407290362518,0.6633498727860575,1,knn,uniform,5000,15.0,
harmonic,0.05198911278214889,0.7188708689840659,0.6213972345033696,0.9450015373859121,1,knn,uniform,5000,15.0,
clustering,0.666526038257449,0.8960125230393223,0.11559840720208736,0.8664913544896381,1,knn,uniform,5000,15.0,
pagerank,0.7413757383664107,0.8528641798843097,-0.220073970900851,0.7959043880226476,1,knn,uniform,5000,15.0,
degree,0.9376360968138977,0.9646980795197384,0.07755232261937633,0.69824444726323,2,knn,uniform,5000,15.0,
closeness,0.0061763156664584856,0.7273797606841048,0.4068869168083108,0.9797078844724547,2,knn,uniform,5000,15.0,
betweenness,0.7412493503711837,0.744554962893569,0.6585720566141815,0.22838699278721336,2,knn,uniform,5000,15.0,
harmonic,0.24818856863955824,0.8970658930996722,0.4956600925212875,0.9251251475783454,2,knn,uniform,5000,15.0,
clustering,0.8794985894660152,0.9671612368516831,0.15322642259830205,0.8394280345883243,2,knn,uniform,5000,15.0,
pagerank,0.932245226830653,0.9580278966203812,-0.30522600620457213,0.7783464124582666,2,knn,uniform,5000,15.0,
degree,0.986527143321785,0.9866591636620362,0.5012622858233438,0.8223924349233256,1,rnn,uniform,5000,,0.05
closeness,,,,,1,rnn,uniform,5000,,0.05
betweenness,0.9911906855409489,0.9768277008832794,0.3315338386962722,0.39508440709395765,1,rnn,uniform,5000,,0.05
harmonic,0.9685216132461327,0.9555282660779905,-0.08671952103294124,0.6531673178973422,1,rnn,uniform,5000,,0.05
clustering,0.9714576734983507,0.966449171468578,0.6737602889993559,0.5754309183013191,1,rnn,uniform,5000,,0.05
pagerank,0.9796319343605053,0.9796319343605053,0.5838042405774189,0.6279234831651804,1,rnn,uniform,5000,,0.05
degree,0.99080962786446,0.9905238246797243,0.4367630447559945,0.903513442286688,2,rnn,uniform,5000,,0.05
closeness,,,,,2,rnn,uniform,5000,,0.05
betweenness,0.9909539793984341,0.986154468011549,0.4687298272486329,0.3586540620651194,2,rnn,uniform,5000,,0.05
harmonic,0.9789325997967866,0.9758075657749061,0.23754164840187367,0.8262898693350003,2,rnn,uniform,5000,,0.05
clustering,0.9916522016284517,0.9910138997652459,0.5042750907420775,0.7131487243654655,2,rnn,uniform,5000,,0.05
pagerank,0.9881216508541165,0.9878563268325967,0.5090645263733844,0.8070240562441067,2,rnn,uniform,5000,,0.05
degree,0.8810717677567221,0.9608961560634761,0.35890474651663107,0.933800987032126,1,rnn,uniform,5000,,0.1
closeness,0.006991002912685239,0.5443249851949078,0.5915269974023043,0.9903600282068135,1,rnn,uniform,5000,,0.1
betweenness,0.6551725680199707,0.7596640518116311,0.6130604338363699,0.6835253252690088,1,rnn,uniform,5000,,0.1
harmonic,0.15311351512331045,0.8316115438127885,0.5850171273188338,0.977479815269629,1,rnn,uniform,5000,,0.1
clustering,0.8625851208333097,0.9307939961696841,0.49346257760631707,0.8387067990872334,1,rnn,uniform,5000,,0.1
pagerank,0.8900000231645947,0.9476535581411815,0.42729255457525184,0.8878180440772121,1,rnn,uniform,5000,,0.1
degree,0.9658215659138342,0.9889225470529286,0.16689866655369734,0.9768798367669191,2,rnn,uniform,5000,,0.1
closeness,-0.1137306390905449,0.8178323992894858,0.24816588456917243,0.9965229508310864,2,rnn,uniform,5000,,0.1
betweenness,0.8725912271364036,0.8895297958577606,0.6239534585867681,0.759469250848594,2,rnn,uniform,5000,,0.1
harmonic,0.26530601258074094,0.951269851695737,0.2197290145720669,0.991763031875484,2,rnn,uniform,5000,,0.1
clustering,0.9400661585210933,0.9638123844851746,0.19457082473509213,0.9416268851072569,2,rnn,uniform,5000,,0.1
pagerank,0.9643378632581916,0.9787883871833992,0.22018038928266948,0.9618411575437322,2,rnn,uniform,5000,,0.1
degree,0.7664350599634518,0.9735837148473439,0.2511930478018181,0.9792106271876944,1,rnn,uniform,5000,,0.15
closeness,-0.06872722366706796,0.6137371075404208,0.38019984149914565,0.9971949364321577,1,rnn,uniform,5000,,0.15
betweenness,0.6264370696344419,0.7960430531815347,0.5717779145780764,0.8284147081184827,1,rnn,uniform,5000,,0.15
harmonic,0.0966415099029341,0.8533010289134636,0.3757764341427796,0.9948655345966263,1,rnn,uniform,5000,,0.15
clustering,0.6965041913239426,0.896441514843023,0.3418053298345306,0.9578487687301531,1,rnn,uniform,5000,,0.15
pagerank,0.7645252835256777,0.9353591930601509,0.30677444331507736,0.9685309840139985,1,rnn,uniform,5000,,0.15
degree,0.8837165678335877,0.9865661855124772,0.10060899786109331,0.991669242315289,2,rnn,uniform,5000,,0.15
closeness,-0.16519411192003627,0.8467131164992203,0.06126171295102402,0.9989447755175189,2,rnn,uniform,5000,,0.15
betweenness,0.8265353071328179,0.857302701171573,0.4763641723157388,0.8712372820878904,2,rnn,uniform,5000,,0.15
harmonic,0.13790809282383917,0.9594378428347452,0.07232301714901328,0.997947359797005,2,rnn,uniform,5000,,0.15
clustering,0.8612577998784217,0.95523671018925,0.12293878943710326,0.983706929975714,2,rnn,uniform,5000,,0.15
pagerank,0.8954845661080377,0.9613331266914411,0.15549121797322568,0.9863749873153671,2,rnn,uniform,5000,,0.15
degree,0.8945582414103745,0.9269294705109374,0.5224456342515578,-0.15167219539046045,1,delaunay,kappa=1,5000,,
