,original vs. on crop,original vs. BOSPORUS corrected on crop,original vs. SERN corrected on crop,on crop vs. SERN values,cap_radius,graph_type,coord_type,n,k,radius
degree,0.9089505545710987,0.9513828669621538,0.6001512357471156,-0.1509639171914603,1,delaunay,uniform,5000,,
closeness,0.3305279628265243,0.46841541349617327,0.377948290332301,-0.8140988023104363,1,delaunay,uniform,5000,,
betweenness,0.4653034446377452,0.6613009725632337,0.4671640315334051,-0.17929086917869005,1,delaunay,uniform,5000,,
harmonic,0.413708995095761,0.6247584439653375,0.4257007446529272,-0.7429962207977414,1,delaunay,uniform,5000,,
clustering,0.949864748808295,0.949864748808295,0.656311855900798,0.19873362125209687,1,delaunay,uniform,5000,,
pagerank,0.9188810803775531,0.9531241930038951,0.7492886505174046,-0.2029426042600127,1,delaunay,uniform,5000,,
degree,0.959991433816188,0.9770972419200356,0.6410053866429766,-0.17698208506207613,2,delaunay,uniform,5000,,
closeness,0.16026798487756694,0.5630527973133477,0.14180270167492562,-0.8712642700106445,2,delaunay,uniform,5000,,
betweenness,0.6104487425606752,0.8235129850131616,0.605894769072999,-0.07736723025067122,2,delaunay,uniform,5000,,
harmonic,0.30801559852720745,0.7356431869059412,0.274777117398599,-0.7810397133355774,2,delaunay,uniform,5000,,
clustering,0.9767174357359792,0.9767174357359792,0.6703506000986557,0.22962232243414168,2,delaunay,uniform,5000,,
pagerank,0.9645550982552429,0.9774927314021049,0.7725861993773503,-0.20635179901814613,2,delaunay,uniform,5000,,
degree,0.9100589426446374,0.9343754415801533,0.21246002803357888,0.5441696828540787,1,knn,uniform,5000,5.0,
closeness,0.33536161234671036,0.695795485101855,-0.019249728759934,0.1297144848381406,1,knn,uniform,5000,5.0,
betweenness,0.7225206187100923,0.7712422990813194,0.6945114083859367,0.17926792041718537,1,knn,uniform,5000,5.0,
harmonic,0.46198429076428515,0.8096336340235946,0.5316772374572234,0.6103934921870015,1,knn,uniform,5000,5.0,
clustering,0.897102216264035,0.9264837103596604,0.3595409458085946,0.49514842908022616,1,knn,uniform,5000,5.0,
pagerank,0.9027534168725307,0.9259647341469788,0.008800488737477734,0.657100591720682,1,knn,uniform,5000,5.0,
degree,0.9776410483861373,0.9816415882650142,0.23300247015436815,0.5462845914389067,2,knn,uniform,5000,5.0,
closeness,0.20799043621861163,0.8001698020389283,0.6401521416395117,0.9289720224093871,2,knn,uniform,5000,5.0,
betweenness,0.8815919240732797,0.8878136458130355,0.8039629692915047,0.13159691548435856,2,knn,uniform,5000,5.0,
harmonic,0.37568501431053214,0.934422603151031,0.5733424750289311,0.6676830258174002,2,knn,uniform,5000,5.0,
clustering,0.9642314968519639,0.9757509287868449,0.3543805566232766,0.554590542203647,2,knn,uniform,5000,5.0,
pagerank,0.9754109709647765,0.9790096743685894,0.045145950984200864,0.6457281911440943,2,knn,uniform,5000,5.0,
degree,0.856449051840338,0.9119010094519084,0.11606202332530012,0.6408919834302901,1,knn,uniform,5000,10.0,
closeness,-0.22652070626513895,0.5769849899619379,0.6555795162988347,0.9779894052267053,1,knn,uniform,5000,10.0,
betweenness,0.6616170450890609,0.7310206745159353,0.6753932812785209,0.47949166315703456,1,knn,uniform,5000,10.0,
harmonic,0.15031768269259388,0.8069961328700388,0.5857229298814268,0.9160860592389624,1,knn,uniform,5000,10.0,
clustering,0.8197684494931426,0.9065562226713919,0.2268829196132368,0.7487890640232806,1,knn,uniform,5000,10.0,
pagerank,0.8468908525829486,0.8977976900749622,-0.13652750018654594,0.7209314683784396,1,knn,uniform,5000,10.0,
degree,0.9466766331115327,0.9676873855172812,0.11626612795521125,0.6351271906158508,2,knn,uniform,5000,10.0,
closeness,0.31161315282399726,0.7722788420656191,0.725951009476679,0.9759813866095626,2,knn,uniform,5000,10.0,
betweenness,0.819896638402081,0.8241605978541588,0.755649692304744,0.16815101122416665,2,knn,uniform,5000,10.0,
harmonic,0.33764890383352864,0.9235823427467349,0.7266776360971994,0.8581597853516096,2,knn,uniform,5000,10.0,
clustering,0.9269441357941005,0.9687113572744452,0.24342836303402854,0.7719280305158478,2,knn,uniform,5000,10.0,
pagerank,0.9423916911927009,0.961196621185597,-0.1765038414401144,0.7203187870808645,2,knn,uniform,5000,10.0,
