,original vs. on crop,original vs. BOSPORUS corrected on crop,original vs. SERN corrected on crop,on crop vs. SERN values,cap_radius,graph_type,coord_type,n,k,radius
degree,0.8842247060912761,0.9287348357198946,0.6151231593325982,-0.18730344579110556,1,delaunay,uniform,5000,,
closeness,0.33879283372431174,0.49241538332672685,0.35175219340845776,-0.7388787283237603,1,delaunay,uniform,5000,,
betweenness,0.4201043427557555,0.6244343317575942,0.42042282286893823,-0.17594561089101474,1,delaunay,uniform,5000,,
harmonic,0.4594438136166072,0.6672599626846449,0.42111446457023816,-0.6765784572854797,1,delaunay,uniform,5000,,
clustering,0.9299779542949642,0.9299779542949642,0.6625207281477185,0.2169623407321738,1,delaunay,uniform,5000,,
pagerank,0.89356157014136,0.9308013816977168,0.7395994362932874,-0.23288245787405656,1,delaunay,uniform,5000,,
degree,0.9666090121100657,0.9811255559213865,0.654957854796864,-0.18602123338064658,2,delaunay,uniform,5000,,
closeness,0.19140471653623736,0.6339881030724474,-0.004441285723187858,-0.08249513487701442,2,delaunay,uniform,5000,,
betweenness,0.6324042471300253,0.7674866089676484,0.6289065589833361,-0.05432476343343969,2,delaunay,uniform,5000,,
harmonic,0.3425511171933858,0.764448035810507,0.28259278311991826,-0.7440988483766635,2,delaunay,uniform,5000,,
clustering,0.9819180270999724,0.9819180270999724,0.677577809080637,0.22873754054888523,2,delaunay,uniform,5000,,
pagerank,0.9701051975888305,0.9801697774465561,0.7869329265433822,-0.23718753273557097,2,delaunay,uniform,5000,,
degree,0.9245058085633919,0.9392786081389306,0.20901531453500355,0.5577645226369168,1,knn,uniform,5000,5.0,
closeness,0.12075621674340395,0.7324758997058196,-0.057074930785576974,0.19579576328997342,1,knn,uniform,5000,5.0,
betweenness,0.7649354703402895,0.8235469718680273,0.7067144998336583,0.302483519670651,1,knn,uniform,5000,5.0,
harmonic,0.3849849315784698,0.8633197689556678,0.4844362622269032,0.6339657158049469,1,knn,uniform,5000,5.0,
clustering,0.9027001249598587,0.9092170074054445,0.35387458894086465,0.5476576307677592,1,knn,uniform,5000,5.0,
pagerank,0.9177011536000971,0.9309602603011232,0.008161163138224067,0.648807767507219,1,knn,uniform,5000,5.0,
degree,0.9737677930971155,0.9792242833762804,0.22718568559276203,0.5687529218387714,2,knn,uniform,5000,5.0,
closeness,-0.160136697283738,0.7613352335159302,-0.0060021643720581,0.0022117331147681104,2,knn,uniform,5000,5.0,
betweenness,0.8479298284731475,0.8535616115887614,0.7623377490128819,0.13998932570007563,2,knn,uniform,5000,5.0,
harmonic,0.3203880574556962,0.9143348432737819,0.5015123817327548,0.5793041970131245,2,knn,uniform,5000,5.0,
clustering,0.9591224420570784,0.9665331829367287,0.32491915147738154,0.5579392882209755,2,knn,uniform,5000,5.0,
pagerank,0.9707584830060635,0.9754210601368205,0.021496577310391573,0.6493145298761462,2,knn,uniform,5000,5.0,
degree,0.8408695912227756,0.8845600367103759,0.06285767597630793,0.645346656256474,1,knn,uniform,5000,10.0,
closeness,0.2129285319105752,0.41290667394201885,0.59002340330913,0.9729082997626352,1,knn,uniform,5000,10.0,
