,original vs. on crop,original vs. BOSPORUS corrected on crop,original vs. SERN corrected on crop,on crop vs. SERN values,cap_radius,graph_type,coord_type,n,k,radius
degree,0.8998462337494366,0.9215690246546666,0.6137871726326403,-0.16909802826676326,1,delaunay,uniform,5000,,
closeness,0.1760700171521469,0.3624391325576555,0.22514655192348132,-0.7519899256912326,1,delaunay,uniform,5000,,
betweenness,0.4483494189786004,0.5699699539234554,0.4502843545611829,-0.11924374718142981,1,delaunay,uniform,5000,,
harmonic,0.38677776790129836,0.5893010956345595,0.3919162404684439,-0.6700309642600495,1,delaunay,uniform,5000,,
clustering,0.9417472548601499,0.9428157554437915,0.6826695646828649,0.19817105414197822,1,delaunay,uniform,5000,,
pagerank,0.9078609260589836,0.9248747636717447,0.7363861223741189,-0.21465124129570368,1,delaunay,uniform,5000,,
degree,0.9638932304656057,0.9741991606671059,0.6521057085927539,-0.1917829265043458,2,delaunay,uniform,5000,,
closeness,0.36012726089346614,0.6258521423823559,0.3504000787763961,-0.7525863751567241,2,delaunay,uniform,5000,,
betweenness,0.6025042871403985,0.7605820173440154,0.6001849640324968,-0.10158089677851746,2,delaunay,uniform,5000,,
harmonic,0.42199044816407505,0.7858652546065787,0.3853050014409829,-0.6927091782233923,2,delaunay,uniform,5000,,
clustering,0.9793803710403308,0.9793803710403308,0.6627949483934343,0.2247348794661318,2,delaunay,uniform,5000,,
pagerank,0.9668160293928103,0.9744897580946261,0.7835266349303126,-0.2441249536220386,2,delaunay,uniform,5000,,
degree,0.9251341370307522,0.9474503844581008,0.20756440853736366,0.5520543407936999,1,knn,uniform,5000,5.0,
closeness,0.2338227467489043,0.7538376007943327,0.6188246982299846,0.8922375333549313,1,knn,uniform,5000,5.0,
betweenness,0.7577057969911736,0.8025887560278789,0.6988187892774429,0.32214060795807287,1,knn,uniform,5000,5.0,
harmonic,0.40871762845395404,0.8407467860663572,0.595718255106477,0.5591362606973076,1,knn,uniform,5000,5.0,
clustering,0.8991085502386187,0.9238502318671394,0.3065217206558354,0.5219051393945033,1,knn,uniform,5000,5.0,
pagerank,0.9215469719188367,0.9425706330308588,0.016403157216612316,0.6743257530381626,1,knn,uniform,5000,5.0,
degree,0.9743227641064169,0.9798067234564536,0.21881813055084323,0.5607149219983806,2,knn,uniform,5000,5.0,
closeness,0.2869128068583288,0.7639792968320689,-0.019085645521443463,0.03653704207155521,2,knn,uniform,5000,5.0,
betweenness,0.8772263888417196,0.8838763994715757,0.7855307033480531,0.07062527257709884,2,knn,uniform,5000,5.0,
harmonic,0.4813886941644081,0.9042491822088291,0.3931018309029859,0.530313908178839,2,knn,uniform,5000,5.0,
clustering,0.9717402289919932,0.9755185183883962,0.30716918317464464,0.5468724720116416,2,knn,uniform,5000,5.0,
pagerank,0.9711928444667329,0.9771070305553247,0.006548947350090658,0.666009627453916,2,knn,uniform,5000,5.0,
degree,0.8782944794197334,0.920273157599383,0.14080652200014054,0.6626335878067267,1,knn,uniform,5000,10.0,
closeness,0.34182836482425527,0.6376440002900918,-0.10505317277321634,0.2755898061826786,1,knn,uniform,5000,10.0,
betweenness,0.6491728065997869,0.6961256551833619,0.6493134517986991,0.5211742809796015,1,knn,uniform,5000,10.0,
harmonic,0.2570311143428008,0.7892328966324077,0.5394750820266505,0.8620993910391356,1,knn,uniform,5000,10.0,
clustering,0.8384545639102932,0.8925948623033266,0.20303038737433732,0.694365409956926,1,knn,uniform,5000,10.0,
pagerank,0.8672210844496602,0.9048251412315598,-0.20268567134996668,0.7474587910946581,1,knn,uniform,5000,10.0,
degree,0.9547312092800526,0.9714010382682841,0.13941902550075805,0.6392357021066934,2,knn,uniform,5000,10.0,
closeness,0.05593096445253831,0.7521682148816489,0.6208041183730184,0.9653260558291741,2,knn,uniform,5000,10.0,
betweenness,0.8175869022646729,0.819901612543483,0.7550274575253926,0.14945856061211185,2,knn,uniform,5000,10.0,
harmonic,0.23916165995921357,0.9078388631264827,0.6812429501375445,0.8536584986099814,2,knn,uniform,5000,10.0,
clustering,0.9298482464209068,0.9648194391334863,0.1933759101867834,0.762435413466404,2,knn,uniform,5000,10.0,
pagerank,0.9503991494546116,0.9667496616841853,-0.19955490998929115,0.7388323859082153,2,knn,uniform,5000,10.0,
degree,0.8311266523054989,0.9074799787182344,0.04257401967166757,0.6966635045788055,1,knn,uniform,5000,15.0,
closeness,-0.045444119224018246,0.5932960330289581,0.6290032661831418,0.9767642445052431,1,knn,uniform,5000,15.0,
betweenness,0.5706425098082878,0.665313236833315,0.6002028942124488,0.6422078246873285,1,knn,uniform,5000,15.0,
harmonic,0.12429602937702593,0.7801956932561759,0.5739738365575618,0.8885198030806911,1,knn,uniform,5000,15.0,
clustering,0.6922955281815675,0.8824851116695099,0.0926816651086455,0.8145445673631204,1,knn,uniform,5000,15.0,
pagerank,0.8213299604715107,0.8904710412737734,-0.2849175835654013,0.7956163078190788,1,knn,uniform,5000,15.0,
degree,0.9321463175423532,0.9578048858857869,0.05595180179905366,0.6565918932890398,2,knn,uniform,5000,15.0,
closeness,-0.12149803563843062,0.6736161540315222,0.5384531266610341,0.9692478181172599,2,knn,uniform,5000,15.0,
betweenness,0.713501428226545,0.7285641251007144,0.6358427471664989,0.2268231402587129,2,knn,uniform,5000,15.0,
harmonic,0.10712609699957706,0.8790910067532409,0.6291336363532313,0.8875525033780975,2,knn,uniform,5000,15.0,
clustering,0.9009913814322896,0.9677305093705467,0.13563791693394192,0.8282063640004422,2,knn,uniform,5000,15.0,
pagerank,0.9272207339000944,0.9505239905894884,-0.28442757981462274,0.7583300340234658,2,knn,uniform,5000,15.0,
degree,0.9738572922987061,0.986518329361737,0.5383634585610535,0.8223486135949631,1,rnn,uniform,5000,,0.05
closeness,,,,,1,rnn,uniform,5000,,0.05
betweenness,0.7436312597651874,0.7538804280180349,0.15547066224974274,0.4210416516548634,1,rnn,uniform,5000,,0.05
harmonic,0.9246195306100706,0.9321275766332523,-0.2160109267791106,0.8112300416510385,1,rnn,uniform,5000,,0.05
clustering,0.9541005713727537,0.9541005713727537,0.6475493541457003,0.5722963331423923,1,rnn,uniform,5000,,0.05
pagerank,0.9700050777071074,0.9795833546290262,0.5913398871228437,0.6577148975423053,1,rnn,uniform,5000,,0.05
degree,0.9913963800195185,0.9957549134016672,0.41002748911885795,0.9090593472986191,2,rnn,uniform,5000,,0.05
closeness,,,,,2,rnn,uniform,5000,,0.05
betweenness,0.9773716327961084,0.976804719067417,0.38600605048351555,0.4410310438112395,2,rnn,uniform,5000,,0.05
harmonic,0.9797977253581913,0.9824412584604212,-0.0037347182957887734,0.8770816439561462,2,rnn,uniform,5000,,0.05
clustering,0.9893068527413506,0.9893068527413506,0.4947354370262449,0.7188611667060562,2,rnn,uniform,5000,,0.05
pagerank,0.9904863318674619,0.9935899684541079,0.4797235443477822,0.8327480247177744,2,rnn,uniform,5000,,0.05
