,original vs. on crop,original vs. BOSPORUS corrected on crop,original vs. SERN corrected on crop,on crop vs. SERN values,cap_radius,graph_type,coord_type,n,k,radius
degree,0.900300462941283,0.9242778073353218,0.616939679614112,-0.16041075145290679,1,delaunay,uniform,5000,,
closeness,0.597120886580058,0.5155418340625562,0.597780643090801,-0.7609145116112268,1,delaunay,uniform,5000,,
betweenness,0.4571672376061737,0.5797088081503361,0.4560365558160024,-0.13191991569649483,1,delaunay,uniform,5000,,
harmonic,0.5982597577290809,0.7027287891316235,0.5215374635265708,-0.6950667747917978,1,delaunay,uniform,5000,,
clustering,0.9437217486517628,0.9437217486517628,0.6505806636121587,0.21460900424276713,1,delaunay,uniform,5000,,
pagerank,0.9087836627894903,0.9279573410169191,0.7310758493153985,-0.19907564903342734,1,delaunay,uniform,5000,,
degree,0.9633609359717856,0.9786293153809152,0.6506715482502079,-0.17921171345204676,2,delaunay,uniform,5000,,
closeness,0.20089616096300278,0.6288543808962866,0.22249893638934579,-0.8945780217328156,2,delaunay,uniform,5000,,
betweenness,0.5969317915008514,0.7340687754236264,0.5942348036710904,-0.06725426257593035,2,delaunay,uniform,5000,,
harmonic,0.3112578567334269,0.7346751073112774,0.2903373236285022,-0.7881163211049496,2,delaunay,uniform,5000,,
clustering,0.9739897418790925,0.9739897418790925,0.6869075908723099,0.2112076433374013,2,delaunay,uniform,5000,,
pagerank,0.967879238752464,0.9798664110706804,0.7871010494548414,-0.2302351310207451,2,delaunay,uniform,5000,,
degree,0.9252472817029378,0.9382638607736962,0.19150297241532221,0.5650107609505622,1,knn,uniform,5000,5.0,
closeness,-0.25144275582711934,0.307955864297067,-0.029997132126110743,0.1415221029135573,1,knn,uniform,5000,5.0,
betweenness,0.6628552356304902,0.7463971664778064,0.6225566147253417,0.38836300051611905,1,knn,uniform,5000,5.0,
harmonic,0.04108475041553382,0.7450116193018618,0.2894064141742183,0.6708598606147543,1,knn,uniform,5000,5.0,
clustering,0.9010818289763827,0.9282293805002988,0.26336829304320675,0.5374411776489101,1,knn,uniform,5000,5.0,
pagerank,0.9171745532855375,0.9285131261085341,0.013852850651363059,0.6494921787259464,1,knn,uniform,5000,5.0,
degree,0.9779529933156013,0.9861076291082526,0.21627476550717759,0.5515271979792269,2,knn,uniform,5000,5.0,
closeness,0.19982898462905707,0.8936979230269873,0.6418270690465908,0.8854926019293559,2,knn,uniform,5000,5.0,
betweenness,0.8763490808582513,0.8845550334994096,0.7829554981518825,0.1428315594257245,2,knn,uniform,5000,5.0,
harmonic,0.35278474253664593,0.9569257528671922,0.48944511682811304,0.5891530251813462,2,knn,uniform,5000,5.0,
clustering,0.9604978728793894,0.9755324463447624,0.30572160345629873,0.5878757590696511,2,knn,uniform,5000,5.0,
pagerank,0.9755128063951155,0.9837656806926192,0.012560228162798134,0.6642703855651816,2,knn,uniform,5000,5.0,
degree,0.8881668818267926,0.936356494164507,0.15979490373716138,0.6133262108387868,1,knn,uniform,5000,10.0,
closeness,-0.1105272892769496,0.5421331676229062,0.7444179989025241,0.9769025056361291,1,knn,uniform,5000,10.0,
betweenness,0.6843850459127114,0.7642992516382814,0.7034353384338524,0.5714276583803304,1,knn,uniform,5000,10.0,
harmonic,0.09549845852856344,0.7767919411591607,0.6805007340742533,0.9085635835024504,1,knn,uniform,5000,10.0,
clustering,0.8281621837306303,0.908076247255788,0.2602718594779241,0.788032435454673,1,knn,uniform,5000,10.0,
pagerank,0.8836266507753525,0.9265095185115946,-0.13390175217569533,0.7472688810938495,1,knn,uniform,5000,10.0,
degree,0.9559996907361834,0.9666301719506665,0.12424891698344903,0.6416308794973793,2,knn,uniform,5000,10.0,
