,original vs. on crop,original vs. BOSPORUS corrected on crop,original vs. SERN corrected on crop,on crop vs. SERN values,cap_radius,graph_type,coord_type,n,k,radius
degree,0.9031842346268137,0.9388476605549214,0.621131949551081,-0.17535017408695877,1,delaunay,uniform,5000,,
closeness,0.529696818521788,0.5711638234724183,0.5103669593617217,-0.750604387985045,1,delaunay,uniform,5000,,
betweenness,0.457292482274278,0.6338800632110368,0.458143534336158,-0.15914957515771913,1,delaunay,uniform,5000,,
harmonic,0.5164211671281468,0.7181669901972354,0.46339082559159656,-0.7092788261274804,1,delaunay,uniform,5000,,
clustering,0.9381997829438233,0.9381997829438233,0.6436450648629674,0.21284953173672339,1,delaunay,uniform,5000,,
pagerank,0.9133686782219701,0.941572190105477,0.7489930452857313,-0.23227328301216074,1,delaunay,uniform,5000,,
degree,0.9683087528570458,0.9762806510428161,0.6490540055037766,-0.1736122382789984,2,delaunay,uniform,5000,,
closeness,0.19804600205872785,0.6079775729023267,0.18372889872841158,-0.8554393236484903,2,delaunay,uniform,5000,,
betweenness,0.6121730524747488,0.7284763872302829,0.6072239562200219,-0.06756662859202484,2,delaunay,uniform,5000,,
harmonic,0.3345887796387027,0.759991294871892,0.31458675298124417,-0.744057702419941,2,delaunay,uniform,5000,,
clustering,0.9771827931683182,0.9771827931683182,0.684458579949838,0.21693101087302763,2,delaunay,uniform,5000,,
pagerank,0.9721460405039395,0.9776051622462962,0.782977939980676,-0.2208118138782776,2,delaunay,uniform,5000,,
degree,0.941449978083869,0.9571007014369971,0.22846215937683217,0.6080393510701052,1,knn,uniform,5000,5.0,
closeness,-0.1752394755050907,0.5229454314268757,-0.06046683052196693,0.08861010435148517,1,knn,uniform,5000,5.0,
betweenness,0.6616967864934648,0.7257307121928467,0.6334856668959981,0.35395462062443506,1,knn,uniform,5000,5.0,
harmonic,0.2364368406610543,0.6797579532248297,0.28911350224942955,0.7189714025546742,1,knn,uniform,5000,5.0,
clustering,0.8749663740471387,0.9059545608905738,0.15918273970620567,0.5409500028043122,1,knn,uniform,5000,5.0,
pagerank,0.9333817694758646,0.9489014839401918,-0.0005922348862184811,0.6583418833046529,1,knn,uniform,5000,5.0,
degree,0.9751517519915209,0.9794149531518151,0.22440299185430157,0.5587357027830366,2,knn,uniform,5000,5.0,
closeness,-0.10598426619539014,0.7523077652617962,0.7076398704016558,0.9281268973539825,2,knn,uniform,5000,5.0,
betweenness,0.8711389292328813,0.8775740073756755,0.7841513691203255,0.14563101486959487,2,knn,uniform,5000,5.0,
harmonic,0.3265968522710716,0.9231131557454464,0.54920424227526,0.6517596257402716,2,knn,uniform,5000,5.0,
clustering,0.964170055402989,0.9776609251716147,0.3029842773564353,0.5591153844442921,2,knn,uniform,5000,5.0,
pagerank,0.9721158371594905,0.9769023881961012,0.009314068781358913,0.6644821137114042,2,knn,uniform,5000,5.0,
degree,0.8412352611876781,0.9026340426266124,0.11803927559060047,0.611165153212359,1,knn,uniform,5000,10.0,
closeness,0.1977103653608569,0.6465841010563125,0.2769915870434553,0.9812020383091565,1,knn,uniform,5000,10.0,
betweenness,0.6654277617765307,0.7447274525490863,0.6603106914414558,0.5788708795915827,1,knn,uniform,5000,10.0,
harmonic,0.1874949988516098,0.8026549743066267,0.5112666130718022,0.9234897715759353,1,knn,uniform,5000,10.0,
clustering,0.8084734076469127,0.8978641512442431,0.22629882739287557,0.8112498412426035,1,knn,uniform,5000,10.0,
pagerank,0.8384914771255638,0.8906899834597055,-0.16567588783621934,0.753510637915805,1,knn,uniform,5000,10.0,
degree,0.9654603469584251,0.9771548137689882,0.14701738201906667,0.6383577765619671,2,knn,uniform,5000,10.0,
closeness,0.09169783300025475,0.8440134616099472,0.5549624269200819,0.9736554956863549,2,knn,uniform,5000,10.0,
betweenness,0.8143887795002238,0.8187905216747055,0.733011664541495,0.2183832651670184,2,knn,uniform,5000,10.0,
harmonic,0.27018926926521103,0.9378164163869323,0.5936862383889074,0.8773981960612804,2,knn,uniform,5000,10.0,
clustering,0.9345729182325546,0.9705298762418157,0.22126142507991756,0.7614411690621934,2,knn,uniform,5000,10.0,
pagerank,0.9611229714264071,0.9726513030492014,-0.17458827024719142,0.7290715778677672,2,knn,uniform,5000,10.0,
degree,0.8223810011748607,0.8852943685911465,0.011047530111165155,0.6644573584886093,1,knn,uniform,5000,15.0,
closeness,0.11343478957300629,0.7220553694270497,0.5444732660743223,0.979572409235547,1,knn,uniform,5000,15.0,
betweenness,0.6065036997177946,0.7062738497576531,0.6376605813544285,0.6450376262487667,1,knn,uniform,5000,15.0,
harmonic,0.08810883996648654,0.7404885691811781,0.6479025327260333,0.9200449821678027,1,knn,uniform,5000,15.0,
clustering,0.7556758397521562,0.8582587511239845,0.11643761542758743,0.8519269384816051,1,knn,uniform,5000,15.0,
pagerank,0.8038260236596623,0.8627802670287634,-0.25695006013676513,0.7583906474724943,1,knn,uniform,5000,15.0,
degree,0.9346501121869937,0.9646455345665841,0.10440669553746115,0.6710765436978863,2,knn,uniform,5000,15.0,
closeness,0.4646302518718824,0.7206235265794909,0.5381939490173849,0.970369041141835,2,knn,uniform,5000,15.0,
betweenness,0.7641642712189849,0.7695205221090062,0.6925780771888066,0.23405899623447451,2,knn,uniform,5000,15.0,
harmonic,0.3477082298276616,0.8863021425752151,0.6679604801832578,0.8737206421783206,2,knn,uniform,5000,15.0,
clustering,0.8763966552313185,0.9588148318022434,0.1360958368198552,0.8398238455628546,2,knn,uniform,5000,15.0,
pagerank,0.9278048256584884,0.9580280546707061,-0.2674623834236253,0.7675851403802918,2,knn,uniform,5000,15.0,
degree,0.9819394268185815,0.982884627071007,0.45402415785083905,0.8830221905077701,1,rnn,uniform,5000,,0.05
closeness,,,,,1,rnn,uniform,5000,,0.05
betweenness,0.7391997547930705,0.7499271606852848,0.4772663564879306,0.44535904984902913,1,rnn,uniform,5000,,0.05
harmonic,0.8931992310246879,0.9226960252124787,0.023572328930055453,0.7721474240169315,1,rnn,uniform,5000,,0.05
clustering,0.9709686452683692,0.9709686452683692,0.538489165463191,0.6217501675300994,1,rnn,uniform,5000,,0.05
pagerank,0.9663392712866519,0.9747976527909218,0.45553001019653844,0.7263836554197509,1,rnn,uniform,5000,,0.05
degree,0.994345266715805,0.9965745490175268,0.43169740198421375,0.8902940160016474,2,rnn,uniform,5000,,0.05
closeness,,,,,2,rnn,uniform,5000,,0.05
