,original vs. on crop,original vs. BOSPORUS corrected on crop,original vs. SERN corrected on crop,on crop vs. SERN values,cap_radius,graph_type,coord_type,n,k,radius
degree,0.9019974996339124,0.9232435359739535,0.6238194972248464,-0.18022928626643014,1,delaunay,uniform,5000,,
closeness,-0.07303929627974526,0.4646304645923792,-0.08374271641657029,-0.6862528928509466,1,delaunay,uniform,5000,,
betweenness,0.4569205041443077,0.6981521245430495,0.45312971599625806,-0.18001895673123117,1,delaunay,uniform,5000,,
harmonic,0.24805321666392044,0.6291916979760845,0.24913600820081874,-0.5708553864734118,1,delaunay,uniform,5000,,
clustering,0.9227762149625645,0.9227762149625645,0.6267255706652367,0.18917450447489814,1,delaunay,uniform,5000,,
pagerank,0.9110543827220526,0.92527754725601,0.742620603851247,-0.21755702415270786,1,delaunay,uniform,5000,,
degree,0.9635404228537338,0.9787482276760129,0.6548419636655693,-0.17831293335607884,2,delaunay,uniform,5000,,
closeness,0.17336474411494424,0.610010719364711,0.11288658569985947,-0.877152801452732,2,delaunay,uniform,5000,,
betweenness,0.6064533729965125,0.7308830312063554,0.6036704495959967,-0.06977101766436444,2,delaunay,uniform,5000,,
harmonic,0.3070562895347223,0.7474220343959885,0.22793255562653175,-0.8029163213422001,2,delaunay,uniform,5000,,
clustering,0.97967458217741,0.97967458217741,0.6844649496615091,0.23305278338056282,2,delaunay,uniform,5000,,
pagerank,0.967595013342206,0.9792513241399645,0.7858701470238134,-0.2293991352150784,2,delaunay,uniform,5000,,
degree,0.9301205249590383,0.9552414598853863,0.2591762023267127,0.5500866603280828,1,knn,uniform,5000,5.0,
closeness,0.2590584285992794,0.5323745861896565,0.1531515493263289,0.16182172965514807,1,knn,uniform,5000,5.0,
betweenness,0.7240557509834511,0.7767217823882162,0.6796155828015007,0.26858526311564457,1,knn,uniform,5000,5.0,
harmonic,0.39692539735772114,0.7444702009175923,0.4449859641444166,0.7226746486425804,1,knn,uniform,5000,5.0,
clustering,0.8860119784843659,0.9142648109467111,0.29471597337724403,0.5220066199990523,1,knn,uniform,5000,5.0,
pagerank,0.9265445829885962,0.9465136193661441,0.06495571244913997,0.6380031657587955,1,knn,uniform,5000,5.0,
degree,0.9764178938702235,0.9825430331556071,0.21820531806620413,0.5705015113138994,2,knn,uniform,5000,5.0,
closeness,-0.059922142309923904,0.7671547997597544,0.05531972643009074,0.11860509269798636,2,knn,uniform,5000,5.0,
betweenness,0.8641218382513403,0.869581683871829,0.7839044340762431,0.11158050793612143,2,knn,uniform,5000,5.0,
harmonic,0.31362382690452234,0.917973453643989,0.5407238210812814,0.6417249202388634,2,knn,uniform,5000,5.0,
clustering,0.9465454676903866,0.9674970547754201,0.2862173046868852,0.5415214960620827,2,knn,uniform,5000,5.0,
pagerank,0.9742156684545381,0.9799323279688141,0.007797473585554832,0.6550316306033839,2,knn,uniform,5000,5.0,
degree,0.8902522604282179,0.9367344329836053,0.0708040041814452,0.6700952745500959,1,knn,uniform,5000,10.0,
closeness,0.08899328022885433,0.7764497311092479,0.7285336757054647,0.9610589634605998,1,knn,uniform,5000,10.0,
betweenness,0.694739488506829,0.7671298608220711,0.7089374826411916,0.4775114479452967,1,knn,uniform,5000,10.0,
harmonic,0.2552451370462494,0.8557478544767253,0.654566823542395,0.8541899837569762,1,knn,uniform,5000,10.0,
clustering,0.7775579859725728,0.905214872749956,0.28414116831698155,0.6689049571834049,1,knn,uniform,5000,10.0,
pagerank,0.8767442443771691,0.9213662144361935,-0.19715134880566593,0.7322121511618207,1,knn,uniform,5000,10.0,
degree,0.9499123748490563,0.9676459290150272,0.13813188231416554,0.6264740924241753,2,knn,uniform,5000,10.0,
closeness,-0.0889446765248185,0.7146566342370699,0.5996544149649963,0.9757654318985229,2,knn,uniform,5000,10.0,
betweenness,0.8107877091587696,0.814311271888722,0.7377908977023033,0.25477813263277066,2,knn,uniform,5000,10.0,
harmonic,0.09294428992305595,0.8717866882907525,0.6212005173019574,0.8670506308610464,2,knn,uniform,5000,10.0,
clustering,0.9202808997559395,0.9650604343387057,0.27827052108354944,0.7744957763012277,2,knn,uniform,5000,10.0,
pagerank,0.945492575624308,0.9621361275614355,-0.16982932603732678,0.7259786764653126,2,knn,uniform,5000,10.0,
degree,0.7932515705596348,0.8710260366619637,0.0239550164881228,0.6536198688004151,1,knn,uniform,5000,15.0,
closeness,0.3809030603140556,0.3367737381844075,0.6059899824428452,0.9747062601822545,1,knn,uniform,5000,15.0,
betweenness,0.6849337821856621,0.736286016771192,0.6904813501786293,0.6018823173790488,1,knn,uniform,5000,15.0,
harmonic,0.29789614851769747,0.5563824332534691,0.5498896169216223,0.8797206342162878,1,knn,uniform,5000,15.0,
clustering,0.7566805812753152,0.9038025373417473,0.2083561373219131,0.8507719087880456,1,knn,uniform,5000,15.0,
pagerank,0.7793108117489976,0.8470665700611042,-0.22678396499680575,0.7474242290358573,1,knn,uniform,5000,15.0,
degree,0.9324748728057075,0.9595128645434376,0.051448931006173135,0.6772437889069247,2,knn,uniform,5000,15.0,
closeness,0.41381404791236476,0.7653177389999997,0.3325733433493062,0.9641205148601348,2,knn,uniform,5000,15.0,
betweenness,0.76128752176385,0.7912792308697736,0.6947865215264403,0.21115944974841855,2,knn,uniform,5000,15.0,
harmonic,0.4153528510987033,0.8693542960713749,0.5727447164417525,0.8773877514778092,2,knn,uniform,5000,15.0,
clustering,0.8974653354529576,0.962521663906286,0.17553557910904033,0.8320376295911277,2,knn,uniform,5000,15.0,
pagerank,0.927576135597103,0.9520236405534245,-0.3096364464849704,0.7715379553148988,2,knn,uniform,5000,15.0,
degree,0.979857404298119,0.979857404298119,0.4237037927242501,0.8568259689075455,1,rnn,uniform,5000,,0.05
closeness,,,,,1,rnn,uniform,5000,,0.05
betweenness,0.692288436972144,0.681633008955677,0.12468890031356733,0.3927966877058762,1,rnn,uniform,5000,,0.05
harmonic,0.9143255974745494,0.9241079371606147,-0.18800580814246864,0.7993218843947921,1,rnn,uniform,5000,,0.05
clustering,0.9568490943365091,0.9568490943365091,0.4642960449165969,0.6783777383838998,1,rnn,uniform,5000,,0.05
pagerank,0.9708281831015978,0.9772790872715986,0.4539924599440316,0.7397352929137281,1,rnn,uniform,5000,,0.05
degree,0.9944722815240667,0.9964631611469487,0.41922322201157397,0.9096286785108361,2,rnn,uniform,5000,,0.05
closeness,,,,,2,rnn,uniform,5000,,0.05
betweenness,0.9807740447484486,0.9721574948239723,0.11659425980475809,0.48715349724064805,2,rnn,uniform,5000,,0.05
harmonic,0.9753302293698852,0.9784466942272133,0.09335519021898178,0.8133070091548043,2,rnn,uniform,5000,,0.05
clustering,0.985293972193144,0.9866313140102894,0.46890360333566955,0.7609250419271585,2,rnn,uniform,5000,,0.05
pagerank,0.9919642364606076,0.9927542222910307,0.43571739631717193,0.8358087151197545,2,rnn,uniform,5000,,0.05
degree,0.8840258604919434,0.9763930707219293,0.3589744380021104,0.9381981941361149,1,rnn,uniform,5000,,0.1
closeness,-0.10466655066866462,-0.08309299953680725,-0.11491260883875251,0.2273439566173875,1,rnn,uniform,5000,,0.1
betweenness,0.7016323452294938,0.8096049743233869,0.6164459475017336,0.6670890585385859,1,rnn,uniform,5000,,0.1
harmonic,0.12186828220329043,0.7861850771801702,0.2946686205540031,0.9484376804067521,1,rnn,uniform,5000,,0.1
clustering,0.815027625830975,0.8494131567809532,0.5117956406254308,0.8386677356115331,1,rnn,uniform,5000,,0.1
pagerank,0.8999806350853063,0.9510943895578928,0.37781927517578107,0.8872900183857666,1,rnn,uniform,5000,,0.1
degree,0.9615209534788864,0.9918923854899282,0.24652204402566572,0.9660610742766496,2,rnn,uniform,5000,,0.1
closeness,0.4168716092691823,0.8742963142176869,0.22931917909997557,0.9962692679933538,2,rnn,uniform,5000,,0.1
betweenness,0.8729090755255284,0.8879455558954749,0.6826140631232711,0.5814417006177907,2,rnn,uniform,5000,,0.1
harmonic,0.5037410275040596,0.9557046004584269,0.34107828043126515,0.9882351653041086,2,rnn,uniform,5000,,0.1
clustering,0.9537175147709267,0.9748409392403579,0.42239443488988965,0.8828590509539258,2,rnn,uniform,5000,,0.1
pagerank,0.9564540002009517,0.9808898785988363,0.3179584616848319,0.9377546592493755,2,rnn,uniform,5000,,0.1
degree,0.69730302271925,0.952747347257126,0.2394342693583558,0.9822688260584177,1,rnn,uniform,5000,,0.15
closeness,0.20890111321336902,0.23115187871017576,0.3325105458126217,0.9983952032786572,1,rnn,uniform,5000,,0.15
betweenness,0.5928386593999073,0.7836284824190317,0.5081033730792274,0.8751466671798644,1,rnn,uniform,5000,,0.15
harmonic,0.13631830133146564,0.8248769381834353,0.2898984161360372,0.9966577058863495,1,rnn,uniform,5000,,0.15
clustering,0.6793049224285967,0.9159740339276154,0.2718659461314782,0.9741146831247922,1,rnn,uniform,5000,,0.15
pagerank,0.7109654143365142,0.9132172040803794,0.30570313589544307,0.9752736276340598,1,rnn,uniform,5000,,0.15
degree,0.9302931743344739,0.9906094348698311,0.14907357629635187,0.9875611597167815,2,rnn,uniform,5000,,0.15
closeness,0.3680500355609798,0.8972397022138758,0.25409988209501794,0.9988625439304686,2,rnn,uniform,5000,,0.15
betweenness,0.8349207504290752,0.8597872702351375,0.49347295278548853,0.7852243751571328,2,rnn,uniform,5000,,0.15
harmonic,0.4621301903130268,0.9513173655261864,0.26418615330425277,0.9973394690036743,2,rnn,uniform,5000,,0.15
clustering,0.8627691569373197,0.9705708419426611,0.2584779425861913,0.9724210042600794,2,rnn,uniform,5000,,0.15
pagerank,0.9130490288093005,0.9745158095320456,0.19816185159374777,0.9773152470204107,2,rnn,uniform,5000,,0.15
degree,0.9063932761784139,0.9467045879004041,0.5366634288989538,-0.12563551162939746,1,delaunay,kappa=1,5000,,
closeness,0.19251344593797504,0.3327193348641456,-0.13648764178652503,0.05482334308382017,1,delaunay,kappa=1,5000,,
betweenness,0.4781150340597712,0.5861950430734393,0.47976076543416435,-0.13169005045601628,1,delaunay,kappa=1,5000,,
harmonic,0.3329023668506821,0.6344824122458498,0.24233588872994383,-0.4846622888729485,1,delaunay,kappa=1,5000,,
clustering,0.9534182491456151,0.9534182491456151,0.5905915370006789,0.20660693478517442,1,delaunay,kappa=1,5000,,
pagerank,0.9148935873174321,0.9487638998263392,0.7374730815284556,-0.20888784474159028,1,delaunay,kappa=1,5000,,
degree,0.9725502027809355,0.9807160676147937,0.4919917039483255,-0.11609509849031516,2,delaunay,kappa=1,5000,,
closeness,0.23265222636761226,0.6708138881184462,-0.324338516404612,0.28344709175760674,2,delaunay,kappa=1,5000,,
betweenness,0.6527039124714504,0.7461392949268378,0.653583965185704,-0.12286648992716348,2,delaunay,kappa=1,5000,,
harmonic,0.31211661185860506,0.725668363273977,0.2341333939351764,-0.4122551542300963,2,delaunay,kappa=1,5000,,
clustering,0.9824346273947662,0.9824346273947662,0.5992509180577527,0.1774695655877429,2,delaunay,kappa=1,5000,,
