,original vs. on crop,original vs. BOSPORUS corrected on crop,original vs. SERN corrected on crop,on crop vs. SERN values,cap_radius,graph_type,coord_type,n,k,radius
degree,0.9044841265228849,0.9372351154115406,0.6275857536426085,-0.1925985146866958,1,delaunay,uniform,5000,,
closeness,0.40369031070816064,0.5619461670063732,0.3675145207426282,-0.7700052250036975,1,delaunay,uniform,5000,,
betweenness,0.46066894454345864,0.6476414759216641,0.458906496186539,-0.1521363060882936,1,delaunay,uniform,5000,,
harmonic,0.44203807905548254,0.6757300644005098,0.39199404437153285,-0.7186013265612934,1,delaunay,uniform,5000,,
clustering,0.9444465764878728,0.9444465764878728,0.6738525333614048,0.2165280364824695,1,delaunay,uniform,5000,,
pagerank,0.9133386020571568,0.9384863929313623,0.7301886644906153,-0.22593194016220414,1,delaunay,uniform,5000,,
degree,0.9545078152957908,0.9761762333546438,0.6355048848565694,-0.17520059850814734,2,delaunay,uniform,5000,,
closeness,0.22482104426107086,0.6641336876402855,0.15514371359115184,-0.8292700526408927,2,delaunay,uniform,5000,,
betweenness,0.5862864521664317,0.759614934395559,0.5836045109096131,-0.08606752429710127,2,delaunay,uniform,5000,,
harmonic,0.2954191656000099,0.7385431578952248,0.2654554523538655,-0.725868211815481,2,delaunay,uniform,5000,,
clustering,0.9745014097923497,0.9745014097923497,0.6644404388372687,0.23801479751650648,2,delaunay,uniform,5000,,
pagerank,0.9595202658244801,0.9768470328670458,0.767403404726952,-0.2205558844874026,2,delaunay,uniform,5000,,
degree,0.9356870148361168,0.9505748094442689,0.21171130184519088,0.5752999362508044,1,knn,uniform,5000,5.0,
closeness,0.4504349724482814,0.6903779593678114,0.5336061503824776,0.9333085813120173,1,knn,uniform,5000,5.0,
betweenness,0.7982657534547557,0.8325169133086001,0.7370268972713041,0.2730544838111386,1,knn,uniform,5000,5.0,
harmonic,0.3556695525135932,0.8135533845646634,0.4327758851180894,0.7043654586141421,1,knn,uniform,5000,5.0,
clustering,0.9262476302875041,0.9398906045696944,0.2846503335667337,0.552232701935348,1,knn,uniform,5000,5.0,
pagerank,0.9253687490217031,0.9391779972820062,0.019078881664278905,0.6492767333895929,1,knn,uniform,5000,5.0,
degree,0.977007120249398,0.9844190894512562,0.22232735843328316,0.5618612957820484,2,knn,uniform,5000,5.0,
closeness,0.21502160233077547,0.7490753393522878,-0.008019349120267652,0.04325511988617362,2,knn,uniform,5000,5.0,
betweenness,0.8399383814335655,0.8429926104773691,0.7535652894048002,0.0703043491211694,2,knn,uniform,5000,5.0,
harmonic,0.3681270163406749,0.928392804411168,0.4491344276590687,0.6292456354851312,2,knn,uniform,5000,5.0,
clustering,0.9669507136646702,0.974098879791256,0.29244041468515447,0.5597086424167922,2,knn,uniform,5000,5.0,
pagerank,0.9744839370473373,0.98172907319568,0.017017521926920104,0.6558281949634072,2,knn,uniform,5000,5.0,
degree,0.8563768329230277,0.9145335768337817,0.11745133540066827,0.641432006568685,1,knn,uniform,5000,10.0,
closeness,-0.12810374882748557,0.6588519582328678,0.6354908377551276,0.9756039591567093,1,knn,uniform,5000,10.0,
betweenness,0.6446666528450171,0.7374268947731044,0.6785385166985701,0.537185310620045,1,knn,uniform,5000,10.0,
harmonic,0.02547608583002072,0.775926194010875,0.6678049748439792,0.9084572851347703,1,knn,uniform,5000,10.0,
clustering,0.7858743029259188,0.8959457202928709,0.2343262620496843,0.7501743628683613,1,knn,uniform,5000,10.0,
pagerank,0.8437111503990341,0.9000986951617229,-0.1595573448978487,0.7443853280186417,1,knn,uniform,5000,10.0,
degree,0.960170055039826,0.9757854544971942,0.14222593115589213,0.6618012670824912,2,knn,uniform,5000,10.0,
closeness,0.22660085353004875,0.8329238053645055,0.7002791093176495,0.9624293116403033,2,knn,uniform,5000,10.0,
betweenness,0.841854830233618,0.8473556462683701,0.773122545056105,0.21249107310393148,2,knn,uniform,5000,10.0,
harmonic,0.234408353353613,0.9322442820040979,0.6868461128230624,0.8151036848996447,2,knn,uniform,5000,10.0,
clustering,0.9222879849675213,0.9696343972730638,0.2809095967429678,0.7923480808089489,2,knn,uniform,5000,10.0,
pagerank,0.9563115419297372,0.9712602557249169,-0.22200617692258726,0.7531011387691001,2,knn,uniform,5000,10.0,
degree,0.7865866240650805,0.8884140224327755,0.15730652190837713,0.7305353590614334,1,knn,uniform,5000,15.0,
closeness,0.34332808639121204,0.5840773006552824,0.6505836790524263,0.984293809502945,1,knn,uniform,5000,15.0,
betweenness,0.7023629423900802,0.774748325933712,0.7008766438580264,0.6312197778659767,1,knn,uniform,5000,15.0,
harmonic,0.3283160121097275,0.6814889270153996,0.6767914100817591,0.9246692232448128,1,knn,uniform,5000,15.0,
clustering,0.6808121407987475,0.8827315529381736,0.11522971811349819,0.8626990085999663,1,knn,uniform,5000,15.0,
pagerank,0.7744920046648965,0.8693221040202914,-0.1972653482350227,0.7930728834473385,1,knn,uniform,5000,15.0,
degree,0.925661141020982,0.9616215763919471,0.08003632096103439,0.6788932482163361,2,knn,uniform,5000,15.0,
closeness,0.27452602057593245,0.730401521915609,0.3488373217446676,0.981168163846566,2,knn,uniform,5000,15.0,
betweenness,0.7532205230040477,0.7550111092568321,0.6712813733272123,0.2526870972171724,2,knn,uniform,5000,15.0,
harmonic,0.3454776077109589,0.8532872772854693,0.5900212168293365,0.926989387458198,2,knn,uniform,5000,15.0,
clustering,0.889113360671905,0.9717369639443667,0.2130853304122785,0.8365684533905724,2,knn,uniform,5000,15.0,
pagerank,0.9218616399220028,0.9554597734891871,-0.27247280695877857,0.7601877866064461,2,knn,uniform,5000,15.0,
degree,0.9795727937224618,0.9881225924092656,0.5346795051730496,0.8111458149849842,1,rnn,uniform,5000,,0.05
closeness,,,,,1,rnn,uniform,5000,,0.05
betweenness,0.7203876921621521,0.7376665867856139,0.2545561545156081,0.255780987202801,1,rnn,uniform,5000,,0.05
harmonic,0.8733721836675368,0.9120885223813584,-0.026573565287637626,0.66722030745009,1,rnn,uniform,5000,,0.05
clustering,0.9753115881890445,0.972599706106481,0.6298106763347179,0.5915073091392081,1,rnn,uniform,5000,,0.05
pagerank,0.9676764304051886,0.976993350999407,0.5652798421187535,0.6646451992835545,1,rnn,uniform,5000,,0.05
