,original vs. on crop,original vs. BOSPORUS corrected on crop,original vs. SERN corrected on crop,on crop vs. SERN values,cap_radius,graph_type,coord_type,n,k,radius
degree,0.9168023454838532,0.9415540520580932,0.614788358777957,-0.1498397679821943,1,delaunay,uniform,5000,,
closeness,0.6655562925914592,0.518285341325661,0.6658077784170324,-0.8258939729933407,1,delaunay,uniform,5000,,
betweenness,0.4504073483735133,0.5939609277021927,0.4502936155190489,-0.13034225936063012,1,delaunay,uniform,5000,,
harmonic,0.6141977531145955,0.7239830329653378,0.5554823181557031,-0.7340577142463804,1,delaunay,uniform,5000,,
clustering,0.9448683810744526,0.9448683810744526,0.6703977397464032,0.2174805212713763,1,delaunay,uniform,5000,,
pagerank,0.9246329954790006,0.9475509730437147,0.7673043029685738,-0.21433869461163907,1,delaunay,uniform,5000,,
degree,0.9563621379461641,0.9563621379461641,0.6405805246422611,-0.1760994500273385,2,delaunay,uniform,5000,,
closeness,0.43139968849083665,0.6379402993254696,0.4242765209447794,-0.8911026401007545,2,delaunay,uniform,5000,,
betweenness,0.5997298830178444,0.7371557605179149,0.5968747778699823,-0.0725938288628995,2,delaunay,uniform,5000,,
harmonic,0.39712912474739165,0.750726207857083,0.36771273524007203,-0.8135380279054247,2,delaunay,uniform,5000,,
clustering,0.9723925439375627,0.9723925439375627,0.6888757113842934,0.22088334337154888,2,delaunay,uniform,5000,,
pagerank,0.9609295146629014,0.9739230121040799,0.7816983080226725,-0.23346834678472583,2,delaunay,uniform,5000,,
degree,0.9344186402685868,0.9535364919884903,0.20748821193945818,0.5246152407954547,1,knn,uniform,5000,5.0,
closeness,0.27704264233842285,0.8174816805947169,0.19805778850963168,0.4159409518455849,1,knn,uniform,5000,5.0,
betweenness,0.7407583441635976,0.7964923622051181,0.7115233655276547,0.30651620348873765,1,knn,uniform,5000,5.0,
harmonic,0.3875607305985113,0.8991675703902825,0.6138770838320644,0.5746455033690268,1,knn,uniform,5000,5.0,
clustering,0.9258959157052735,0.955821212726532,0.2771534982528554,0.5045305216065804,1,knn,uniform,5000,5.0,
pagerank,0.9286032304856144,0.9472145302841886,0.05485251915702317,0.6585364535432497,1,knn,uniform,5000,5.0,
degree,0.9788205619213417,0.9826635467840805,0.22289728985581192,0.5500326465349091,2,knn,uniform,5000,5.0,
closeness,0.19622980356473002,0.6757874076824841,0.5662019738109292,0.9493663185160097,2,knn,uniform,5000,5.0,
betweenness,0.8525368177735473,0.8583216525566446,0.7649648312866268,0.12390239538786088,2,knn,uniform,5000,5.0,
harmonic,0.4069729788663991,0.8634861584177671,0.5320496271277109,0.6661775764438682,2,knn,uniform,5000,5.0,
clustering,0.9465482013760285,0.9505006299766245,0.3157714898546213,0.5360316230470084,2,knn,uniform,5000,5.0,
pagerank,0.9765716549752378,0.9796346261944245,0.026651636924864608,0.6497863046005345,2,knn,uniform,5000,5.0,
degree,0.8489565253188045,0.9072858536843631,0.16497736885608216,0.5986535465812539,1,knn,uniform,5000,10.0,
closeness,-0.22972590516110405,0.6044962216421852,0.6464460349228199,0.9735389525903584,1,knn,uniform,5000,10.0,
betweenness,0.679811733879617,0.7688056396340535,0.6995743191310024,0.49627611111151093,1,knn,uniform,5000,10.0,
harmonic,-0.007580710616037349,0.7811605573800148,0.6973546485631974,0.9040223254728739,1,knn,uniform,5000,10.0,
clustering,0.8410003155560632,0.9223931562245091,0.17197661979585482,0.7687433101425707,1,knn,uniform,5000,10.0,
pagerank,0.837743867322229,0.8918032116912384,-0.11844562332303137,0.7243590229200204,1,knn,uniform,5000,10.0,
degree,0.9504567175291156,0.9679092589126712,0.09917201289379488,0.6316935781513706,2,knn,uniform,5000,10.0,
closeness,0.25394680838679284,0.8030583478688302,0.42272698240869727,0.9657595887762452,2,knn,uniform,5000,10.0,
betweenness,0.7646896309690933,0.768006209337813,0.6984852573598354,0.15754384845458427,2,knn,uniform,5000,10.0,
harmonic,0.3461235853516861,0.9184259116374041,0.6042030750548024,0.8693383612380118,2,knn,uniform,5000,10.0,
clustering,0.919513365007535,0.9628061339085212,0.2323752258366027,0.7315445096731227,2,knn,uniform,5000,10.0,
pagerank,0.9449907716515273,0.9616917067204401,-0.18063689294181695,0.7212910665937914,2,knn,uniform,5000,10.0,
degree,0.7963001994730666,0.8801409597368637,0.04711346628268788,0.6529456489632831,1,knn,uniform,5000,15.0,
closeness,0.059348452690737394,0.6351126954069244,0.5441250005793722,0.9672208932230103,1,knn,uniform,5000,15.0,
betweenness,0.609813969494998,0.6947932078453615,0.6299970872116818,0.605863126066367,1,knn,uniform,5000,15.0,
harmonic,0.004298333981238788,0.7299604149087875,0.6505022341056581,0.8932136552920842,1,knn,uniform,5000,15.0,
clustering,0.7024085447435164,0.8958002744952956,0.1793075009734404,0.8326780269978482,1,knn,uniform,5000,15.0,
pagerank,0.7846779100596158,0.8618576029349478,-0.2348675918045089,0.7753034150023026,1,knn,uniform,5000,15.0,
degree,0.9237094089036775,0.9595199439111499,0.07517022104059266,0.6565084330770741,2,knn,uniform,5000,15.0,
closeness,-0.0039558397194015054,0.7986096386149404,0.7109894821564924,0.9787310099857578,2,knn,uniform,5000,15.0,
betweenness,0.7806823065496762,0.7846852112079307,0.7068938281851386,0.267523520195417,2,knn,uniform,5000,15.0,
harmonic,0.13363892691652168,0.9072244436301884,0.7524055733881598,0.8978590141302433,2,knn,uniform,5000,15.0,
clustering,0.8846029435212355,0.9727566194959096,0.18917132428408023,0.8459662008989264,2,knn,uniform,5000,15.0,
pagerank,0.918068238115792,0.9521267295049557,-0.2383532593235281,0.7455259680723769,2,knn,uniform,5000,15.0,
degree,0.9804072110035533,0.9865126922029848,0.39987219214967007,0.8572107504165567,1,rnn,uniform,5000,,0.05
closeness,,,,,1,rnn,uniform,5000,,0.05
betweenness,0.9851139614794169,0.9814514412468073,0.1392590129885254,0.3312829488222415,1,rnn,uniform,5000,,0.05
harmonic,0.9633493056494548,0.9745938966626285,-0.2692812290846649,0.7969886098046083,1,rnn,uniform,5000,,0.05
clustering,0.9723334969590349,0.968180019821038,0.5142864334190076,0.6176451605857367,1,rnn,uniform,5000,,0.05
pagerank,0.9714460245763576,0.9714460245763576,0.4635045057269378,0.6865067758157684,1,rnn,uniform,5000,,0.05
degree,0.9914629792772486,0.9897783152952759,0.39342128920544295,0.9070630863466833,2,rnn,uniform,5000,,0.05
closeness,,,,,2,rnn,uniform,5000,,0.05
betweenness,0.8650186326280277,0.8515857668282434,0.2154831218596636,0.3937538164483624,2,rnn,uniform,5000,,0.05
harmonic,0.9705880394949029,0.9738265968181872,-0.020644401743535785,0.8452781370128062,2,rnn,uniform,5000,,0.05
clustering,0.9908095135785839,0.9885581464780178,0.47850134547147266,0.7453280477329151,2,rnn,uniform,5000,,0.05
pagerank,0.9864616367774688,0.9892953235630102,0.4606077518719919,0.825257292759475,2,rnn,uniform,5000,,0.05
degree,0.9354147586803587,0.9715428896400136,0.09813941603512254,0.9859958595619279,1,rnn,uniform,5000,,0.1
closeness,-0.053631658772317195,0.42472482563131475,0.21067012178654748,0.9959767988550018,1,rnn,uniform,5000,,0.1
betweenness,0.5978755178004884,0.7234604626767938,0.2658729225150209,0.8581987577128685,1,rnn,uniform,5000,,0.1
