,original vs. on crop,original vs. BOSPORUS corrected on crop,original vs. SERN corrected on crop,on crop vs. SERN values,cap_radius,graph_type,coord_type,n,k,radius
degree,0.906164273923795,0.9432624099884568,0.6072695002158829,-0.18193435352532855,1,delaunay,uniform,5000,,
closeness,0.2049206251837204,0.39003913989341976,0.2515842808276947,-0.7657625585905761,1,delaunay,uniform,5000,,
betweenness,0.4320669461154968,0.5742629672193229,0.430805171023208,-0.1344675352460026,1,delaunay,uniform,5000,,
harmonic,0.35106109552385034,0.6188904294899034,0.3086494285422058,-0.6958636905148518,1,delaunay,uniform,5000,,
clustering,0.9525576582060313,0.9525576582060313,0.6691368064539265,0.1836895702623313,1,delaunay,uniform,5000,,
pagerank,0.9167056338731985,0.9466085210063563,0.7280049981257688,-0.2389460602943263,1,delaunay,uniform,5000,,
degree,0.9584894449408489,0.9759081029904572,0.6599726800147534,-0.1801323031781778,2,delaunay,uniform,5000,,
closeness,0.2337105974092701,0.6362254043580484,0.19528635408202002,-0.897209956450093,2,delaunay,uniform,5000,,
betweenness,0.5973408567922988,0.7910021055253812,0.5963167152915068,-0.08912200019335924,2,delaunay,uniform,5000,,
harmonic,0.3636988315147591,0.7342791998844533,0.31448004834421484,-0.8218471338993084,2,delaunay,uniform,5000,,
clustering,0.9791628378564253,0.9791628378564253,0.6951817833887746,0.2114608224252143,2,delaunay,uniform,5000,,
pagerank,0.9624709393703831,0.9762357478337005,0.7875181262413752,-0.23266209684849726,2,delaunay,uniform,5000,,
degree,0.9435696553046117,0.9540703637897443,0.25224701361052104,0.5474110296269372,1,knn,uniform,5000,5.0,
closeness,-0.060410464305620665,0.675067530099111,0.561534887691137,0.9246118589992737,1,knn,uniform,5000,5.0,
betweenness,0.731677447128211,0.8028533793627348,0.6626931450799203,0.3951576332586485,1,knn,uniform,5000,5.0,
harmonic,0.21297782796243064,0.8174008205322645,0.4425722806855559,0.7526039606427227,1,knn,uniform,5000,5.0,
clustering,0.9250351841566871,0.93829576927515,0.34037926674394686,0.5591768563659361,1,knn,uniform,5000,5.0,
pagerank,0.9369718211642425,0.9454579021500674,0.03052231617357163,0.6746439353909561,1,knn,uniform,5000,5.0,
degree,0.9681835165759021,0.9789856203876741,0.25867435567613434,0.5693121303441255,2,knn,uniform,5000,5.0,
closeness,0.3523823028612735,0.7921282167570407,0.13763953451389138,-0.042858296371562285,2,knn,uniform,5000,5.0,
betweenness,0.879726460681802,0.8865393078863355,0.790908090731164,0.18128690818055798,2,knn,uniform,5000,5.0,
harmonic,0.5719927003985389,0.8892346841641157,0.2888723688556369,0.6745937623222042,2,knn,uniform,5000,5.0,
clustering,0.9469429868175636,0.9549313391961309,0.27032241344574426,0.5424096730913973,2,knn,uniform,5000,5.0,
pagerank,0.9660587275666543,0.9758024446552961,0.031070164992760118,0.6688320799741956,2,knn,uniform,5000,5.0,
degree,0.8802412781981004,0.9205303024040028,0.08246708978114936,0.64535624640815,1,knn,uniform,5000,10.0,
closeness,-0.16697177192298696,0.542907814101832,0.6413805192720072,0.9797510081601559,1,knn,uniform,5000,10.0,
betweenness,0.6348391774033979,0.7121628119838475,0.6371005467661388,0.5007845512188009,1,knn,uniform,5000,10.0,
harmonic,0.04777714325328021,0.747129652066572,0.5901816150728096,0.8999524425384264,1,knn,uniform,5000,10.0,
clustering,0.8454159903536205,0.920651374723467,0.20770995842650486,0.7058872145954984,1,knn,uniform,5000,10.0,
pagerank,0.8708519273006198,0.907365774644315,-0.19471127137367583,0.7402607885164578,1,knn,uniform,5000,10.0,
degree,0.950241022470574,0.9651070006612839,0.13101120633210397,0.6454313947388588,2,knn,uniform,5000,10.0,
closeness,-0.08968021620587718,0.7677283686794695,0.6048599976451507,0.9782837562355327,2,knn,uniform,5000,10.0,
betweenness,0.8331501158441168,0.838131343903407,0.7568577334564905,0.22244478076559798,2,knn,uniform,5000,10.0,
harmonic,0.12929743274391836,0.8915735909576238,0.648466464333512,0.89328527787102,2,knn,uniform,5000,10.0,
clustering,0.9290945057192324,0.9537952191861738,0.2344837949334589,0.7775637530974149,2,knn,uniform,5000,10.0,
