,original vs. on crop,original vs. BOSPORUS corrected on crop,original vs. SERN corrected on crop,on crop vs. SERN values,cap_radius,graph_type,coord_type,n,k,radius
degree,0.8971026878345125,0.936334164724876,0.5875544127555861,-0.15052698772991518,1,delaunay,uniform,5000,,
closeness,0.21061321909484249,0.49184592358105533,0.21854804378600093,-0.7465066552122794,1,delaunay,uniform,5000,,
betweenness,0.47410739546147085,0.5983397306663443,0.4740933715557365,-0.1723884676507172,1,delaunay,uniform,5000,,
harmonic,0.3095360216073023,0.6263919844467272,0.2780364725119537,-0.6686721993004573,1,delaunay,uniform,5000,,
clustering,0.9340496331254915,0.9340496331254915,0.6889821666746287,0.2061597872205482,1,delaunay,uniform,5000,,
pagerank,0.9056839610306582,0.9399037157649694,0.7310110499809777,-0.19352643275780873,1,delaunay,uniform,5000,,
degree,0.9639210483253087,0.9783896957363829,0.6374559094977577,-0.16976711973609082,2,delaunay,uniform,5000,,
closeness,0.10472112081101387,0.6518298984354427,0.0883861223214953,-0.8354937266129989,2,delaunay,uniform,5000,,
betweenness,0.6156074980883476,0.7512120560840849,0.6146003551439002,-0.08814887057116753,2,delaunay,uniform,5000,,
harmonic,0.27243117495425284,0.7335259016107889,0.2621241808684987,-0.718663638281585,2,delaunay,uniform,5000,,
clustering,0.9802029358788671,0.9802029358788671,0.6783409701316014,0.23626355851634268,2,delaunay,uniform,5000,,
pagerank,0.9681151176648952,0.9793196688113559,0.7800121357466658,-0.21705965430503482,2,delaunay,uniform,5000,,
degree,0.943185407438238,0.9605379219845398,0.2786499099509963,0.5722863611864429,1,knn,uniform,5000,5.0,
closeness,0.20850390942454988,0.7997153094367789,0.6844414998806887,0.9178278041899444,1,knn,uniform,5000,5.0,
betweenness,0.7665121246086755,0.8065236474793552,0.7256693574657512,0.34131527293595887,1,knn,uniform,5000,5.0,
harmonic,0.42706202282287736,0.8933072277468376,0.5548703293276952,0.7016650907758565,1,knn,uniform,5000,5.0,
clustering,0.8835632704103255,0.9194277490584244,0.32069139807621505,0.5119199077057697,1,knn,uniform,5000,5.0,
pagerank,0.936913315438874,0.9532698080733879,0.01761976750411133,0.6850720006877279,1,knn,uniform,5000,5.0,
degree,0.9742040001739366,0.9802876865562056,0.20168491646954662,0.5420613333175577,2,knn,uniform,5000,5.0,
closeness,0.22293032437393812,0.8277719957357685,-0.02010302042843793,0.05934540872403575,2,knn,uniform,5000,5.0,
betweenness,0.8491260889576754,0.8570457338574778,0.769020646794941,0.08638493521277787,2,knn,uniform,5000,5.0,
harmonic,0.39222600350701853,0.9317918825616103,0.45274911881555213,0.5752215875166868,2,knn,uniform,5000,5.0,
clustering,0.9627202190409836,0.9689247410958771,0.31959325198065747,0.5467133785852463,2,knn,uniform,5000,5.0,
pagerank,0.9712400708975436,0.9771958142055888,0.025192993844637884,0.6494381086111847,2,knn,uniform,5000,5.0,
degree,0.8905631312239015,0.920948710460005,0.15132610363784746,0.6338006117733288,1,knn,uniform,5000,10.0,
closeness,-0.03318733033009516,0.6766402043135478,0.6850432554956635,0.9680838581412943,1,knn,uniform,5000,10.0,
betweenness,0.7165107330591949,0.783280770367921,0.7215168481463474,0.49238411126094533,1,knn,uniform,5000,10.0,
harmonic,0.03409136919302645,0.7585858403469604,0.5691128669524408,0.8600102980113109,1,knn,uniform,5000,10.0,
clustering,0.8061494565634204,0.8915962086551296,0.21570603048204667,0.7768771040828736,1,knn,uniform,5000,10.0,
pagerank,0.8829454158778612,0.9085756624457764,-0.14133261733241828,0.7407487196225122,1,knn,uniform,5000,10.0,
degree,0.9607081691486412,0.971829392122104,0.10854976341379118,0.6258612396387147,2,knn,uniform,5000,10.0,
closeness,0.009757229811720197,0.8025099319220804,0.7761736377452324,0.9612710784659244,2,knn,uniform,5000,10.0,
