,original vs. on crop,original vs. BOSPORUS corrected on crop,original vs. SERN corrected on crop,on crop vs. SERN values,cap_radius,graph_type,coord_type,n,k,radius
degree,0.8945586930267372,0.9197924032758138,0.575251585589509,-0.16529734994073625,1,delaunay,uniform,5000,,
closeness,0.3643804513175633,0.46748269204813264,0.40878472705711977,-0.7027795956623154,1,delaunay,uniform,5000,,
betweenness,0.46232992117783234,0.5548208929971677,0.45976910742185856,-0.15652775266414706,1,delaunay,uniform,5000,,
harmonic,0.4220222378113628,0.6498251266143187,0.3794423479956504,-0.6324586093708172,1,delaunay,uniform,5000,,
clustering,0.9406949285669947,0.9406949285669947,0.6625418341275997,0.2205034768756612,1,delaunay,uniform,5000,,
pagerank,0.9040422463886312,0.9235902868306145,0.734113199442533,-0.23105354222713678,1,delaunay,uniform,5000,,
degree,0.9611498178397471,0.9758111889394111,0.6406034364815899,-0.18370141230220088,2,delaunay,uniform,5000,,
closeness,0.1043212623191555,0.6056709127539475,0.04607604250129776,-0.8355337942463326,2,delaunay,uniform,5000,,
betweenness,0.5822975419447358,0.6674202887013618,0.5804933893082467,-0.0783949862093623,2,delaunay,uniform,5000,,
harmonic,0.28540032857440367,0.7631271863615702,0.24458920657208377,-0.7817927212562319,2,delaunay,uniform,5000,,
clustering,0.975819844873455,0.975836894074678,0.6402923001821205,0.23312089986607615,2,delaunay,uniform,5000,,
pagerank,0.9656874460168184,0.9756137991002644,0.7772351713311982,-0.221230449039727,2,delaunay,uniform,5000,,
degree,0.9186777291011297,0.9455133867720747,0.2319700549183964,0.5233340723553953,1,knn,uniform,5000,5.0,
closeness,0.21052883221355692,0.6289773385575074,-0.014787906719090953,0.23838688208086709,1,knn,uniform,5000,5.0,
betweenness,0.7147021809021656,0.7735243403671077,0.6773941146096267,0.325091033826551,1,knn,uniform,5000,5.0,
harmonic,0.2816255166258641,0.8228316139548031,0.6310081611564553,0.5976201542037256,1,knn,uniform,5000,5.0,
clustering,0.8831551766189951,0.9100379185457668,0.31385658027816254,0.5508490525230202,1,knn,uniform,5000,5.0,
pagerank,0.9146149750410046,0.9382615491174828,0.11022827787640282,0.6214880523577808,1,knn,uniform,5000,5.0,
degree,0.9738149154214771,0.9803133633871766,0.19678666202904097,0.5264875307671006,2,knn,uniform,5000,5.0,
closeness,0.18709275091403677,0.8070912031170312,-0.03810059393771972,0.007582373153349101,2,knn,uniform,5000,5.0,
betweenness,0.8515687391884249,0.8568463344244006,0.7707972725572421,0.09351943833860965,2,knn,uniform,5000,5.0,
harmonic,0.4133480751983381,0.8919887993900721,0.5976101603511146,0.4920420080295952,2,knn,uniform,5000,5.0,
clustering,0.9693621390984524,0.9772531664495274,0.3293344716428488,0.5234893150610032,2,knn,uniform,5000,5.0,
pagerank,0.9705375121301324,0.9769126611916376,0.012323260039856215,0.6446116810074926,2,knn,uniform,5000,5.0,
degree,0.8687256837045504,0.9185693658297207,0.126176997746078,0.6726860619430854,1,knn,uniform,5000,10.0,
closeness,0.0695780985070854,0.6649424108042135,0.725050004981982,0.9732203952095716,1,knn,uniform,5000,10.0,
betweenness,0.6976461609581674,0.7568507060008742,0.6919470653037396,0.5336775472917358,1,knn,uniform,5000,10.0,
harmonic,0.2154654852465059,0.7473307712280919,0.7241546263931044,0.8864526538762147,1,knn,uniform,5000,10.0,
clustering,0.8387834832014288,0.9123731094211414,0.25888564180672574,0.7278526944055204,1,knn,uniform,5000,10.0,
pagerank,0.8640608292259464,0.9072995859774502,-0.1799379626425876,0.7424935635692227,1,knn,uniform,5000,10.0,
degree,0.9645498120661151,0.972344677280859,0.05517332725315993,0.6174388875089676,2,knn,uniform,5000,10.0,
closeness,0.04707671454783936,0.823440788171835,0.5539729813170975,0.9701398721527104,2,knn,uniform,5000,10.0,
betweenness,0.824967962624458,0.8307199334953583,0.7652440058191067,0.2056322368998274,2,knn,uniform,5000,10.0,
harmonic,0.2558159293868102,0.9341649379628802,0.6180290295754012,0.8660648205641395,2,knn,uniform,5000,10.0,
clustering,0.9325758086605509,0.968834443152964,0.2379020957266698,0.7625976707241744,2,knn,uniform,5000,10.0,
