,original vs. on crop,original vs. BOSPORUS corrected on crop,original vs. SERN corrected on crop,on crop vs. SERN values,cap_radius,graph_type,coord_type,n,k,radius
degree,0.8975114768455847,0.9268145085977267,0.6401466046384349,-0.17123381735515453,1,delaunay,uniform,5000,,
closeness,0.040106921877334466,0.34700444763031535,0.007609393660749714,-0.760185901641288,1,delaunay,uniform,5000,,
betweenness,0.45587996304363765,0.5550506453285642,0.4531259342298296,-0.16354464109476144,1,delaunay,uniform,5000,,
harmonic,0.20527513049144647,0.6072655473899853,0.15432976904556356,-0.636689619715936,1,delaunay,uniform,5000,,
clustering,0.9335209407093473,0.9335209407093473,0.665238124329939,0.24078122943876376,1,delaunay,uniform,5000,,
pagerank,0.9073439779810785,0.9302969729968815,0.7496631608280356,-0.21529582466304875,1,delaunay,uniform,5000,,
degree,0.9587384008215882,0.9750760853338716,0.664382421720058,-0.18590979606305386,2,delaunay,uniform,5000,,
closeness,-0.033585311777813195,0.6198407234903923,-0.12447962351021621,-0.8327296703803855,2,delaunay,uniform,5000,,
betweenness,0.6451617712825646,0.7927029099066523,0.6398179261595568,-0.05974304216650483,2,delaunay,uniform,5000,,
harmonic,0.1995388736536923,0.7385381550111605,0.14228381294674047,-0.7357892996410792,2,delaunay,uniform,5000,,
clustering,0.9794930590517434,0.9794930590517434,0.6923418724062658,0.24837724908877834,2,delaunay,uniform,5000,,
pagerank,0.9623836574835665,0.9754665700490341,0.7915727686993616,-0.23667121647150177,2,delaunay,uniform,5000,,
degree,0.9265277334226771,0.9462809077769665,0.26126449072824076,0.5494488822817245,1,knn,uniform,5000,5.0,
closeness,0.4036437910658274,0.6679124663244488,0.09276784434929669,0.04316011182245181,1,knn,uniform,5000,5.0,
betweenness,0.766065943140116,0.8041885726847555,0.728180006699504,0.3191041733429137,1,knn,uniform,5000,5.0,
harmonic,0.4348624849343249,0.7945767556901346,0.4573039005620495,0.6633911138189277,1,knn,uniform,5000,5.0,
clustering,0.9000883729910707,0.9250356606747224,0.3105892322182512,0.5130769974609461,1,knn,uniform,5000,5.0,
pagerank,0.9215318801706383,0.9389316747698944,0.0733335908239206,0.6397186318441467,1,knn,uniform,5000,5.0,
degree,0.9741418109694584,0.981565408198161,0.2609597359300502,0.5733764601608441,2,knn,uniform,5000,5.0,
closeness,0.18548361259253743,0.8300610500489183,0.03130269397990747,-0.044972250757561935,2,knn,uniform,5000,5.0,
betweenness,0.9066485708492277,0.9106649286868067,0.8257385468582287,0.13026140478615034,2,knn,uniform,5000,5.0,
harmonic,0.3969921023959643,0.9405422420620868,0.41555042825157656,0.5955218010707342,2,knn,uniform,5000,5.0,
clustering,0.9647113656755051,0.9791428857624377,0.32141496252989177,0.5455225620903212,2,knn,uniform,5000,5.0,
pagerank,0.9716591321363176,0.9782939965210672,0.019439075115054643,0.6688675831321698,2,knn,uniform,5000,5.0,
degree,0.877224141051385,0.9198961099595675,0.10424969092295025,0.6780610137340466,1,knn,uniform,5000,10.0,
closeness,0.3884276992393183,0.5751681320829459,0.5939456714640232,0.9700004409469847,1,knn,uniform,5000,10.0,
betweenness,0.6788601119698083,0.7431836326293247,0.6827401011839151,0.519262441176348,1,knn,uniform,5000,10.0,
harmonic,0.31360321856181367,0.7645552006634005,0.6050189559592929,0.8618097421607944,1,knn,uniform,5000,10.0,
clustering,0.8195733853446385,0.9047208151189381,0.18305798335784906,0.6810321302678067,1,knn,uniform,5000,10.0,
pagerank,0.8617613163777966,0.9012732833560104,-0.18850804253375836,0.7514496064865218,1,knn,uniform,5000,10.0,
degree,0.9564458810800448,0.9698559964821805,0.12697020994901892,0.6454200248661113,2,knn,uniform,5000,10.0,
closeness,0.33917715559328765,0.7888197755682258,0.4079842793870754,0.9680586983190336,2,knn,uniform,5000,10.0,
betweenness,0.7753288272334566,0.7796803203494795,0.7020177757764663,0.19918044417517922,2,knn,uniform,5000,10.0,
