,original vs. on crop,original vs. BOSPORUS corrected on crop,original vs. SERN corrected on crop,on crop vs. SERN values,cap_radius,graph_type,coord_type,n,k,radius
degree,0.8925084556242302,0.9324327273530774,0.6212672170124913,-0.18581239087173304,1,delaunay,uniform,5000,,
closeness,0.3059954549245861,0.4827147315640786,0.30697284493620874,-0.8029149675854855,1,delaunay,uniform,5000,,
betweenness,0.4419765837189126,0.5859943514011613,0.4337627850538244,-0.1286285089299744,1,delaunay,uniform,5000,,
harmonic,0.3649994028285565,0.6434624579677756,0.3279971891321568,-0.730281301672522,1,delaunay,uniform,5000,,
clustering,0.9313055532708565,0.9314881366659313,0.6854498649050751,0.21234738062412675,1,delaunay,uniform,5000,,
pagerank,0.9042692935720102,0.9361278102807082,0.7337049949044336,-0.2207814330807388,1,delaunay,uniform,5000,,
degree,0.9584794621206791,0.9764612846668782,0.637799748206415,-0.1619798065957025,2,delaunay,uniform,5000,,
closeness,0.16614968354246246,0.6817460039858754,0.11721087587415711,-0.8795925307684003,2,delaunay,uniform,5000,,
betweenness,0.6373667924622987,0.8039046517846193,0.6321106868652281,-0.051975849921927456,2,delaunay,uniform,5000,,
harmonic,0.27468422757853367,0.7522111161989709,0.2356767236954112,-0.7883534164972583,2,delaunay,uniform,5000,,
clustering,0.9760071062157871,0.9760071062157871,0.6882057359401164,0.2113880229501843,2,delaunay,uniform,5000,,
pagerank,0.9634607731187284,0.9772378229932129,0.7795513845280051,-0.212636474779816,2,delaunay,uniform,5000,,
degree,0.9235186978207239,0.9376959230530383,0.22772698456528728,0.5533560299015452,1,knn,uniform,5000,5.0,
closeness,0.2483552650424575,0.5178133680354319,0.22365835655956084,0.639275826280036,1,knn,uniform,5000,5.0,
betweenness,0.7015027787109072,0.7610972485088529,0.6802222583208134,0.33173988166090396,1,knn,uniform,5000,5.0,
harmonic,0.2486257636994092,0.7831684564574096,0.5224669395190449,0.7634914576179483,1,knn,uniform,5000,5.0,
clustering,0.9096101846336062,0.9196503939934628,0.2374706181730347,0.5304628945578131,1,knn,uniform,5000,5.0,
pagerank,0.916029557527491,0.9287617100032752,0.045534578442716606,0.638746125548079,1,knn,uniform,5000,5.0,
degree,0.9738240983878744,0.9796610325024102,0.22800245082998744,0.5382909336675172,2,knn,uniform,5000,5.0,
closeness,0.4755658213204258,0.7892364647644953,0.04192350708050447,0.1284026478657002,2,knn,uniform,5000,5.0,
betweenness,0.8573894221428835,0.8586318606152019,0.7680810153508804,0.11544043897917303,2,knn,uniform,5000,5.0,
harmonic,0.5806562485628082,0.9299912615634964,0.49315719927275414,0.5615824009126227,2,knn,uniform,5000,5.0,
clustering,0.9571367348722786,0.9667080032769002,0.2885289699069963,0.5214079018982157,2,knn,uniform,5000,5.0,
pagerank,0.9716137629033721,0.9768316148275572,0.032692773678264724,0.6532805701033981,2,knn,uniform,5000,5.0,
degree,0.8418770164774588,0.8903059597158532,0.01176116545818489,0.6317832594621989,1,knn,uniform,5000,10.0,
closeness,0.2488613073021433,0.48797105651081685,0.6463230622949762,0.971834243983559,1,knn,uniform,5000,10.0,
betweenness,0.6580598132492683,0.7343718562481963,0.6535698788471551,0.5937452639380405,1,knn,uniform,5000,10.0,
harmonic,0.29699132480452506,0.6799428417606561,0.6487560322928666,0.8886930643925747,1,knn,uniform,5000,10.0,
clustering,0.8077088720212516,0.9196512002316714,0.20988193451729606,0.749048453928572,1,knn,uniform,5000,10.0,
pagerank,0.8263094274007914,0.8691388458241862,-0.21404819869911518,0.7180436109474282,1,knn,uniform,5000,10.0,
degree,0.9532215158146808,0.9697958259837269,0.11242112036998952,0.6293071358437472,2,knn,uniform,5000,10.0,
closeness,0.1250108379188047,0.8191621744022972,0.6160709095805761,0.9711199352727746,2,knn,uniform,5000,10.0,
betweenness,0.7854540250289563,0.7864346017994838,0.6986782669720472,0.24254904756581838,2,knn,uniform,5000,10.0,
harmonic,0.24892896574511758,0.9350354101122749,0.687773247630963,0.8703532447805652,2,knn,uniform,5000,10.0,
clustering,0.9311007575790186,0.9684177797673946,0.2583076185000131,0.8038770846390313,2,knn,uniform,5000,10.0,
pagerank,0.949610922445261,0.9644165707135212,-0.20112300535608985,0.7239169610855737,2,knn,uniform,5000,10.0,
degree,0.7871582263157593,0.8702811451623993,0.01888670501524942,0.6216216134608654,1,knn,uniform,5000,15.0,
closeness,-0.3055784583535258,0.517918081681211,0.6240247580999803,0.9803100265938555,1,knn,uniform,5000,15.0,
betweenness,0.5960358364036058,0.700398934754557,0.6130888095330657,0.6111418756851947,1,knn,uniform,5000,15.0,
