,original vs. on crop,original vs. BOSPORUS corrected on crop,original vs. SERN corrected on crop,on crop vs. SERN values,cap_radius,graph_type,coord_type,n,k,radius
degree,0.8878529015163094,0.919663078631604,0.6131658776448072,-0.15221738704110305,1,delaunay,uniform,5000,,
closeness,0.23350531814907427,0.5674406859898513,0.17158833202423762,-0.8169160844893786,1,delaunay,uniform,5000,,
betweenness,0.44484550183461447,0.6396867754967168,0.4425346846584653,-0.16665538162290042,1,delaunay,uniform,5000,,
harmonic,0.38821947328695333,0.6746826320605789,0.338719283641713,-0.7433705614687767,1,delaunay,uniform,5000,,
clustering,0.9188136795006541,0.9188136795006541,0.6124624643436627,0.17244514068498001,1,delaunay,uniform,5000,,
pagerank,0.8975957296849955,0.9220676139355152,0.7270884888178607,-0.17595365253936998,1,delaunay,uniform,5000,,
degree,0.9510097217103591,0.967365552017291,0.6299150960970878,-0.16139491174849685,2,delaunay,uniform,5000,,
closeness,-0.07133590023718392,0.6478797824642919,-0.15821789104235887,-0.8696741062580431,2,delaunay,uniform,5000,,
betweenness,0.6382770766903343,0.7401535002267914,0.6351871902475535,-0.06831658597379027,2,delaunay,uniform,5000,,
harmonic,0.1705259599901696,0.7793250899559804,0.10149404433350555,-0.7891977088124225,2,delaunay,uniform,5000,,
clustering,0.9761776157986146,0.9761776157986146,0.6842508366669976,0.22134823020096658,2,delaunay,uniform,5000,,
pagerank,0.9564299085674239,0.969361114429748,0.7695478594768422,-0.20253274106950542,2,delaunay,uniform,5000,,
degree,0.9301132357603077,0.9495253280656343,0.24364566933571263,0.5634163394814291,1,knn,uniform,5000,5.0,
closeness,0.04736781611323445,0.7538536676859646,-0.009528882712972392,0.149256783658934,1,knn,uniform,5000,5.0,
betweenness,0.7303908360180643,0.8034997659336967,0.7149128770304853,0.22200882754815454,1,knn,uniform,5000,5.0,
harmonic,0.3081246091075862,0.8744772992603009,0.6284511134326627,0.5451493569451782,1,knn,uniform,5000,5.0,
clustering,0.8785924574142369,0.919201085150203,0.27368929452711,0.4969408939425836,1,knn,uniform,5000,5.0,
pagerank,0.9258202761144214,0.9444491872933317,0.06169184921014022,0.6287216756978595,1,knn,uniform,5000,5.0,
degree,0.9792372831980797,0.9860692179446278,0.23290867670288226,0.5500079424071684,2,knn,uniform,5000,5.0,
closeness,0.3037247339851443,0.8612765777819897,0.0300220915253964,0.10727187938320736,2,knn,uniform,5000,5.0,
betweenness,0.8813576795381262,0.8884725933813284,0.793174826751792,0.12273313745260889,2,knn,uniform,5000,5.0,
harmonic,0.3784345572833995,0.9379686424218763,0.5649323605642093,0.5548612313072183,2,knn,uniform,5000,5.0,
