,original vs. on crop,original vs. BOSPORUS corrected on crop,original vs. SERN corrected on crop,on crop vs. SERN values,cap_radius,graph_type,coord_type,n,k,radius
degree,0.9211498196327796,0.9484492188399165,0.6575975665659126,-0.20592052320349435,1,delaunay,uniform,5000,,
closeness,0.3598483942234221,0.5096167982173158,0.31191474942624386,-0.7845666757330769,1,delaunay,uniform,5000,,
betweenness,0.43408992246519607,0.6436509051130337,0.4380733885783019,-0.16440471368603196,1,delaunay,uniform,5000,,
harmonic,0.48154501605071587,0.6783863791038188,0.39686384701393895,-0.6781276045187554,1,delaunay,uniform,5000,,
clustering,0.9498210530606305,0.9517910413005323,0.6485900854797272,0.25439171075444933,1,delaunay,uniform,5000,,
pagerank,0.9292678199164226,0.9504050103325469,0.7765649473856495,-0.25729041648521095,1,delaunay,uniform,5000,,
degree,0.9585384792726529,0.9701211771676433,0.6315457475811099,-0.1656085654116058,2,delaunay,uniform,5000,,
closeness,0.24783500957423915,0.5619816109999771,0.25086902121775856,-0.8567737427774345,2,delaunay,uniform,5000,,
betweenness,0.6168187020421467,0.7378883975153293,0.6136876472571412,-0.07447909217063656,2,delaunay,uniform,5000,,
harmonic,0.34764992072150114,0.7155555177022523,0.32355559605238504,-0.7653181924315913,2,delaunay,uniform,5000,,
clustering,0.9751066489559891,0.9751066489559891,0.6830615171005077,0.2174931949706532,2,delaunay,uniform,5000,,
pagerank,0.9628343268977044,0.9715051779476351,0.7795690288514137,-0.22151688517834922,2,delaunay,uniform,5000,,
degree,0.9462378666967527,0.953587462680863,0.20655794182768414,0.5408900098443292,1,knn,uniform,5000,5.0,
closeness,0.2706251925004136,0.730738756102607,0.2097353741304253,0.1097888537855003,1,knn,uniform,5000,5.0,
betweenness,0.7068753256432039,0.7724402168141051,0.6620037615989571,0.3141803063495473,1,knn,uniform,5000,5.0,
harmonic,0.42455628971744686,0.8558303860189851,0.4798885562109728,0.5259000975315895,1,knn,uniform,5000,5.0,
clustering,0.8710056127330468,0.9053504837897925,0.3986496309748273,0.435119165684582,1,knn,uniform,5000,5.0,
pagerank,0.9404362162168376,0.946659796657471,0.028065196125981493,0.6350132841092552,1,knn,uniform,5000,5.0,
degree,0.9740956179306349,0.9781638425577992,0.23341093314173322,0.5210529128373351,2,knn,uniform,5000,5.0,
closeness,0.22938612810290454,0.824081117752882,0.0713349235984568,0.2515710910048805,2,knn,uniform,5000,5.0,
betweenness,0.8772459380226982,0.8847529532949746,0.7891614839557438,0.06659043612399186,2,knn,uniform,5000,5.0,
harmonic,0.32132392943324123,0.9181738097835765,0.5212903587843354,0.5018510711292138,2,knn,uniform,5000,5.0,
clustering,0.9628251850285774,0.9742599473155438,0.3343749304779765,0.5625961628149816,2,knn,uniform,5000,5.0,
pagerank,0.9714680911459795,0.9759483055786183,0.04845151407232866,0.6424705320848326,2,knn,uniform,5000,5.0,
degree,0.8968534875167731,0.920721364899495,0.08310388277382308,0.6569964729050336,1,knn,uniform,5000,10.0,
closeness,-0.1567834046469295,0.3496999817263206,0.5878078277057716,0.9816127688732454,1,knn,uniform,5000,10.0,
betweenness,0.5843350674202361,0.6773659306485914,0.616592582228479,0.5015612162038401,1,knn,uniform,5000,10.0,
harmonic,0.10256947764750354,0.7001338908719517,0.585811341341741,0.924772870838589,1,knn,uniform,5000,10.0,
clustering,0.7906830595919146,0.9004843447238526,0.24546593437172504,0.7834347676741682,1,knn,uniform,5000,10.0,
pagerank,0.8858817950176676,0.9058879861586466,-0.21134825521961956,0.7329088840982361,1,knn,uniform,5000,10.0,
degree,0.9452722294022637,0.9614085306133935,0.08647259019638867,0.6135458950915178,2,knn,uniform,5000,10.0,
closeness,0.3425642039292968,0.767760187397772,0.6337812944266367,0.959635060792807,2,knn,uniform,5000,10.0,
betweenness,0.813765894848367,0.815455944677649,0.7432005440119089,0.20165380142210532,2,knn,uniform,5000,10.0,
harmonic,0.3472072755932232,0.9077566286086997,0.6614514109186029,0.7994613332748359,2,knn,uniform,5000,10.0,
clustering,0.9246729923386352,0.9603977007050026,0.23896880839816476,0.7733739358026386,2,knn,uniform,5000,10.0,
pagerank,0.9408223945908828,0.9562755779974279,-0.17120197177999028,0.6962359057497558,2,knn,uniform,5000,10.0,
degree,0.7729392136483697,0.8674552098284569,0.059395743187053124,0.6485173823081494,1,knn,uniform,5000,15.0,
closeness,0.12462224878604668,0.375077776077437,0.44491753363894204,0.975304133707982,1,knn,uniform,5000,15.0,
betweenness,0.6127871702864829,0.6970724944940035,0.6451466134639154,0.5416618714611318,1,knn,uniform,5000,15.0,
harmonic,0.16083228344777722,0.6894159415400622,0.5677622773675988,0.9135553455670096,1,knn,uniform,5000,15.0,
