,original vs. on crop,original vs. BOSPORUS corrected on crop,original vs. SERN corrected on crop,on crop vs. SERN values,cap_radius,graph_type,coord_type,n,k,radius
degree,0.8940572181307369,0.9393786904388368,0.6221367892698706,-0.17560236880982283,1,delaunay,uniform,5000,,
closeness,0.0584021376994093,0.4812723827294991,0.020607089349378348,-0.7769732502352229,1,delaunay,uniform,5000,,
betweenness,0.4124437327452496,0.6245962197401197,0.4068235720316944,-0.14242507560044262,1,delaunay,uniform,5000,,
harmonic,0.2897966191515064,0.6606544677405273,0.23814456471052303,-0.6874383235808739,1,delaunay,uniform,5000,,
clustering,0.9413605479387678,0.9413605479387678,0.6540244813410341,0.19721123148309083,1,delaunay,uniform,5000,,
pagerank,0.9052172010517239,0.941563046918395,0.7350228807535273,-0.22094848134544937,1,delaunay,uniform,5000,,
degree,0.9663803416149757,0.9772185732718806,0.6541095602012973,-0.18537375839493475,2,delaunay,uniform,5000,,
closeness,0.08563734282729102,0.5790205522788145,0.04440656898404524,-0.8836010439239654,2,delaunay,uniform,5000,,
betweenness,0.6092843398629715,0.788549016863191,0.6054002760767541,-0.07280995688144232,2,delaunay,uniform,5000,,
harmonic,0.25233474621621627,0.7255997630141504,0.21143312033543368,-0.7821914357394717,2,delaunay,uniform,5000,,
clustering,0.9837897823250336,0.9837897823250336,0.6717233707367994,0.22906958746998113,2,delaunay,uniform,5000,,
pagerank,0.9706484394526156,0.977893332045363,0.7830169916888088,-0.2220884377199331,2,delaunay,uniform,5000,,
degree,0.9309622827153106,0.9482409103558469,0.1880446950049926,0.5693532483266612,1,knn,uniform,5000,5.0,
closeness,0.25781960781823987,0.7732443056865774,0.1059805808746118,0.29088273036020856,1,knn,uniform,5000,5.0,
betweenness,0.7187229647116715,0.7761258052333541,0.6941830305692933,0.27055134464652647,1,knn,uniform,5000,5.0,
harmonic,0.4399488761127525,0.8657844602062272,0.4483812165212083,0.6188574307948453,1,knn,uniform,5000,5.0,
clustering,0.909326258229499,0.9263728055049637,0.2863222164107807,0.4807378292935012,1,knn,uniform,5000,5.0,
pagerank,0.9230406277951031,0.9383418095803402,-0.020742058939547028,0.6479924196597869,1,knn,uniform,5000,5.0,
degree,0.9779565608259908,0.9849225546876695,0.22445030591252813,0.5641151101613373,2,knn,uniform,5000,5.0,
closeness,0.0767593327211408,0.7850091948702591,0.08469693585938799,0.03133588881357999,2,knn,uniform,5000,5.0,
betweenness,0.8641441977220361,0.8731954908649091,0.7814478767031414,0.18441099196009697,2,knn,uniform,5000,5.0,
harmonic,0.3624473145592724,0.9427276934138891,0.5872856735426858,0.6777050715166792,2,knn,uniform,5000,5.0,
clustering,0.9552381217489003,0.9643523838557451,0.2971411873889562,0.5878810089367682,2,knn,uniform,5000,5.0,
pagerank,0.9756314169218083,0.9825348762151963,0.013615454939815367,0.6623659584449362,2,knn,uniform,5000,5.0,
degree,0.8874831032798387,0.923286524357288,0.14846129765479468,0.6497934586651855,1,knn,uniform,5000,10.0,
closeness,-0.18141085937357881,0.6270090027251164,0.578651767636005,0.9696566328862002,1,knn,uniform,5000,10.0,
betweenness,0.709365267861104,0.7816105431128528,0.6984606953126852,0.5029344587639986,1,knn,uniform,5000,10.0,
harmonic,-0.008733363867511728,0.7810445438754376,0.5807682656417867,0.891641411619768,1,knn,uniform,5000,10.0,
clustering,0.8391352819192508,0.9335332299640028,0.22473691505722737,0.797489783080974,1,knn,uniform,5000,10.0,
pagerank,0.8754593905915037,0.9087678419178462,-0.12984593451631893,0.7370230497962196,1,knn,uniform,5000,10.0,
degree,0.951110954969672,0.9682508375592174,0.1132246399359558,0.6305345193815942,2,knn,uniform,5000,10.0,
closeness,0.10517811400672594,0.800197898435381,0.6373154895010431,0.9644889332794919,2,knn,uniform,5000,10.0,
